Date (GMT+1);Non-Renewable;Renewable;Day Ahead Auction (DK1);Day Ahead Auction (DK2)
2024-06-22T12:00+02:00;347.01;2531.73;2.65;2.72
2024-06-22T13:00+02:00;336.8;2474.73;0.08;0.1
2024-06-22T14:00+02:00;344.915;2698.165;-0.01;0.22
2024-06-22T15:00+02:00;336.615;2917.395;0.08;3.7
2024-06-22T16:00+02:00;342.19;3212.05;4.23;11.74
2024-06-22T17:00+02:00;329.55;3128.04;42.59;35.08
2024-06-22T18:00+02:00;396.19;2984.71;80.49;80.49
2024-06-22T19:00+02:00;424.42;2615.45;112.16;112.16
2024-06-22T20:00+02:00;425.325;2335.575;122.36;122.36
2024-06-22T21:00+02:00;429.87;2131.42;124.05;124.05
2024-06-22T22:00+02:00;401.185;1869.495;110.17;110.17
2024-06-22T23:00+02:00;261.98;1943.48;89.77;89.77
2024-06-23T00:00+02:00;252.29;2018.06;90.49;90.49
2024-06-23T01:00+02:00;247.825;1972.605;79.25;79.25
2024-06-23T02:00+02:00;303.665;1992.045;71.24;68.72
2024-06-23T03:00+02:00;237.62;1861.05;70.67;68.69
2024-06-23T04:00+02:00;237.1;1727.65;66.94;65.28
2024-06-23T05:00+02:00;238.14;1767.49;62.09;56.8
2024-06-23T06:00+02:00;240.725;1856.005;57.9;30.34
2024-06-23T07:00+02:00;241.085;2216.315;46.35;34.99
2024-06-23T08:00+02:00;235.25;2625.22;19.77;25.42
2024-06-23T09:00+02:00;226.745;2753.275;4.24;9.94
2024-06-23T10:00+02:00;231.77;2631.22;0;4.07
2024-06-23T11:00+02:00;215.5;3312.49;1.45;1.6
2024-06-23T12:00+02:00;218.585;3311.175;1.15;1.18
2024-06-23T13:00+02:00;219.275;3397.375;0.43;0.44
2024-06-23T14:00+02:00;219.265;3242.635;-0.24;0.09
2024-06-23T15:00+02:00;226.605;3238.895;-2.04;1.74
2024-06-23T16:00+02:00;240.705;3241.455;-0.27;4.99
2024-06-23T17:00+02:00;228.14;3546.97;22.61;25.73
2024-06-23T18:00+02:00;249.82;2980.6;71.12;68.01
2024-06-23T19:00+02:00;256.615;2275.615;99.5;99.5
2024-06-23T20:00+02:00;256.08;1654.4;115.14;115.14
2024-06-23T21:00+02:00;254.515;1424.415;115.44;115.44
2024-06-23T22:00+02:00;255.01;1393.39;114.33;114.33
2024-06-23T23:00+02:00;252.07;1357.36;99.79;99.79
2024-06-24T00:00+02:00;239.55;1355.09;106.18;106.18
2024-06-24T01:00+02:00;240.08;1396.87;92.19;92.19
2024-06-24T02:00+02:00;242.4;1401.33;84.93;84.93
2024-06-24T03:00+02:00;240.635;1414.655;84.46;84.46
2024-06-24T04:00+02:00;239.875;1314.855;84.96;84.96
2024-06-24T05:00+02:00;240.795;1379.715;97.02;97.02
2024-06-24T06:00+02:00;256.425;1584.715;136.06;136.06
2024-06-24T07:00+02:00;270.135;2032.055;136;136
2024-06-24T08:00+02:00;270.875;2557.205;102.99;102.99
2024-06-24T09:00+02:00;251.26;2889.93;79.34;79.34
2024-06-24T10:00+02:00;250.32;3136.9;53.88;53.88
2024-06-24T11:00+02:00;247.515;3241.495;37.81;37.81
2024-06-24T12:00+02:00;246.74;3331.28;31.19;31.81
2024-06-24T13:00+02:00;259.295;3463.505;29.96;29.96
2024-06-24T14:00+02:00;253.6;3502.05;30.93;30.93
2024-06-24T15:00+02:00;326.85;3386.38;47.85;47.85
2024-06-24T16:00+02:00;305.26;3092.39;66.32;66.32
2024-06-24T17:00+02:00;311.12;2598.82;82.49;82.49
2024-06-24T18:00+02:00;322.42;1886.3;98.39;98.39
2024-06-24T19:00+02:00;299.215;1216.825;153.3;153.3
2024-06-24T20:00+02:00;307.815;753.395;209.32;209.32
2024-06-24T21:00+02:00;297.17;668.9;156;156
2024-06-24T22:00+02:00;271.325;512.245;116.59;116.59
2024-06-24T23:00+02:00;259.735;481.245;91.89;91.89
2024-06-25T00:00+02:00;250.085;484.775;88.8;88.8
2024-06-25T01:00+02:00;248.91;486.72;84.8;84.8
2024-06-25T02:00+02:00;304.52;660.18;84.78;84.78
2024-06-25T03:00+02:00;325.95;738.34;85.22;85.22
2024-06-25T04:00+02:00;267.33;637.66;85.5;85.5
2024-06-25T05:00+02:00;254.595;577.725;94.9;94.9
2024-06-25T06:00+02:00;253.525;852.965;114.8;114.8
2024-06-25T07:00+02:00;257.92;1268.66;122;122
2024-06-25T08:00+02:00;253.07;1984.1;103.8;103.8
2024-06-25T09:00+02:00;251.485;2509.945;74.64;74.64
2024-06-25T10:00+02:00;276.8;2869.31;48.32;34.26
2024-06-25T11:00+02:00;302.57;3057.01;12.83;28.38
2024-06-25T12:00+02:00;298.79;3033.49;0;26.1
2024-06-25T13:00+02:00;300.79;3079.85;4.41;22.08
2024-06-25T14:00+02:00;307.17;3042.4;-0.04;22.77
2024-06-25T15:00+02:00;317.4;3115.24;11.59;25.95
2024-06-25T16:00+02:00;315.295;2979.765;48.37;48.37
2024-06-25T17:00+02:00;316.005;2600.585;74;74
2024-06-25T18:00+02:00;284.765;2147.765;95.9;95.9
2024-06-25T19:00+02:00;280.815;1570.365;128.9;128.9
2024-06-25T20:00+02:00;278.96;1136.31;136.69;136.69
2024-06-25T21:00+02:00;320.47;984.95;122.09;122.09
2024-06-25T22:00+02:00;371.745;857.005;106.57;106.57
2024-06-25T23:00+02:00;406.59;828.76;89.95;89.95
2024-06-26T00:00+02:00;378.59;705.46;56.5;56.5
2024-06-26T01:00+02:00;365.9;562.56;50.06;50.06
2024-06-26T02:00+02:00;428.43;610.97;47.44;47.44
2024-06-26T03:00+02:00;516.305;594.805;43.35;43.35
2024-06-26T04:00+02:00;490.59;575.83;45.53;45.53
2024-06-26T05:00+02:00;456.12;589.3;55.02;55.02
2024-06-26T06:00+02:00;534.38;780.61;72.61;72.61
2024-06-26T07:00+02:00;534.975;1229.495;80.14;80.14
2024-06-26T08:00+02:00;549.8;1886.95;81.41;81.41
2024-06-26T09:00+02:00;379.835;2472.535;59.91;59.91
2024-06-26T10:00+02:00;374.32;2875.02;36.37;36.37
2024-06-26T11:00+02:00;355.925;3240.265;35.79;35.79
2024-06-26T12:00+02:00;320.49;3388.53;32.9;32.9
2024-06-26T13:00+02:00;336.355;3419.335;33.61;32.64
2024-06-26T14:00+02:00;318.455;3332.765;33.54;33.54
2024-06-26T15:00+02:00;344.95;3401.43;32.65;32.65
2024-06-26T16:00+02:00;429.725;3015.705;38.14;38.14
2024-06-26T17:00+02:00;432.56;2709.57;57.35;57.35
2024-06-26T18:00+02:00;601.25;2212.26;93.05;93.05
2024-06-26T19:00+02:00;599.885;1653.305;88.4;88.4
2024-06-26T20:00+02:00;650.095;1229.005;112.05;112.05
2024-06-26T21:00+02:00;604.43;1112.9;99.11;99.11
2024-06-26T22:00+02:00;531.785;1319.765;83.2;83.2
2024-06-26T23:00+02:00;547.595;1360.335;54.87;54.87
2024-06-27T00:00+02:00;513.875;1495.875;96;96
2024-06-27T01:00+02:00;479.5;1596.28;86.9;86.9
2024-06-27T02:00+02:00;549.27;1549.74;80.4;80.4
2024-06-27T03:00+02:00;490.27;1531.68;82.84;82.84
2024-06-27T04:00+02:00;589.92;1519.25;78;78
2024-06-27T05:00+02:00;417.285;1573.355;83.24;83.24
2024-06-27T06:00+02:00;491.415;1768.055;117.51;117.51
2024-06-27T07:00+02:00;579.215;2217.265;124.01;125.11
2024-06-27T08:00+02:00;559.22;2732.06;115;115
2024-06-27T09:00+02:00;540.55;3415.04;88.87;88.87
2024-06-27T10:00+02:00;513.93;3867.42;66.74;66.74
2024-06-27T11:00+02:00;506.04;4020.2;49.61;49.61
2024-06-27T12:00+02:00;476.825;4104.525;33.11;33.11
2024-06-27T13:00+02:00;412.13;4180.76;31.9;31.9
2024-06-27T14:00+02:00;473.915;4264.565;26.84;26.84
2024-06-27T15:00+02:00;482.315;4074.835;23;24.99
2024-06-27T16:00+02:00;510.775;3537.755;25.22;27.04
2024-06-27T17:00+02:00;455.325;3427.655;48.57;73.78
2024-06-27T18:00+02:00;589.64;2898.05;79.53;79.53
2024-06-27T19:00+02:00;706.475;2199.965;110.08;110.08
2024-06-27T20:00+02:00;738.815;2009.235;200.04;200.04
2024-06-27T21:00+02:00;625.25;1910.58;186.18;186.18
2024-06-27T22:00+02:00;561.64;1768.58;125.21;125.21
2024-06-27T23:00+02:00;574.88;1172;101.8;101.8
2024-06-28T00:00+02:00;550.04;941.56;96.85;96.85
2024-06-28T01:00+02:00;559.515;840.765;95.42;95.42
2024-06-28T02:00+02:00;517.41;882.08;86.08;86.08
2024-06-28T03:00+02:00;577.73;667.86;79.97;79.97
2024-06-28T04:00+02:00;610.87;566.66;83.61;83.61
2024-06-28T05:00+02:00;628.99;620.12;91.28;91.28
2024-06-28T06:00+02:00;541.475;720.565;120.29;120.29
2024-06-28T07:00+02:00;624.69;1003.51;108.93;108.93
2024-06-28T08:00+02:00;607.15;1337.03;75.57;84.89
2024-06-28T09:00+02:00;503.55;1646.09;41.24;59.9
2024-06-28T10:00+02:00;397.06;2660.76;22.09;22.09
2024-06-28T11:00+02:00;450.405;3882.715;2.03;4.39
2024-06-28T12:00+02:00;381.155;4691.325;-1.56;1.19
2024-06-28T13:00+02:00;375.545;4786.185;-5.09;-0.02
2024-06-28T14:00+02:00;429.115;5212.365;-9.95;-0.8
2024-06-28T15:00+02:00;385.005;5079.015;-9.91;-0.9
2024-06-28T16:00+02:00;381.06;4935.8;-6.48;-0.02
2024-06-28T17:00+02:00;378.03;6772.12;3.23;3.23
2024-06-28T18:00+02:00;375.16;6230.22;30.14;30.14
2024-06-28T19:00+02:00;385.585;5466.815;39.95;39.95
2024-06-28T20:00+02:00;526.095;4727.235;79.99;79.99
2024-06-28T21:00+02:00;516.225;4465.215;114.88;114.88
2024-06-28T22:00+02:00;514.275;4171.255;126.2;126.2
2024-06-28T23:00+02:00;542.65;3736.76;108.85;108.85
2024-06-29T00:00+02:00;473.475;3195.255;110.4;110.4
2024-06-29T01:00+02:00;468.34;2658.91;108.29;108.29
2024-06-29T02:00+02:00;511.815;2287.655;107.95;107.95
2024-06-29T03:00+02:00;551.555;2114.925;107.19;107.19
2024-06-29T04:00+02:00;516.62;2135.32;105.34;105.34
2024-06-29T05:00+02:00;473.33;2190.47;102.13;102.13
2024-06-29T06:00+02:00;493.38;2173.4;95.09;95.09
2024-06-29T07:00+02:00;505.57;2277.06;82.39;82.39
2024-06-29T08:00+02:00;427.705;2754.335;66.91;66.91
2024-06-29T09:00+02:00;483.435;3175.595;29.58;29.58
2024-06-29T10:00+02:00;451.72;3368.89;5.04;5.04
2024-06-29T11:00+02:00;428.915;3088.695;0.04;0.04
2024-06-29T12:00+02:00;442.645;3058.895;-0.02;-0.02
2024-06-29T13:00+02:00;451.34;2778.57;-0.23;-0.23
2024-06-29T14:00+02:00;465.665;2732.885;-0.08;-0.08
2024-06-29T15:00+02:00;484.38;3234.73;1.3;1.3
2024-06-29T16:00+02:00;479.42;3037.75;11.91;11.91
2024-06-29T17:00+02:00;533.13;2537.64;69.51;69.51
2024-06-29T18:00+02:00;568.65;1909.7;104.3;104.3
2024-06-29T19:00+02:00;637.635;1279.555;126.93;126.93
2024-06-29T20:00+02:00;679.055;817.335;139.2;139.2
2024-06-29T21:00+02:00;655.16;637.04;113.3;113.3
2024-06-29T22:00+02:00;611.905;679.845;100.08;100.08
2024-06-29T23:00+02:00;541.35;787.88;93.83;93.83
2024-06-30T00:00+02:00;511.785;882.725;70.06;70.06
2024-06-30T01:00+02:00;493.825;1098.385;61.69;61.69
2024-06-30T02:00+02:00;486.18;1356.02;66.67;66.67
2024-06-30T03:00+02:00;465.275;1479.455;67.05;67.05
2024-06-30T04:00+02:00;437.62;1637.25;64.36;64.36
2024-06-30T05:00+02:00;485.75;1594.35;51.39;51.39
2024-06-30T06:00+02:00;453.575;1811.815;51.56;51.56
2024-06-30T07:00+02:00;427.975;1585.465;20.42;20.42
2024-06-30T08:00+02:00;434.155;1591.805;6.83;6.83
2024-06-30T09:00+02:00;439.245;1829.285;0.82;0.82
2024-06-30T10:00+02:00;443.505;1776.155;0;0
2024-06-30T11:00+02:00;475.22;1787.54;0;0
2024-06-30T12:00+02:00;467.54;1825.24;0;0
2024-06-30T13:00+02:00;491.76;1941.43;0;0
2024-06-30T14:00+02:00;450.7;1901.01;-0.69;0
2024-06-30T15:00+02:00;468.79;1952.45;0;0
2024-06-30T16:00+02:00;482.005;2152.095;0.91;7.71
2024-06-30T17:00+02:00;468.7;2500.09;36.66;29.86
2024-06-30T18:00+02:00;546.27;2455.78;70.02;70.02
2024-06-30T19:00+02:00;642.59;2121.33;87.26;87.26
2024-06-30T20:00+02:00;584.445;1704.975;99.9;99.9
2024-06-30T21:00+02:00;628.205;1435.435;102.39;102.39
2024-06-30T22:00+02:00;596.105;1415.005;102.16;102.16
2024-06-30T23:00+02:00;550.13;1524.17;93.01;93.01
2024-07-01T00:00+02:00;501.605;1460.255;94.88;94.88
2024-07-01T01:00+02:00;519.96;1587.63;84.32;84.32
2024-07-01T02:00+02:00;531.18;1627.07;78.19;78.19
2024-07-01T03:00+02:00;475.215;1557.645;78.01;78.01
2024-07-01T04:00+02:00;475.545;1400.905;75.63;75.63
2024-07-01T05:00+02:00;514.685;1281.985;80.82;80.82
2024-07-01T06:00+02:00;607.04;1298.97;121.66;121.66
2024-07-01T07:00+02:00;562.96;1642.7;136.51;137.91
2024-07-01T08:00+02:00;582.455;2250.645;129.2;142.36
2024-07-01T09:00+02:00;500.055;2854.875;112.8;112.8
2024-07-01T10:00+02:00;457.975;3475.885;100.6;104.44
2024-07-01T11:00+02:00;502.265;3494.605;86.09;86.15
2024-07-01T12:00+02:00;402.355;3853.935;66.13;66.13
2024-07-01T13:00+02:00;542.805;3898.165;42.72;42.72
2024-07-01T14:00+02:00;388.855;4183.755;34.66;34.66
2024-07-01T15:00+02:00;379.73;4032.05;32.55;33.78
2024-07-01T16:00+02:00;401.225;4056.975;31.06;36.73
2024-07-01T17:00+02:00;593.14;3893.27;55;60.71
2024-07-01T18:00+02:00;659.17;3651.58;72.24;76.17
2024-07-01T19:00+02:00;588.44;3161.92;98.38;100.01
2024-07-01T20:00+02:00;786.87;2817.93;106.07;162.79
2024-07-01T21:00+02:00;592.375;2543.925;126;126
2024-07-01T22:00+02:00;624.065;2428.395;104.93;104.93
2024-07-01T23:00+02:00;757.85;2420.62;87.65;87.65
2024-07-02T00:00+02:00;590.98;2549.46;79.63;79.63
2024-07-02T01:00+02:00;493.28;2515.24;61.99;61.99
2024-07-02T02:00+02:00;465.265;2520.365;50.39;50.39
2024-07-02T03:00+02:00;418.6;2481.67;54.01;54.01
2024-07-02T04:00+02:00;445.955;2410.175;46.12;46.12
2024-07-02T05:00+02:00;440.93;2477.6;50.82;50.82
2024-07-02T06:00+02:00;447.95;2609.01;69.46;76.6
2024-07-02T07:00+02:00;587.3;2872.54;66.52;98.27
2024-07-02T08:00+02:00;658.525;3311.955;81.96;98.84
2024-07-02T09:00+02:00;548.22;3795.43;66.9;85.4
2024-07-02T10:00+02:00;374.345;4160.275;39.3;81.12
2024-07-02T11:00+02:00;381.9;4764.92;35.58;72.77
2024-07-02T12:00+02:00;361.495;5089.195;35.33;70.98
2024-07-02T13:00+02:00;387.095;5313.935;34.59;67.5
2024-07-02T14:00+02:00;384.9;5716.39;33.92;59.47
2024-07-02T15:00+02:00;384.57;5778.15;32.59;60.41
2024-07-02T16:00+02:00;387.155;5659.165;33.44;72.44
2024-07-02T17:00+02:00;393.17;5582.2;35.15;74.08
2024-07-02T18:00+02:00;401.64;5338.59;35.09;82.75
2024-07-02T19:00+02:00;391.585;5066.425;35.82;101.14
2024-07-02T20:00+02:00;393.44;4774.27;41.83;112.24
2024-07-02T21:00+02:00;433.655;4805.425;58.58;85.06
2024-07-02T22:00+02:00;499.765;4597.135;46.36;46.36
2024-07-02T23:00+02:00;412.625;4538.335;40.37;40.37
2024-07-03T00:00+02:00;391.5;4262.53;37.2;37.2
2024-07-03T01:00+02:00;391.335;4352.175;36.04;36.04
2024-07-03T02:00+02:00;437;4381.94;35.83;35.83
2024-07-03T03:00+02:00;397.25;4181.55;36.25;36.25
2024-07-03T04:00+02:00;381.57;3869.35;38.7;38.7
2024-07-03T05:00+02:00;400.67;3480.53;58.9;58.9
2024-07-03T06:00+02:00;577.13;3355.38;86.87;86.87
2024-07-03T07:00+02:00;642.27;3579.76;97.82;97.82
2024-07-03T08:00+02:00;450.805;4220.645;103.46;103.46
2024-07-03T09:00+02:00;470.88;4733.25;55.87;61.4
2024-07-03T10:00+02:00;481.55;4844.51;43.31;43.31
2024-07-03T11:00+02:00;504.2;4786.59;39.97;39.97
2024-07-03T12:00+02:00;479.145;4705.165;39.13;39.13
2024-07-03T13:00+02:00;442.88;4721.44;39.71;39.71
2024-07-03T14:00+02:00;420.58;4598.47;41.04;41.04
2024-07-03T15:00+02:00;443.56;4214.94;42.53;42.53
2024-07-03T16:00+02:00;496.41;3714.79;50.5;50.5
2024-07-03T17:00+02:00;555.13;2945.75;79.17;79.17
2024-07-03T18:00+02:00;849.645;2665.295;93.56;97.21
2024-07-03T19:00+02:00;622.68;2192.61;111.45;115.94
2024-07-03T20:00+02:00;643.895;1809.515;154.18;159.96
2024-07-03T21:00+02:00;585.96;1840.9;105.13;113.1
2024-07-03T22:00+02:00;517.43;1980.79;87.85;90.82
2024-07-03T23:00+02:00;470.635;2436.435;68.9;68.9
2024-07-04T00:00+02:00;395.235;2541.555;58.5;58.5
2024-07-04T01:00+02:00;396.67;2689.25;30.67;30.67
2024-07-04T02:00+02:00;432.64;2850.51;20.68;25.64
2024-07-04T03:00+02:00;404.61;3037.57;17.45;17.45
2024-07-04T04:00+02:00;413.845;3276.745;9.49;9.77
2024-07-04T05:00+02:00;386.535;3829.725;10.02;10.02
2024-07-04T06:00+02:00;396.195;4577.095;26.47;26.47
2024-07-04T07:00+02:00;444.42;4327.85;30;30
2024-07-04T08:00+02:00;465.13;4258.56;31.63;31.63
2024-07-04T09:00+02:00;446.445;4647.455;22.65;23.95
2024-07-04T10:00+02:00;393.315;5171.315;1.9;3.58
2024-07-04T11:00+02:00;395.83;4906.56;0;2.92
2024-07-04T12:00+02:00;383.18;4806.31;-0.04;2.74
2024-07-04T13:00+02:00;407.04;4334.58;-5.03;0.97
2024-07-04T14:00+02:00;389.925;3915.605;-19.09;0
2024-07-04T15:00+02:00;396.435;3934.335;-13.47;0
2024-07-04T16:00+02:00;352.265;3821.395;-5.31;-0.01
2024-07-04T17:00+02:00;338.055;5471.725;-0.03;1.51
2024-07-04T18:00+02:00;386.485;5983.145;6.77;11.72
2024-07-04T19:00+02:00;406.825;5186.895;29;29
2024-07-04T20:00+02:00;479.4;4465.88;45.07;45.07
2024-07-04T21:00+02:00;438.655;3836.235;38.79;38.79
2024-07-04T22:00+02:00;426.22;3593.27;38.68;38.68
2024-07-04T23:00+02:00;431.325;3791.535;38.1;38.1
2024-07-05T00:00+02:00;388.305;3942.055;6.92;6.92
2024-07-05T01:00+02:00;402.365;4096.965;4.83;4.71
2024-07-05T02:00+02:00;387.045;4143.775;4;4.12
2024-07-05T03:00+02:00;339.815;3819.815;2.67;2.67
2024-07-05T04:00+02:00;336.24;3759.15;2.92;2.92
2024-07-05T05:00+02:00;338.04;4134.16;5.72;5.72
2024-07-05T06:00+02:00;441.46;4371.37;19.99;19.99
2024-07-05T07:00+02:00;398.46;4896.61;29.09;28.69
2024-07-05T08:00+02:00;408.495;5648.475;31.47;29.68
2024-07-05T09:00+02:00;416.925;6468.345;18.56;18.56
2024-07-05T10:00+02:00;413.185;6892.945;2.95;2.95
2024-07-05T11:00+02:00;396.88;6264.18;0.41;0.41
2024-07-05T12:00+02:00;416.37;5761.71;-0.04;-0.04
2024-07-05T13:00+02:00;419.485;4715.515;-0.55;-0.55
2024-07-05T14:00+02:00;397.845;4417.825;-0.77;-0.77
2024-07-05T15:00+02:00;419.665;5342.355;-0.03;-0.03
2024-07-05T16:00+02:00;401.29;6149.26;1.93;1.93
2024-07-05T17:00+02:00;376.135;6615.415;16.81;13.06
2024-07-05T18:00+02:00;384.92;6004.95;25.05;23.27
2024-07-05T19:00+02:00;370.25;5721.62;36.7;36.7
2024-07-05T20:00+02:00;490.24;5039.48;37.81;37.81
2024-07-05T21:00+02:00;610.745;4404.245;60.06;60.06
2024-07-05T22:00+02:00;739.715;3800.225;82.86;82.86
2024-07-05T23:00+02:00;595.765;3600.925;84.95;84.95
2024-07-06T00:00+02:00;543.55;2897.59;85.52;85.52
2024-07-06T01:00+02:00;496.945;2366.515;66.06;66.06
2024-07-06T02:00+02:00;474.59;1906.33;63.52;63.52
2024-07-06T03:00+02:00;460.925;1487.425;46.46;46.46
2024-07-06T04:00+02:00;466.45;1343.51;38.62;38.62
2024-07-06T05:00+02:00;478.415;1238.345;15.69;15.69
2024-07-06T06:00+02:00;499.62;1071.85;5.73;5.6
2024-07-06T07:00+02:00;415.805;1390.035;5.37;5.5
2024-07-06T08:00+02:00;509.92;1816.3;3.4;3.48
2024-07-06T09:00+02:00;509.235;1838.165;0.32;0.32
2024-07-06T10:00+02:00;449.665;2206.285;-0.04;-0.04
2024-07-06T11:00+02:00;463.995;3026.755;-0.02;-0.02
2024-07-06T12:00+02:00;464.115;2920.005;-0.03;-0.03
2024-07-06T13:00+02:00;463.255;2804.015;-0.12;-0.12
2024-07-06T14:00+02:00;537.785;2233.995;-2.18;-2.18
2024-07-06T15:00+02:00;464.305;1925.995;-2.71;-2.71
2024-07-06T16:00+02:00;512.33;1933.3;-0.6;-0.6
2024-07-06T17:00+02:00;541.945;2497.295;-0.06;0.01
2024-07-06T18:00+02:00;491.27;3177.12;1.88;1.94
2024-07-06T19:00+02:00;490.725;3429.805;0.22;0.44
2024-07-06T20:00+02:00;351.195;4793.965;6.69;6.69
2024-07-06T21:00+02:00;458.845;5288.885;9.4;9.4
2024-07-06T22:00+02:00;488.43;5713.76;18;18
2024-07-06T23:00+02:00;409.335;5979.155;14.02;6.77
2024-07-07T00:00+02:00;466.94;4214.4;-0.03;-0.02
2024-07-07T01:00+02:00;444.815;3658.795;-0.1;-0.1
2024-07-07T02:00+02:00;491.99;3190.2;-0.8;-0.8
2024-07-07T03:00+02:00;489.245;2838.705;-0.48;-0.48
2024-07-07T04:00+02:00;482.435;3024.335;-0.06;-0.06
2024-07-07T05:00+02:00;492.005;3568.495;-0.01;-0.01
2024-07-07T06:00+02:00;460.145;3857.625;-0.01;-0.01
2024-07-07T07:00+02:00;359.03;3985.1;-0.01;-0.01
2024-07-07T08:00+02:00;424.52;3714.94;-0.6;-0.61
2024-07-07T09:00+02:00;489.295;3240.125;-6.49;-6.47
2024-07-07T10:00+02:00;454.535;3238.055;-9.98;-9.98
2024-07-07T11:00+02:00;553.09;3230.61;-12.04;-12.04
2024-07-07T12:00+02:00;512.005;3096.915;-13.49;-13.49
2024-07-07T13:00+02:00;511.72;3149.79;-15.02;-15.02
2024-07-07T14:00+02:00;447.745;2934.265;-20.98;-19.9
2024-07-07T15:00+02:00;413.55;2797.28;-12.2;-12.2
2024-07-07T16:00+02:00;459.085;3020.635;-6.16;-6.16
2024-07-07T17:00+02:00;468.525;3760.905;-0.08;-0.08
2024-07-07T18:00+02:00;509.755;3677.975;63.99;63.99
2024-07-07T19:00+02:00;579.46;2474.55;90.27;90.27
2024-07-07T20:00+02:00;601.605;1665.345;119.4;125.64
2024-07-07T21:00+02:00;628.295;1296.085;127.05;133.17
2024-07-07T22:00+02:00;563.66;1292.05;115.2;115.2
2024-07-07T23:00+02:00;536.23;1238.33;97.13;97.13
2024-07-08T00:00+02:00;520.14;1189.67;81.62;81.62
2024-07-08T01:00+02:00;540.385;1054.615;76.65;76.65
2024-07-08T02:00+02:00;509.48;1071.68;74.08;74.08
2024-07-08T03:00+02:00;510.845;1070.935;77.72;77.72
2024-07-08T04:00+02:00;565.325;942.515;76.28;76.28
2024-07-08T05:00+02:00;508.81;997.45;79.44;79.44
2024-07-08T06:00+02:00;571.465;1064.635;110;110
2024-07-08T07:00+02:00;575.645;1147.095;123.97;127.18
2024-07-08T08:00+02:00;597.58;1468.74;100.64;100.64
2024-07-08T09:00+02:00;515.825;1951.305;77.61;77.61
2024-07-08T10:00+02:00;413.525;2766.955;53.93;53.93
2024-07-08T11:00+02:00;442.355;3214.545;38.43;38.43
2024-07-08T12:00+02:00;466.785;3370.615;31.79;31.79
2024-07-08T13:00+02:00;456.6;3659.08;29.45;29.45
2024-07-08T14:00+02:00;460.8;3572.85;29.56;29.56
2024-07-08T15:00+02:00;525.49;3334.75;36.75;36.75
2024-07-08T16:00+02:00;496.87;3108.84;64;64
2024-07-08T17:00+02:00;644.25;2725.69;80.2;80.2
2024-07-08T18:00+02:00;665.745;2041.225;102.63;102.63
2024-07-08T19:00+02:00;700.635;1314.325;135;136.49
2024-07-08T20:00+02:00;876.935;810.355;249.01;257.35
2024-07-08T21:00+02:00;697.67;481.16;173.69;173.69
2024-07-08T22:00+02:00;637.005;438.835;113.65;113.65
2024-07-08T23:00+02:00;623.095;398.395;92.02;92.02
2024-07-09T00:00+02:00;549.25;405.25;105.52;105.52
2024-07-09T01:00+02:00;535.82;410.27;95.96;95.96
2024-07-09T02:00+02:00;510.19;384.2;93.08;93.08
2024-07-09T03:00+02:00;494.715;356.515;91.14;91.14
2024-07-09T04:00+02:00;496.95;360.67;87.66;87.66
2024-07-09T05:00+02:00;493.915;468.705;96.83;96.83
2024-07-09T06:00+02:00;546.06;716.61;111.38;111.38
2024-07-09T07:00+02:00;571.115;1126.835;103.76;103.76
2024-07-09T08:00+02:00;551.78;1500.46;94;94
2024-07-09T09:00+02:00;497.235;1718.825;67.26;67.26
2024-07-09T10:00+02:00;403.675;1977.295;46.63;46.63
2024-07-09T11:00+02:00;447.24;2246.13;33.71;33.71
2024-07-09T12:00+02:00;409.435;2655.655;21.95;21.95
2024-07-09T13:00+02:00;423.14;3101.98;15.98;15.98
2024-07-09T14:00+02:00;374.325;3839.625;4.34;4.34
2024-07-09T15:00+02:00;381.965;4574.885;11.08;11.08
2024-07-09T16:00+02:00;406.28;4624.42;53.73;53.73
2024-07-09T17:00+02:00;491.885;4370.725;81.69;81.69
2024-07-09T18:00+02:00;596.03;3960.91;99.27;99.27
2024-07-09T19:00+02:00;608.845;3741.025;110.27;110.27
2024-07-09T20:00+02:00;680.755;3683.495;112.8;112.8
2024-07-09T21:00+02:00;509.285;3761.345;100.32;100.32
2024-07-09T22:00+02:00;446.35;3769.6;45.42;45.42
2024-07-09T23:00+02:00;476.37;3670.69;40.46;40.46
2024-07-10T00:00+02:00;491.05;3590.33;32.59;28.96
2024-07-10T01:00+02:00;437.29;3764.39;32.99;28.18
2024-07-10T02:00+02:00;415.575;3943.375;30.03;27.22
2024-07-10T03:00+02:00;549.48;3584.88;28.73;26.29
2024-07-10T04:00+02:00;463.94;3658.86;30;25.71
2024-07-10T05:00+02:00;400.21;3582.79;32.68;27.04
2024-07-10T06:00+02:00;421.25;3547.18;40.31;40.31
2024-07-10T07:00+02:00;446.08;3967.25;43.58;43.58
2024-07-10T08:00+02:00;491.495;3928.935;83.49;83.49
2024-07-10T09:00+02:00;583.285;3597.255;78.57;78.57
2024-07-10T10:00+02:00;954.85;3531.65;65;65
2024-07-10T11:00+02:00;523.295;3625.835;55.77;55.77
2024-07-10T12:00+02:00;433.44;3854.89;47.13;47.13
2024-07-10T13:00+02:00;404.415;4002.855;40.76;40.76
2024-07-10T14:00+02:00;452.28;3787.3;52.57;52.57
2024-07-10T15:00+02:00;472.585;3674.575;52.91;52.91
2024-07-10T16:00+02:00;441.49;3605.44;59.13;67.48
