Date (GMT+1);Nuclear;Non-Renewable;Renewable;Day Ahead Auction (SE1);Day Ahead Auction (SE2);Day Ahead Auction (SE3);Day Ahead Auction (SE4)
2024-06-05T07:00+02:00;4646;524.78;12395.33;12.98;12.98;16.05;16.05
2024-06-05T08:00+02:00;4645;576.44;12947.63;11.49;11.49;38.68;38.68
2024-06-05T09:00+02:00;4645;634.92;13373.84;5.66;5.66;5.66;5.66
2024-06-05T10:00+02:00;4645;654.34;13292.09;3.79;3.79;3.79;3.79
2024-06-05T11:00+02:00;4645;748.1;13140.42;1.69;1.69;1.69;1.69
2024-06-05T12:00+02:00;4644;654.14;13119.41;1.32;1.32;1.32;1.32
2024-06-05T13:00+02:00;4643;632.47;13076.03;0.94;0.94;0.94;0.94
2024-06-05T14:00+02:00;4642;629.04;13029.77;0.93;0.93;0.93;0.93
2024-06-05T15:00+02:00;4643;601.32;13202.34;1.32;1.32;1.32;1.32
2024-06-05T16:00+02:00;4642;534.97;13234.23;2.67;2.67;2.67;2.67
2024-06-05T17:00+02:00;4644;492.69;13796.34;5.34;5.34;5.34;65.38
2024-06-05T18:00+02:00;4644;418.87;13473.95;8.67;8.67;8.67;102.57
2024-06-05T19:00+02:00;4644;376.04;13078.67;11.3;11.3;11.3;123.93
2024-06-05T20:00+02:00;4645;325.36;12256.1;12.11;12.11;12.11;152.15
2024-06-05T21:00+02:00;4646;307.08;11598.17;12.41;12.41;12.41;158.02
2024-06-05T22:00+02:00;4646;310.38;10979.42;11.29;11.29;11.29;138.08
2024-06-05T23:00+02:00;4648;318.74;10150.24;7.36;7.36;7.36;103.65
2024-06-06T00:00+02:00;5016;357.39;9088.88;1.25;1.25;1.25;87.18
2024-06-06T01:00+02:00;5164;349.8;8718.94;3.01;3.01;3.01;80.6
2024-06-06T02:00+02:00;5244;349.91;8553.99;5.85;5.85;5.85;76.92
2024-06-06T03:00+02:00;5327;339.37;8276.74;7.87;7.87;7.87;74.65
2024-06-06T04:00+02:00;5337;344.78;8387.37;10.42;10.42;10.42;79.83
2024-06-06T05:00+02:00;5346;370.04;8644.77;12.98;12.98;12.98;89.31
2024-06-06T06:00+02:00;5347;414.4;9069.57;14.77;14.77;14.77;112
2024-06-06T07:00+02:00;5348;475.74;9639.22;16.46;16.46;16.46;117.3
2024-06-06T08:00+02:00;5379;555.71;9935.03;16.42;16.42;16.42;93.45
2024-06-06T09:00+02:00;5381;617.42;10422.94;15.48;15.48;15.48;45.25
2024-06-06T10:00+02:00;5380;653.66;10870.44;15.75;15.75;15.75;47.04
2024-06-06T11:00+02:00;5381;673.98;10863.86;14.83;14.83;14.83;14.83
2024-06-06T12:00+02:00;5383;668.69;10785.4;12.99;12.99;12.99;12.99
2024-06-06T13:00+02:00;5384;668.35;10734.37;12.65;12.65;12.65;12.65
2024-06-06T14:00+02:00;5386;638.93;10895.39;12.55;12.55;12.55;12.55
2024-06-06T15:00+02:00;5387;598.5;11367.88;13.09;13.09;13.09;13.09
2024-06-06T16:00+02:00;5386;558.98;11361.3;14.79;14.79;14.79;44.36
2024-06-06T17:00+02:00;5389;516.77;11100.95;17;17;17;78.73
2024-06-06T18:00+02:00;5392;427.54;11364.34;18.96;18.96;18.96;87.77
2024-06-06T19:00+02:00;5398;377.95;10990.86;19.89;19.89;19.89;112.91
2024-06-06T20:00+02:00;5401;342.59;10818.63;19.4;19.4;19.4;160.04
2024-06-06T21:00+02:00;5418;328.61;10517.79;18.78;18.78;18.78;167.72
2024-06-06T22:00+02:00;5430;326;10550.1;15.78;15.78;15.78;132.45
2024-06-06T23:00+02:00;5311;325.4;10196.12;12.45;12.45;12.45;104.39
2024-06-07T00:00+02:00;5323;345.41;9592.1;11.98;11.98;11.98;98.58
2024-06-07T01:00+02:00;5335;341.18;9350.42;11.48;11.48;11.48;93.83
2024-06-07T02:00+02:00;5360;342.96;9003.97;12.82;12.82;12.82;89.5
2024-06-07T03:00+02:00;5498;348.84;8671.03;14.71;14.71;14.71;85.43
2024-06-07T04:00+02:00;5515;345.61;8671.26;18.2;18.2;18.2;82.23
2024-06-07T05:00+02:00;5524;391.7;9217.38;21.86;21.86;21.86;89.69
2024-06-07T06:00+02:00;5535;457.92;9886.49;30.4;30.4;30.4;113.55
2024-06-07T07:00+02:00;5539;516.81;10220.65;33.01;33.01;42.64;119.05
2024-06-07T08:00+02:00;5545;593.9;10451.81;33.4;33.4;51.68;101.83
2024-06-07T09:00+02:00;5576;690.06;10734.51;32.58;32.58;32.58;78.56
2024-06-07T10:00+02:00;5614;708.43;10915.52;31.17;31.17;31.17;60.66
2024-06-07T11:00+02:00;5632;771.3;11218.73;30.41;30.41;30.41;41.39
2024-06-07T12:00+02:00;5632;767.82;11137.2;29.46;29.46;29.46;33.1
2024-06-07T13:00+02:00;5643;769.52;10862.25;25.36;25.36;25.36;25.36
2024-06-07T14:00+02:00;5644;758.04;9732.37;17.41;17.41;17.41;17.41
2024-06-07T15:00+02:00;5638;721.22;9648.5;14.59;14.59;14.59;14.59
2024-06-07T16:00+02:00;5639;653.14;10791.73;24.06;24.06;24.06;24.06
2024-06-07T17:00+02:00;5673;606.87;11109.36;32;32;32;61.12
2024-06-07T18:00+02:00;5685;532.07;10881.01;32.22;32.22;44.03;83.17
2024-06-07T19:00+02:00;5687;482.08;10577.14;32.31;32.31;45.24;125.49
2024-06-07T20:00+02:00;5687;450.17;10316.88;31.54;31.54;44.96;151.04
2024-06-07T21:00+02:00;5707;437.03;10160.22;29.95;29.95;44.07;150.16
2024-06-07T22:00+02:00;5716;421.92;9929.81;29.33;29.33;29.33;123.84
2024-06-07T23:00+02:00;5714;408.08;9574.22;23.13;23.13;23.13;95.11
2024-06-08T00:00+02:00;5718;383.94;9293.6;22.62;22.62;22.62;96
2024-06-08T01:00+02:00;5721;383;9088.43;21.77;21.77;21.77;65.68
2024-06-08T02:00+02:00;5731;382.58;8837.03;20.89;20.89;20.89;51.39
2024-06-08T03:00+02:00;5730;380.54;8636.32;20.59;20.59;20.59;39.98
2024-06-08T04:00+02:00;5729;377.79;8486.47;20.5;20.5;20.5;34.14
2024-06-08T05:00+02:00;5730;418.3;8331.38;20.82;20.82;20.82;32.91
2024-06-08T06:00+02:00;5744;435.26;8793.49;24.95;24.95;24.95;35.18
2024-06-08T07:00+02:00;5743;491.5;9065.21;28.32;28.32;28.32;38.69
2024-06-08T08:00+02:00;5744;552.26;9549.8;29.47;29.47;29.47;37.69
2024-06-08T09:00+02:00;5745;576.52;8323.67;15.1;15.1;15.1;15.1
2024-06-08T10:00+02:00;5745;588.98;7449.05;1.51;1.51;1.51;1.51
2024-06-08T11:00+02:00;5745;619.37;7168.86;-2.2;-2.2;-2.2;-2.2
2024-06-08T12:00+02:00;5744;610.66;6995.23;-6;-6;-6;-6
2024-06-08T13:00+02:00;5743;592.58;7082.57;-13.88;-13.88;-13.88;-13.88
2024-06-08T14:00+02:00;5741;542.24;7111.5;-14.63;-14.63;-14.63;-14.63
2024-06-08T15:00+02:00;5740;478.74;7198.61;-13.5;-13.5;-13.5;-13.5
2024-06-08T16:00+02:00;5738;466.56;7413.62;-2.54;-2.54;-2.54;-2.54
2024-06-08T17:00+02:00;5738;444.55;9240.5;14.35;14.35;14.35;14.35
2024-06-08T18:00+02:00;5737;387.46;11368.46;27.01;27.01;27.01;27.01
2024-06-08T19:00+02:00;5737;334.23;11553.17;28.43;28.43;28.43;40.78
2024-06-08T20:00+02:00;5738;314.81;11662.55;26.08;26.08;26.08;32.57
2024-06-08T21:00+02:00;5599;310.86;11761.14;22.43;22.43;22.43;31.73
2024-06-08T22:00+02:00;5568;313.91;11723.45;20.12;20.12;20.12;31.11
2024-06-08T23:00+02:00;5511;310.48;11245.07;18.13;18.13;18.13;18.13
2024-06-09T00:00+02:00;5054;293.06;10863.5;15.33;15.33;15.33;15.33
2024-06-09T01:00+02:00;5051;297.21;10899.44;12.95;12.95;12.95;12.95
2024-06-09T02:00+02:00;5048;274.41;10409.46;9.03;9.03;9.03;9.03
2024-06-09T03:00+02:00;5050;271;10127.26;4.99;4.99;4.99;4.99
2024-06-09T04:00+02:00;5051;278.62;10026.87;4.09;4.09;4.09;4.09
2024-06-09T05:00+02:00;5052;295.25;10022.63;1.87;1.87;1.87;1.87
2024-06-09T06:00+02:00;5051;336.57;9898.24;0.72;0.72;0.72;0.72
2024-06-09T07:00+02:00;5051;390.45;10215.91;0.78;0.78;0.78;0.78
2024-06-09T08:00+02:00;5050;444.19;10439.27;-0.13;-0.13;-0.13;-0.13
2024-06-09T09:00+02:00;5051;519.32;10028.08;-2.01;-2.01;-2.01;-2.01
2024-06-09T10:00+02:00;5052;547.98;9660.32;-7.6;-7.6;-7.6;-7.6
2024-06-09T11:00+02:00;5053;581.33;9654.38;-15;-15;-15;-15
2024-06-09T12:00+02:00;5052;602.93;9573.42;-24.77;-24.77;-24.77;-24.77
2024-06-09T13:00+02:00;5053;590.31;9333.11;-32.69;-32.69;-32.69;-32.69
2024-06-09T14:00+02:00;5055;562.72;9169.22;-37.13;-37.13;-37.13;-37.13
2024-06-09T15:00+02:00;5054;530.27;8985.39;-28.68;-28.68;-28.68;-28.68
2024-06-09T16:00+02:00;5058;468.86;9346.64;-4.99;-4.99;-4.99;-4.99
2024-06-09T17:00+02:00;5061;442.02;10112.49;-0.59;-0.59;-0.59;-0.59
2024-06-09T18:00+02:00;5063;378.87;11389.4;6.1;6.1;6.1;6.1
2024-06-09T19:00+02:00;5063;328.83;11479.21;13.02;13.02;13.02;13.02
2024-06-09T20:00+02:00;5064;282.97;11079.07;16.03;16.03;16.03;16.03
2024-06-09T21:00+02:00;5064;301.45;11016;17.45;17.45;17.45;17.45
2024-06-09T22:00+02:00;5066;322.71;10824.19;16.68;16.68;16.68;16.68
2024-06-09T23:00+02:00;5261;329.47;10507.67;15.82;15.82;15.82;15.82
2024-06-10T00:00+02:00;5502;307.71;9495.34;14.69;14.69;14.69;14.69
2024-06-10T01:00+02:00;5546;309.17;9171.94;12.81;12.81;12.81;12.81
2024-06-10T02:00+02:00;5583;315.94;8896.74;11.86;11.86;11.86;11.86
2024-06-10T03:00+02:00;5616;319.14;8670.87;12.03;12.03;12.03;12.03
2024-06-10T04:00+02:00;5646;345.35;8719.57;15.29;15.29;15.29;15.29
2024-06-10T05:00+02:00;5673;347.33;9208.34;27.68;27.68;27.68;27.68
2024-06-10T06:00+02:00;5697;392.16;10508.48;31.22;31.22;31.22;39.59
2024-06-10T07:00+02:00;5719;434.85;11386.51;32.62;32.62;32.62;42.35
2024-06-10T08:00+02:00;5718;481.5;11759.13;33.8;33.8;33.8;41.26
2024-06-10T09:00+02:00;5717;552.46;12273.7;37.74;37.74;37.74;38.81
2024-06-10T10:00+02:00;5718;586.79;12203.71;35.26;35.26;35.26;35.26
2024-06-10T11:00+02:00;5719;671.22;12250.79;33.05;33.05;33.05;33.05
2024-06-10T12:00+02:00;5718;642.56;12347.57;32.32;32.32;32.32;32.32
2024-06-10T13:00+02:00;4549;640.86;12443.38;32.03;32.03;32.03;32.03
2024-06-10T14:00+02:00;4547;635.93;12487.33;32;32;32;32
2024-06-10T15:00+02:00;4547;621.5;12523.77;31.83;31.83;31.83;31.83
2024-06-10T16:00+02:00;4547;598.73;12580.93;31.88;31.88;31.88;31.88
2024-06-10T17:00+02:00;4548;576.81;11933.21;32.85;32.85;32.85;32.85
2024-06-10T18:00+02:00;4547;514.35;11566.88;35.41;35.41;35.41;65.74
2024-06-10T19:00+02:00;4547;471.53;11051.43;34.97;34.97;34.97;109.6
2024-06-10T20:00+02:00;4546;411.46;10589.23;33.4;33.4;33.4;121.46
2024-06-10T21:00+02:00;4546;394.62;10146.48;32.41;32.41;32.41;110.6
2024-06-10T22:00+02:00;4547;363.4;10440.6;31.5;31.5;31.5;96.04
2024-06-10T23:00+02:00;4425;366.67;9980.22;27.41;27.41;27.41;75.9
2024-06-11T00:00+02:00;4392;353.6;9208.54;30.57;30.57;30.57;58.62
2024-06-11T01:00+02:00;4538;356.1;9318.62;29.99;29.99;29.99;55.6
2024-06-11T02:00+02:00;4585;349.61;9150.48;29.92;29.92;29.92;61.44
2024-06-11T03:00+02:00;4596;355.82;9013.07;29.93;29.93;29.93;55.82
2024-06-11T04:00+02:00;4605;362.43;8871.08;31.51;31.51;31.51;60.06
2024-06-11T05:00+02:00;4612;390.78;9165.97;37.5;37.5;37.5;59.11
2024-06-11T06:00+02:00;4613;438.56;9296.59;39.39;39.39;75.34;81.83
2024-06-11T07:00+02:00;5074;475.04;9493.48;40.41;40.41;100.26;100.26
2024-06-11T08:00+02:00;5073;542.75;9587.41;41.29;41.29;91.5;91.5
2024-06-11T09:00+02:00;5076;619.54;9759.45;41.67;41.67;68.27;68.27
2024-06-11T10:00+02:00;5177;651.12;9687.28;42.07;42.07;49.92;49.92
2024-06-11T11:00+02:00;5177;713.26;8263.62;32.96;32.96;32.96;32.96
2024-06-11T12:00+02:00;5304;677.61;8006.17;29.49;29.49;29.49;29.49
2024-06-11T13:00+02:00;5512;656.35;7630.98;21.67;21.67;21.67;21.67
2024-06-11T14:00+02:00;5512;641.43;7849.12;25.04;25.04;25.04;25.04
2024-06-11T15:00+02:00;5507;611.4;8044.04;27.14;27.14;27.14;27.14
2024-06-11T16:00+02:00;5507;567.19;8424.21;31.19;31.19;31.19;31.19
2024-06-11T17:00+02:00;5506;458.69;9289.19;37.97;37.97;37.97;37.97
2024-06-11T18:00+02:00;5506;379.1;9664.61;36.61;36.61;71.65;71.65
2024-06-11T19:00+02:00;5508;312.66;9732.6;36.34;36.34;97.6;97.6
2024-06-11T20:00+02:00;5506;247.32;9887.2;36.49;36.49;123.19;123.19
2024-06-11T21:00+02:00;5504;272.53;9842.58;35.34;35.34;119.44;119.44
2024-06-11T22:00+02:00;5505;287.82;10080.11;31.46;31.46;101.1;101.1
2024-06-11T23:00+02:00;5505;301.16;9987.19;30.83;30.83;49.14;49.14
2024-06-12T00:00+02:00;5508;298.34;9548.96;32.4;32.4;32.4;85.16
2024-06-12T01:00+02:00;5509;294.99;9352.46;31.8;31.8;31.8;79.98
2024-06-12T02:00+02:00;5509;294.9;9362.53;30.64;30.64;30.64;70.99
2024-06-12T03:00+02:00;5509;290.39;9328.59;30.93;30.93;30.93;70.35
2024-06-12T04:00+02:00;5508;268.44;9254.22;31.72;31.72;31.72;65.36
2024-06-12T05:00+02:00;5509;296.35;9147.33;34.07;34.07;34.07;73.47
2024-06-12T06:00+02:00;5509;361.39;9711.41;38.99;38.99;45.21;45.21
2024-06-12T07:00+02:00;5510;396.16;10078.7;40.33;40.33;114.9;126.5
2024-06-12T08:00+02:00;5507;467.45;10328.77;41.16;41.16;103.69;103.69
2024-06-12T09:00+02:00;5509;541.93;10450.42;41.93;41.93;67.87;76.76
2024-06-12T10:00+02:00;5507;559.3;10449.62;42.44;42.44;51.3;51.3
2024-06-12T11:00+02:00;5614;564.14;9853.13;42.85;42.85;45.67;45.67
2024-06-12T12:00+02:00;5610;546.02;9072.94;40.94;40.94;40.94;40.94
2024-06-12T13:00+02:00;5607;545.6;9037.14;39.46;39.46;39.46;39.46
2024-06-12T14:00+02:00;5607;536.01;8752.12;38.73;38.73;38.73;38.73
2024-06-12T15:00+02:00;5606;527.57;9174.64;41.4;41.4;41.4;41.4
2024-06-12T16:00+02:00;5719;468.73;10591.22;42.7;42.7;44.39;44.39
2024-06-12T17:00+02:00;5715;429.45;10927.52;44.9;44.9;44.9;44.9
2024-06-12T18:00+02:00;5716;376.76;11199.34;46.21;46.21;46.21;46.21
2024-06-12T19:00+02:00;5715;336.58;10932.87;46.22;46.22;46.81;46.81
2024-06-12T20:00+02:00;5714;294.75;10725.79;45.04;45.04;45.77;45.77
2024-06-12T21:00+02:00;5713;280.59;10715.76;43.66;43.66;45.91;45.91
2024-06-12T22:00+02:00;5712;270.67;10410.19;43.4;43.4;43.4;43.4
2024-06-12T23:00+02:00;5707;279.39;9761.53;41.19;41.19;41.19;41.19
2024-06-13T00:00+02:00;5709;263.22;9161.19;41;41;41;41
2024-06-13T01:00+02:00;5709;270.61;8855.93;40.52;40.52;40.52;40.52
2024-06-13T02:00+02:00;5710;265.75;8664.88;40.1;40.1;40.1;40.1
2024-06-13T03:00+02:00;5710;274.32;8524.25;40.19;40.19;40.19;40.19
2024-06-13T04:00+02:00;5711;280.13;8533.94;39.93;39.93;39.93;39.93
2024-06-13T05:00+02:00;5708;312.49;9034.68;41.08;41.08;41.08;41.08
2024-06-13T06:00+02:00;5709;350.33;10220.7;43.95;43.95;43.95;43.95
2024-06-13T07:00+02:00;5707;399.02;11066.29;56.38;56.38;76.08;127.95
2024-06-13T08:00+02:00;5767;481.03;11368.5;57.31;57.31;102.99;112.26
2024-06-13T09:00+02:00;5766;532.86;11599.44;56.77;56.77;71.43;71.43
2024-06-13T10:00+02:00;5770;553.01;11730.17;55.13;55.13;55.13;55.13
2024-06-13T11:00+02:00;5771;634.02;11546.54;48.26;48.26;48.26;48.26
2024-06-13T12:00+02:00;5769;603.06;11230.78;44.15;44.15;44.15;44.15
2024-06-13T13:00+02:00;5770;613.9;11028.92;42.62;42.62;42.62;42.62
2024-06-13T14:00+02:00;5594;612.38;11094.55;42;42;42;42
2024-06-13T15:00+02:00;5764;597.58;11325.11;44.06;44.06;44.06;44.06
2024-06-13T16:00+02:00;5764;551.98;11308.28;42.99;42.99;42.99;42.99
2024-06-13T17:00+02:00;5242;509.16;11568.31;43.3;43.3;43.3;43.3
2024-06-13T18:00+02:00;4591;436.06;11361.9;46.33;46.33;46.33;79.92
2024-06-13T19:00+02:00;4589;390.74;11107.69;46.22;46.22;46.22;136.31
2024-06-13T20:00+02:00;4587;347.85;10965.47;45.08;45.08;45.08;183.83
2024-06-13T21:00+02:00;4589;332.04;10476.87;42.97;42.97;42.97;159.9
2024-06-13T22:00+02:00;4587;332.15;10461.36;42.26;42.26;42.26;79.96
2024-06-13T23:00+02:00;4591;324.8;10016.05;40.43;40.43;40.43;40.43
2024-06-14T00:00+02:00;4591;308.76;8927.74;34.07;34.07;34.07;34.07
2024-06-14T01:00+02:00;4593;297.17;8685.95;33.56;33.56;33.56;33.56
2024-06-14T02:00+02:00;4587;298.59;8526.89;33.1;33.1;33.1;33.1
2024-06-14T03:00+02:00;4587;301.72;8329.99;32.92;32.92;32.92;32.92
2024-06-14T04:00+02:00;4593;308.65;8219.45;33.26;33.26;33.26;33.26
2024-06-14T05:00+02:00;4598;338.35;8660.74;35.74;35.74;35.74;35.74
2024-06-14T06:00+02:00;4600;370.14;9515.41;39.35;39.35;39.35;39.35
2024-06-14T07:00+02:00;4597;421.59;10110.14;42.68;42.68;42.68;42.68
2024-06-14T08:00+02:00;4600;470.61;10427.47;43.6;43.6;43.6;43.6
2024-06-14T09:00+02:00;4601;530.97;10688.92;42.82;42.82;42.82;42.82
2024-06-14T10:00+02:00;4602;517.07;10850.58;42.42;42.42;42.42;42.42
2024-06-14T11:00+02:00;4600;581.92;11020.38;41.7;41.7;41.7;41.7
2024-06-14T12:00+02:00;4601;557.89;10857;40.96;40.96;40.96;40.96
2024-06-14T13:00+02:00;4605;567.32;10577.34;39.37;39.37;39.37;39.37
2024-06-14T14:00+02:00;4509;562.04;10465.28;36.55;36.55;36.55;36.55
2024-06-14T15:00+02:00;4371;548.15;10520.65;36.95;36.95;36.95;36.95
2024-06-14T16:00+02:00;4357;500.71;10522.11;39.25;39.25;39.25;39.25
2024-06-14T17:00+02:00;4353;483.41;10501.92;39.5;39.5;39.5;39.5
2024-06-14T18:00+02:00;4465;396.82;10323.52;39.58;39.58;39.58;39.58
2024-06-14T19:00+02:00;4589;346.3;10018.7;39.54;39.54;39.54;39.54
2024-06-14T20:00+02:00;4607;305.74;9967.02;38.42;38.42;38.42;38.42
2024-06-14T21:00+02:00;4610;281.14;9970.87;37.3;37.3;37.3;37.3
2024-06-14T22:00+02:00;4609;279.72;9963.04;34.64;34.64;34.64;34.64
2024-06-14T23:00+02:00;4609;277.04;9999.55;31.03;31.03;31.03;31.03
2024-06-15T00:00+02:00;4608;237.03;9200.08;34.13;34.13;34.13;34.13
2024-06-15T01:00+02:00;4608;233.63;9136.73;32.79;32.79;32.79;32.79
2024-06-15T02:00+02:00;4609;238.91;9077.52;29.97;29.97;29.97;29.97
2024-06-15T03:00+02:00;4609;245.41;8652.45;28.86;28.86;28.86;28.86
2024-06-15T04:00+02:00;4608;245.68;8271.88;22.51;22.51;22.51;22.51
2024-06-15T05:00+02:00;4606;275.38;7295.19;10.04;10.04;10.04;10.04
2024-06-15T06:00+02:00;4608;303.48;6492.79;1.79;1.79;1.79;1.79
2024-06-15T07:00+02:00;4608;351.48;6369.42;0.24;0.24;0.24;0.24
2024-06-15T08:00+02:00;4605;403.15;6493.21;0;0;0;0
2024-06-15T09:00+02:00;4606;421;6764.3;-0.05;-0.05;-0.05;-0.05
2024-06-15T10:00+02:00;4608;427.48;7111.84;-0.03;-0.03;-0.03;-0.03
2024-06-15T11:00+02:00;4608;490.83;7290.18;-0.05;-0.05;-0.05;-0.05
2024-06-15T12:00+02:00;4606;476.05;7387.68;-0.22;-0.22;-0.22;-0.22
2024-06-15T13:00+02:00;4607;464.86;7476.33;-0.64;-0.64;-0.64;-0.64
2024-06-15T14:00+02:00;4606;438.08;7548.98;-0.95;-0.95;-0.95;-0.95
2024-06-15T15:00+02:00;4604;393.23;7640.59;-0.02;-0.02;-0.02;-0.02
2024-06-15T16:00+02:00;4584;365.59;8005.47;1.19;1.19;1.19;1.19
2024-06-15T17:00+02:00;4554;378.13;8793.32;9.47;9.47;9.47;9.47
2024-06-15T18:00+02:00;4574;366.93;9661.7;15.53;15.53;15.53;15.53
2024-06-15T19:00+02:00;4584;308.05;10849.25;31.95;31.95;31.95;31.95
2024-06-15T20:00+02:00;4590;292.56;10904;34.01;34.01;34.01;34.01
2024-06-15T21:00+02:00;4597;292.35;10839.48;33.21;33.21;33.21;67.77
2024-06-15T22:00+02:00;4598;298.88;10608.95;31.19;31.19;31.19;42.66
2024-06-15T23:00+02:00;4597;305.62;10204.25;27.71;27.71;27.71;27.71
2024-06-16T00:00+02:00;4600;310.81;9709.68;24.31;24.31;24.31;24.31
2024-06-16T01:00+02:00;4601;291.39;8772.06;10.36;10.36;10.36;10.36
2024-06-16T02:00+02:00;4602;279.76;7956.14;4.92;4.92;4.92;4.92
2024-06-16T03:00+02:00;4603;274.18;7368.32;2.92;2.92;2.92;2.92
2024-06-16T04:00+02:00;4601;301.26;6793.92;2.19;2.19;2.19;2.19
2024-06-16T05:00+02:00;4604;325.85;6454.33;2.53;2.53;2.53;2.53
2024-06-16T06:00+02:00;4604;361.84;6030.08;2.95;2.95;2.95;2.95
2024-06-16T07:00+02:00;4604;394.27;5710.19;0.69;0.69;0.69;0.69
2024-06-16T08:00+02:00;4606;479.26;5993.48;-0.02;-0.02;-0.02;-0.02
2024-06-16T09:00+02:00;4606;566.99;6429.93;-0.8;-0.8;-0.8;-0.8
2024-06-16T10:00+02:00;4607;593.75;6775.11;-0.58;-0.58;-0.58;-0.58
2024-06-16T11:00+02:00;4606;622.09;6951.69;-0.59;-0.59;-0.59;-0.59
2024-06-16T12:00+02:00;4608;634.66;6880.36;-0.89;-0.89;-0.89;-0.89
2024-06-16T13:00+02:00;4606;596.49;6799.72;-0.8;-0.8;-0.8;-0.8
2024-06-16T14:00+02:00;4606;582.8;6796.42;-0.11;-0.11;-0.11;-0.11
2024-06-16T15:00+02:00;4606;575.55;6713.95;0;0;0;0
2024-06-16T16:00+02:00;4605;540.54;7442.5;6.7;6.7;6.7;6.7
2024-06-16T17:00+02:00;4604;506.85;8379.41;24.19;24.19;24.19;24.19
2024-06-16T18:00+02:00;4604;454.87;9406.73;34.84;34.84;34.84;34.84
2024-06-16T19:00+02:00;4604;396.34;9601.35;37.85;37.85;37.85;97.26
2024-06-16T20:00+02:00;4605;361.93;9642.4;37.63;37.63;37.63;116.29
2024-06-16T21:00+02:00;4605;336.28;9783.43;37.09;37.09;37.09;121.3
2024-06-16T22:00+02:00;4607;323.11;9851.64;36.11;36.11;36.11;117.45
2024-06-16T23:00+02:00;4607;312;9632.22;33.26;33.26;33.26;92.18
2024-06-17T00:00+02:00;4607;303.39;9154.87;31.44;31.44;31.44;74.78
2024-06-17T01:00+02:00;4606;320.45;8865.37;31.49;31.49;31.49;65.13
2024-06-17T02:00+02:00;4607;320.51;8632.94;31.5;31.5;31.5;67.16
2024-06-17T03:00+02:00;4608;328.64;8405.14;31.79;31.79;31.79;70.08
2024-06-17T04:00+02:00;4609;355.88;8319.46;33.18;33.18;33.18;69.41
2024-06-17T05:00+02:00;4609;355.59;8378.75;35;35;35;87.86
2024-06-17T06:00+02:00;4611;395.95;9008.45;39.58;39.58;39.58;116.27
2024-06-17T07:00+02:00;4611;430.44;10022.37;41.73;41.73;72.05;129.5
2024-06-17T08:00+02:00;4611;495.5;10529;43.66;43.66;107.41;107.41
2024-06-17T09:00+02:00;4606;622.64;10537.24;43.47;43.47;82.1;82.69
2024-06-17T10:00+02:00;4602;669.9;10881.64;42.83;42.83;60.18;62.11
2024-06-17T11:00+02:00;4604;700.07;10821.59;42.06;42.06;46.95;55.01
2024-06-17T12:00+02:00;4603;682.25;10509.4;40.56;40.56;40.56;41.86
2024-06-17T13:00+02:00;4606;672.13;10282.99;39.45;39.45;39.45;39.45
2024-06-17T14:00+02:00;4606;660.83;10280.21;40.27;40.27;40.35;45.5
2024-06-17T15:00+02:00;4606;635.23;10317.46;40.43;40.43;44.82;53.23
2024-06-17T16:00+02:00;4607;598.25;10393.27;40.86;40.86;52.34;64.21
2024-06-17T17:00+02:00;4604;497.52;10212.28;41;41;80.1;88.58
2024-06-17T18:00+02:00;4604;416.5;10133.56;41.63;41.63;104.71;114.16
2024-06-17T19:00+02:00;4605;361.76;9942.61;41.42;41.42;134.97;157.37
2024-06-17T20:00+02:00;4606;346.9;9544.29;41.55;41.55;47.98;210.16
2024-06-17T21:00+02:00;4606;333.44;9367.71;41.02;41.02;41.02;200.01
2024-06-17T22:00+02:00;4609;364.97;9048.59;39.64;39.64;39.64;125.07
2024-06-17T23:00+02:00;4611;349.75;8487.2;36.72;36.72;36.72;99.11
2024-06-18T00:00+02:00;4608;372.6;8178.82;35.52;35.52;35.52;94.59
2024-06-18T01:00+02:00;4608;371.34;8147.68;35.05;35.05;35.05;88.12
2024-06-18T02:00+02:00;4611;376.86;8096.02;35.08;35.08;35.08;85.42
2024-06-18T03:00+02:00;4610;386.32;8023.86;35.12;35.12;35.12;87.15
2024-06-18T04:00+02:00;4612;386.68;7992.8;35.51;35.51;35.51;88.12
2024-06-18T05:00+02:00;4611;417.29;8241.29;38.68;38.68;38.68;93.64
2024-06-18T06:00+02:00;4607;454.42;9619.76;42.53;42.53;42.64;133.73
2024-06-18T07:00+02:00;4604;496.09;10402.47;43.89;43.89;126.62;126.62
2024-06-18T08:00+02:00;4596;577.7;10869.1;45.37;45.37;94;94
2024-06-18T09:00+02:00;4595;660.19;11331.21;46.22;46.22;75.38;75.38
2024-06-18T10:00+02:00;4596;705.25;11337.31;42.4;42.4;59.97;62.36
2024-06-18T11:00+02:00;4598;765.36;12017.92;42.89;42.89;42.89;53.49
2024-06-18T12:00+02:00;4599;746.88;12090.05;42.48;42.48;42.48;49.93
2024-06-18T13:00+02:00;4604;764.42;11741.68;39.83;39.83;39.83;39.83
2024-06-18T14:00+02:00;4606;764.35;11727.97;39.26;39.26;39.26;39.26
2024-06-18T15:00+02:00;4602;747.85;11652.15;38.5;38.5;38.5;38.5
2024-06-18T16:00+02:00;4604;701.45;11660.95;37.72;37.72;37.72;50
2024-06-18T17:00+02:00;4447;627.23;11466.6;39.02;39.02;39.02;87.89
