Date (GMT+1);Non-Renewable;Renewable;Day Ahead Auction (NO1);Day Ahead Auction (NO2);Day Ahead Auction (NO2NSL);Day Ahead Auction (NO3);Day Ahead Auction (NO4);Day Ahead Auction (NO5)
2024-10-26T03:00+02:00;236.765;16195.605;7.48;45.94;51.51;3.91;3.91;7.48
2024-10-26T04:00+02:00;236.07;15974.45;5.68;45.92;51.72;4.44;4.44;5.68
2024-10-26T05:00+02:00;233.85;16323.98;9.69;45.9;51.41;5.14;5.14;9.69
2024-10-26T06:00+02:00;233.445;17107.225;14.17;45.94;51.88;5.2;5.2;14.17
2024-10-26T07:00+02:00;232.595;17699.305;19.37;46.05;51.98;5.89;5.89;19.37
2024-10-26T08:00+02:00;229.715;19300.885;24.62;46.11;51.55;6.37;6.37;24.62
2024-10-26T09:00+02:00;233.085;20409.635;27.99;46.11;51.76;8.28;8.28;27.99
2024-10-26T10:00+02:00;233.68;20801.29;28.33;45.94;50.54;7.12;7.12;28.33
2024-10-26T11:00+02:00;235.175;20882.175;28.34;45.94;49.85;6.77;6.77;28.34
2024-10-26T12:00+02:00;237.735;20362.145;28.54;45.79;49.45;6.24;6.24;28.54
2024-10-26T13:00+02:00;237.1;20109.95;28.21;45.49;48.79;5.71;5.71;28.21
2024-10-26T14:00+02:00;236.33;20198.79;28.27;45.59;49.17;5.13;5.13;28.27
2024-10-26T15:00+02:00;234.82;20455.54;28.35;45.62;49.35;4.78;4.78;28.35
2024-10-26T16:00+02:00;236.69;20471.81;26.89;45.46;49.29;4.04;4.04;26.89
2024-10-26T17:00+02:00;236.895;20719.515;28.05;45.37;49.89;3.59;3.59;28.05
2024-10-26T18:00+02:00;243.805;20871.795;28.68;45.1;49.63;3.14;3.14;28.68
2024-10-26T19:00+02:00;241.585;19920.625;28.23;44.74;49.16;2.91;2.91;28.23
2024-10-26T20:00+02:00;237.875;18606.755;23.81;44.47;46.53;2.73;2.73;23.81
2024-10-26T21:00+02:00;238.08;17728.96;19.46;44.24;45.92;2.58;2.58;19.46
2024-10-26T22:00+02:00;238.015;16675.075;12.08;44.36;45.85;2.41;2.41;12.08
2024-10-26T23:00+02:00;241.1;15928.81;4.68;44.47;45.8;2.18;2.18;4.68
2024-10-27T00:00+02:00;239.44;15609.55;4.21;45.21;45.94;0.7;0.7;4.21
2024-10-27T01:00+02:00;239.605;14658.985;4.05;45.11;45.59;0.01;0.01;4.05
2024-10-27T02:00+02:00;236.13;14368.85;1.19;44.86;45.32;-0.05;-0.05;1.19
2024-10-27T02:00+01:00;234.235;13954.065;1.01;44.38;45.51;-0.04;-0.04;1.01
2024-10-27T03:00+01:00;229.77;14310.92;1;44.32;45.28;-0.04;-0.04;1
2024-10-27T04:00+01:00;235.43;14400.6;1;43.43;45.07;-0.04;-0.04;1
2024-10-27T05:00+01:00;237.87;14516.31;1;43.27;45.11;-0.04;-0.04;1
2024-10-27T06:00+01:00;237.675;14845.785;1;43.42;44.97;-0.03;-0.03;1
2024-10-27T07:00+01:00;236.5;14933.4;3.75;43.34;44.67;-0.02;-0.02;3.75
2024-10-27T08:00+01:00;235.065;15449.545;4.45;44.63;44.96;-0.01;-0.01;4.45
2024-10-27T09:00+01:00;235.845;16149.515;4.92;45.07;44.56;0;0;4.92
2024-10-27T10:00+01:00;236.25;16508.1;5;45.13;43.14;0;0;5
2024-10-27T11:00+01:00;233.655;16207.305;4.94;41.18;39.43;0.03;0.03;4.94
2024-10-27T12:00+01:00;230.465;15984.125;4.38;38.75;37.33;0.03;0.03;4.38
2024-10-27T13:00+01:00;232.78;16011.01;4.47;38.81;36.83;0;0;4.47
2024-10-27T14:00+01:00;232.99;16130.52;4.58;44.34;41.84;0.03;0.03;4.58
2024-10-27T15:00+01:00;233.325;16448.175;4.51;44.63;44.65;0.3;0.3;4.51
2024-10-27T16:00+01:00;232.3;16971.69;4.8;45.01;45.71;0.41;0.41;4.8
2024-10-27T17:00+01:00;236.01;17619.32;5.97;45.2;46.74;0.42;0.42;5.97
2024-10-27T18:00+01:00;232.795;17635.995;10.96;45.41;46.91;0.43;0.43;10.96
2024-10-27T19:00+01:00;232.505;18085.655;10.2;45.52;46.81;0.43;0.43;10.2
2024-10-27T20:00+01:00;232.375;17852.615;6.71;45.61;46.67;0.43;0.43;6.71
2024-10-27T21:00+01:00;232.785;17205.455;4.78;45.55;46.37;0.42;0.42;4.78
2024-10-27T22:00+01:00;233.315;16887.835;17.67;45.5;46.31;0.41;0.41;17.67
2024-10-27T23:00+01:00;233.255;16413.555;16.42;45.4;45.74;0.05;0.05;16.42
2024-10-28T00:00+01:00;231.925;16135.295;10.2;45.39;46;0.1;0.1;10.2
2024-10-28T01:00+01:00;235.985;16019.525;10.09;45.34;45.66;0.06;0.06;10.09
2024-10-28T02:00+01:00;237.575;15674.265;10.09;45.37;45.65;0.09;0.09;10.09
2024-10-28T03:00+01:00;239.225;15241.275;10.12;45.37;45.89;0.16;0.16;10.12
2024-10-28T04:00+01:00;239.205;15209.425;10.21;45.47;46;0.41;0.41;10.21
2024-10-28T05:00+01:00;233.12;15870.95;10.47;45.5;46.55;0.44;0.44;10.47
2024-10-28T06:00+01:00;189.13;16805.35;17.01;45.64;50;0.48;0.48;17.01
2024-10-28T07:00+01:00;187.38;18305.09;22.66;49.93;51.02;2.18;2.18;22.66
2024-10-28T08:00+01:00;186.885;18976.465;21.41;50.73;53.26;2.6;2.6;21.41
2024-10-28T09:00+01:00;191.845;19126.575;21.27;49.97;51.88;2.75;2.75;21.27
2024-10-28T10:00+01:00;187.59;18534.03;20.02;46.08;50.3;2.9;2.9;20.02
2024-10-28T11:00+01:00;185.355;18266.805;19.36;46.08;49.33;2.91;2.91;19.36
2024-10-28T12:00+01:00;183.725;18081.455;18.77;45.91;48.45;2.9;2.9;18.77
2024-10-28T13:00+01:00;186.57;17668.68;18.03;45.81;48.51;2.8;2.8;18.03
2024-10-28T14:00+01:00;190.11;18727.67;18.15;45.92;50.55;2.75;2.75;18.15
2024-10-28T15:00+01:00;188.255;19273.465;20.03;45.94;50.82;2.73;2.73;20.03
2024-10-28T16:00+01:00;188.9;20288.79;22.82;46.04;52.46;2.76;2.76;22.82
2024-10-28T17:00+01:00;189.83;20776.15;27.45;46.37;53.42;2.74;2.74;27.45
2024-10-28T18:00+01:00;181.99;20791.93;29.9;49.84;56.16;2.67;2.67;29.9
2024-10-28T19:00+01:00;184.75;20500.07;24.61;52.28;55.57;2.7;2.7;24.61
2024-10-28T20:00+01:00;191.395;20147.345;23.22;49.95;54.53;2.41;2.41;23.22
2024-10-28T21:00+01:00;190.375;19681.465;20.18;49.93;52.51;2.19;2.19;20.18
2024-10-28T22:00+01:00;191.685;19070.565;18.14;47.37;50.52;2.1;2.1;18.14
2024-10-28T23:00+01:00;192.59;18363.4;13.93;46.06;48.45;1.99;1.99;13.93
2024-10-29T00:00+01:00;193.845;17840.295;17.67;47.42;49.41;2.17;2.17;17.67
2024-10-29T01:00+01:00;191.96;17662.74;14.78;47.42;49.42;2.13;2.13;14.78
2024-10-29T02:00+01:00;192.38;17676.17;14.49;45.96;47.63;2.15;2.15;14.49
2024-10-29T03:00+01:00;192.765;17869.195;14.77;46.74;49.46;2.38;2.38;14.77
2024-10-29T04:00+01:00;194.165;18083.445;15.06;46.74;49.66;2.87;2.87;15.06
2024-10-29T05:00+01:00;193.8;19275.98;20.26;46.87;49.82;3.37;3.37;20.26
2024-10-29T06:00+01:00;189.815;20678.915;29.25;69.23;53.8;3.69;3.69;29.25
2024-10-29T07:00+01:00;187.57;20673.61;152.84;152.84;113.55;3.97;3.97;152.84
2024-10-29T08:00+01:00;182.64;20478.83;140.07;140.07;133.06;3.99;3.99;140.07
2024-10-29T09:00+01:00;186.73;20252.94;125.67;125.67;97.18;3.92;3.92;125.67
2024-10-29T10:00+01:00;184.875;20973.155;116.96;116.96;71.45;3.86;3.86;116.96
2024-10-29T11:00+01:00;183.85;21021.98;105.2;105.2;55.48;3.97;3.97;105.2
2024-10-29T12:00+01:00;184.445;20912.135;96.78;96.78;52.53;3.77;3.77;96.78
2024-10-29T13:00+01:00;184.5;21321.64;50.13;50.13;52.2;3.48;3.48;50.13
2024-10-29T14:00+01:00;185.21;21451.18;30.06;47.38;52.74;3.07;3.07;30.06
2024-10-29T15:00+01:00;185.74;21148.06;23.27;47.01;53.9;2.79;2.79;23.27
2024-10-29T16:00+01:00;182.065;21024.575;22.8;46.53;53.38;2.24;2.24;22.8
2024-10-29T17:00+01:00;185.09;20766.72;23.27;49.99;52.51;1.87;1.87;23.27
2024-10-29T18:00+01:00;184.605;20306.195;22.4;50.95;52.25;1.09;1.09;22.4
2024-10-29T19:00+01:00;184.425;19699.945;22.23;50.91;50.08;0.67;0.67;22.23
2024-10-29T20:00+01:00;177.275;19691.955;21.89;49.08;48.27;0.78;0.78;21.89
2024-10-29T21:00+01:00;173.405;19162.565;21.06;49.95;46.2;0.5;0.5;21.06
2024-10-29T22:00+01:00;177.105;18282.305;20.34;46.51;45.87;0.5;0.5;20.34
2024-10-29T23:00+01:00;183.975;17589.745;17.91;45.15;45.43;0.47;0.47;17.91
2024-10-30T00:00+01:00;186.69;17554.79;1.23;41.58;44.53;1.37;-1.17;7.9
2024-10-30T01:00+01:00;181.74;17043.01;1.19;39.97;43.14;0.99;-1.11;6.1
2024-10-30T02:00+01:00;178.965;16590.165;1;39.42;42.51;0.93;-1.26;6.35
2024-10-30T03:00+01:00;182.45;16553.12;1.02;40.07;41.83;0.95;-1.32;6.54
2024-10-30T04:00+01:00;181.755;16350.275;1.15;38.48;41.35;1.02;-1.1;6.19
2024-10-30T05:00+01:00;180.44;17014.02;2.23;40.54;43.99;1.77;-0.1;6.07
2024-10-30T06:00+01:00;180.435;18153.025;3.16;41.84;45.21;3.5;0.78;10.01
2024-10-30T07:00+01:00;180.225;19250.945;6.24;44.97;48.28;3.86;1.88;10.98
2024-10-30T08:00+01:00;174.7;19078.01;17.08;44.16;49.95;3.64;3.15;9.9
2024-10-30T09:00+01:00;178.45;18408.53;8.67;42.69;47.27;3.01;2.45;10
2024-10-30T10:00+01:00;178.97;18655.46;6.35;41.75;45.72;3.86;3.05;6.74
2024-10-30T11:00+01:00;184.465;17614.945;6.19;40.11;45.1;3.41;2.86;4.96
2024-10-30T12:00+01:00;186.475;17184.025;10.99;40.44;44.74;3.98;2.49;2.51
2024-10-30T13:00+01:00;184.765;17087.915;12.17;39.98;44.54;3.84;2.19;2.45
2024-10-30T14:00+01:00;182.57;17979.09;11.95;40.72;45.33;4.02;2.47;2.55
2024-10-30T15:00+01:00;185.1;18729.71;8.39;40.35;46.25;4.12;2.54;5.13
2024-10-30T16:00+01:00;186.65;19791.75;27.06;42.46;48.15;5.18;2.42;7.54
2024-10-30T17:00+01:00;188.94;20063.11;26.98;42.46;49.38;3.05;2.68;7.9
2024-10-30T18:00+01:00;190.38;20411.55;29.14;44.78;50.32;8.45;3.95;10.04
2024-10-30T19:00+01:00;186.855;20348.165;32.98;51.51;50.76;8.92;4.02;9.89
2024-10-30T20:00+01:00;185.135;20115.275;32.19;51.51;48.84;8.01;3.55;7.89
2024-10-30T21:00+01:00;180.785;19797.805;22.05;48.64;47.39;7.38;3.05;10.84
2024-10-30T22:00+01:00;180.41;19330.12;11.98;45.6;46.56;5.97;2.76;10.01
2024-10-30T23:00+01:00;184.555;18680.445;9.42;43.09;45.6;4.99;2.5;7.89
2024-10-31T00:00+01:00;190.15;18714.38;3.32;42.96;40.45;1.7;1.19;-0.05
2024-10-31T01:00+01:00;194.565;18485.255;3.45;42.53;38.6;1.87;1.37;-0.05
2024-10-31T02:00+01:00;191.925;17887.455;4.09;42.16;37.76;2.63;2.2;-0.06
2024-10-31T03:00+01:00;194.35;17330.87;4.72;39.99;37.31;3.48;3.13;-0.07
2024-10-31T04:00+01:00;193.605;17323.795;5.25;39.86;37.6;4.05;3.75;-0.08
2024-10-31T05:00+01:00;192.195;17724.475;6.25;39.08;38.49;5.22;5.01;-0.08
2024-10-31T06:00+01:00;194.46;18921.28;23.27;40.86;38.73;12.49;10.1;-0.04
2024-10-31T07:00+01:00;190.29;20424.98;25.07;44.35;38.98;13.35;10.76;-0.01
2024-10-31T08:00+01:00;189.21;20544.65;24.06;42.93;39.37;14.44;11.71;0.01
2024-10-31T09:00+01:00;192.925;20779.195;20.36;35.82;39.2;14.58;12.65;0
2024-10-31T10:00+01:00;187.025;20591.355;18.95;32.82;37.59;11.14;12.59;-0.01
2024-10-31T11:00+01:00;193.28;19389.93;15.5;26.51;36.03;8.62;11.65;-0.02
2024-10-31T12:00+01:00;192.25;19230.87;10.56;18.43;35.56;11.23;11.73;-0.02
2024-10-31T13:00+01:00;193.115;18910.805;9.78;17.09;35.21;10.41;10.88;-0.02
2024-10-31T14:00+01:00;195.205;19170.735;9.74;17.01;35.42;10.38;10.83;-0.03
2024-10-31T15:00+01:00;192.495;19120.525;9.54;16.6;36.15;10.16;10.61;-0.02
2024-10-31T16:00+01:00;195.025;19090.055;9.61;16.75;36.27;10.13;10.66;-0.01
2024-10-31T17:00+01:00;194.395;19776.105;11.19;19.44;36.68;10.27;11.36;-0.03
2024-10-31T18:00+01:00;190.795;19145.355;9.71;16.96;35.99;10.26;10.79;-0.02
2024-10-31T19:00+01:00;196.945;17986.315;9.01;15.67;34.6;9.59;10;-0.01
2024-10-31T20:00+01:00;194.4;17822.91;7.89;13.18;34.18;8.36;8.71;-0.03
2024-10-31T21:00+01:00;192.42;17472.12;5.59;9.25;30;5.91;6.16;-0.05
2024-10-31T22:00+01:00;192.675;16838.745;4.48;7.41;27.42;4.73;4.94;-0.06
2024-10-31T23:00+01:00;192.295;16647.195;3.49;5.86;25.17;3.69;3.86;-0.06
2024-11-01T00:00+01:00;189.945;16906.145;1.71;1.71;5.12;1.71;1.71;1.71
2024-11-01T01:00+01:00;195.025;16847.645;1.36;2.21;1.86;1.45;1.49;0.23
2024-11-01T02:00+01:00;197.695;16993.685;1.02;1.78;1.86;1.1;1.13;0.01
2024-11-01T03:00+01:00;196.67;16961.92;0.9;1.59;2;0.98;1.01;0
2024-11-01T04:00+01:00;195.575;17134.245;0.88;1.54;4.61;0.95;0.98;-0.01
2024-11-01T05:00+01:00;192.075;17348.225;0.99;1.73;3.08;1.07;1.1;0
2024-11-01T06:00+01:00;188.67;17998.71;1.92;3.27;8.95;2.07;2.13;0.06
2024-11-01T07:00+01:00;188.745;18516.415;3;4;14.94;3.11;3.15;1.6
2024-11-01T08:00+01:00;183.415;18213.785;3.24;4.36;15.56;3.07;3.22;1.63
2024-11-01T09:00+01:00;184.65;18258.56;2.51;3.32;15.26;2.6;2.64;1.38
2024-11-01T10:00+01:00;186.825;18277.625;2.33;3.24;12.9;2.43;2.47;1.04
2024-11-01T11:00+01:00;189.88;18162.08;1.97;3.18;9.4;2.1;2.16;0.27
2024-11-01T12:00+01:00;187.44;17762.13;1.95;3.21;5.68;2.09;2.15;0.1
2024-11-01T13:00+01:00;188.1;17876.57;1.91;3.22;4;2.06;2.12;0
2024-11-01T14:00+01:00;186.88;18098.52;1.95;3.23;8.48;2.1;2.16;0.1
2024-11-01T15:00+01:00;191.53;18461.12;2.35;3.25;9.94;2.45;2.49;1.06
2024-11-01T16:00+01:00;192.525;18918.495;6.4;10.29;13.85;3.02;2.46;1.13
2024-11-01T17:00+01:00;191.82;19372.44;9.13;13.83;16.55;2.9;2.5;3.3
2024-11-01T18:00+01:00;191.355;19366.025;12.11;20.01;16.51;3;2.47;1.81
2024-11-01T19:00+01:00;189.82;18303.74;7.82;13.23;16.52;2.41;1.99;0.7
2024-11-01T20:00+01:00;191.115;18271.805;8.39;14.64;16.52;2.8;1.82;0.11
2024-11-01T21:00+01:00;191.8;17851.66;1.98;14.83;16.09;1.18;1.2;0.1
2024-11-01T22:00+01:00;187.93;17907.57;1.86;19.4;16.97;0.66;0.66;0
2024-11-01T23:00+01:00;192.22;17452.49;1.65;23.81;17.52;0.04;0.01;0.02
2024-11-02T00:00+01:00;185.925;17787.655;2.85;39.09;24.96;0.84;0.18;2.59
2024-11-02T01:00+01:00;189.335;18045.485;2.59;39.97;28.35;0.48;-0.24;2.74
2024-11-02T02:00+01:00;194.275;18132.575;2.52;38.79;28.69;0.46;-0.23;2.74
2024-11-02T03:00+01:00;194.875;18030.635;2.39;38.71;31.34;0.45;-0.05;2.53
2024-11-02T04:00+01:00;191.45;18010.4;2.25;34.93;32.34;0.46;-0.02;2.54
2024-11-02T05:00+01:00;191.315;18250.185;2.38;35.51;34.57;0.49;-0.06;2.73
2024-11-02T06:00+01:00;184.045;18664.725;2.93;38.12;35.94;0.92;0.26;2.78
2024-11-02T07:00+01:00;179.28;19015.56;7.55;39.29;38.64;2.6;1.47;3.02
2024-11-02T08:00+01:00;174.44;19697.86;12.72;39.39;38.95;3.25;1.3;4.41
2024-11-02T09:00+01:00;171.885;19885.775;13.25;39.94;38.95;4.03;2.05;5.44
2024-11-02T10:00+01:00;172.18;20104.61;13.14;40.15;38.7;4.15;2.24;5.94
2024-11-02T11:00+01:00;174.695;19961.595;24.65;39.91;37.23;6.07;2.45;5.93
2024-11-02T12:00+01:00;175;20145.54;25.18;40.82;38.11;5.95;2.24;5.91
2024-11-02T13:00+01:00;175.54;20661.27;26.15;42.48;37.7;6.42;2.74;5.91
2024-11-02T14:00+01:00;175.745;21193.325;27.66;44.93;41.65;6.95;3.12;6.13
2024-11-02T15:00+01:00;175.605;21519.965;30.39;49.8;42.68;6.94;3.47;6.13
2024-11-02T16:00+01:00;176.595;21971.465;44.68;75.03;48.5;6.74;3.95;7.38
2024-11-02T17:00+01:00;176.815;21858.985;39.41;65.28;51.99;4.12;4.47;8.08
2024-11-02T18:00+01:00;175.485;21526.745;34.49;54.96;52.52;6.18;4.66;9.46
2024-11-02T19:00+01:00;175.095;20973.375;26.93;48.58;47.93;6.92;4.17;6.33
2024-11-02T20:00+01:00;174.37;20905.23;12.6;45.78;41.97;5.15;3.59;6.03
2024-11-02T21:00+01:00;174.035;20535.185;6.74;43.8;39.62;4.16;3.4;5.98
2024-11-02T22:00+01:00;171.095;20601.425;5.35;41.51;37.9;3.43;2.8;4.37
2024-11-02T23:00+01:00;172.705;20134.405;4.98;39.69;36.1;3.17;2.6;2.71
2024-11-03T00:00+01:00;172.63;19607.6;6.21;40.74;37.9;4.37;3.73;5.97
2024-11-03T01:00+01:00;173.86;18926.02;6.03;40.06;36.08;4.23;3.66;5.19
2024-11-03T02:00+01:00;172.54;18607.54;5.67;38.18;35.91;3.21;3.21;3.98
2024-11-03T03:00+01:00;171.415;18409.685;5.64;39.6;34.6;3.09;3.08;3.59
2024-11-03T04:00+01:00;171.315;18173.985;5.62;38.13;33.27;3.21;3.18;3.54
2024-11-03T05:00+01:00;171.29;17704.05;5.64;38.2;30.07;3.21;3.26;2.69
2024-11-03T06:00+01:00;169.895;17687.795;6.07;38.1;29.95;3.48;3.45;2.42
2024-11-03T07:00+01:00;166.175;18078.675;8;32.46;30.8;3.16;4.2;2.84
2024-11-03T08:00+01:00;164.615;17978.855;8.33;32.04;29.45;3.1;4.37;3.03
2024-11-03T09:00+01:00;167.31;18452.81;6.66;32.71;27.81;4.95;4.96;4.46
2024-11-03T10:00+01:00;167.44;18227.13;6.63;32.43;26.65;4.94;4.95;4.52
2024-11-03T11:00+01:00;168.43;17279.51;6.57;30.82;24.09;4.92;4.92;5.18
2024-11-03T12:00+01:00;168.525;16947.515;6.33;30.45;22;4.67;4.67;5.04
2024-11-03T13:00+01:00;170.925;17478.385;6;32.2;22.77;4.17;4.16;4.76
2024-11-03T14:00+01:00;171.185;18199.675;6.37;39.74;29.39;4.69;4.12;5.17
2024-11-03T15:00+01:00;172.96;18647.3;6.47;40.7;31.22;4.72;4.12;5.4
2024-11-03T16:00+01:00;173.52;19020.65;7.02;41.19;34.76;5.08;4.46;5.65
2024-11-03T17:00+01:00;173.605;19264.145;8.53;41.35;35.51;5.99;5.31;5.83
2024-11-03T18:00+01:00;171.69;18960.18;16.68;40.5;37.2;7.48;5.74;5.69
2024-11-03T19:00+01:00;171.725;18455.075;17.46;40.11;39.93;7.1;5.19;5.5
2024-11-03T20:00+01:00;170.37;17964.82;11.21;40.21;39.45;5.55;4.34;5.23
2024-11-03T21:00+01:00;171.6;17887.61;11.03;39.99;41.16;5.47;4.28;4.03
2024-11-03T22:00+01:00;171.975;17497.235;9.93;38.17;42.18;5.17;4.13;3.63
2024-11-03T23:00+01:00;173.335;17190.695;9.17;39.98;39.66;4.71;3.71;3.11
2024-11-04T00:00+01:00;172.455;16901.585;11.55;40.19;40.52;4.86;3.39;8.99
2024-11-04T01:00+01:00;173.755;16621.115;12.3;40.2;40.08;5.23;3.68;9
2024-11-04T02:00+01:00;171.87;16869.72;11.84;40.43;40.21;5.63;4.26;8.99
2024-11-04T03:00+01:00;171.92;16878.93;26.23;40.48;40.29;9.04;5.97;8.99
2024-11-04T04:00+01:00;170.16;17714.25;27.05;41.14;41.22;10.03;6.97;8.99
2024-11-04T05:00+01:00;171.035;19930.355;28.41;42.97;44;8.21;9.24;9.9
2024-11-04T06:00+01:00;173.31;20464.54;31.72;49.42;59.09;0.45;9.66;10.72
2024-11-04T07:00+01:00;171.795;21266.225;86.41;142.81;112.22;0;11.1;28.89
2024-11-04T08:00+01:00;171.62;21521.23;84.5;140.16;122.77;1.67;12.59;29.23
2024-11-04T09:00+01:00;172.26;21321.42;80.34;121.99;106.95;2.61;16.31;23.78
2024-11-04T10:00+01:00;173.76;21250.4;40.23;52.72;83.59;1.64;17.61;23.61
2024-11-04T11:00+01:00;172.665;21591.415;36.47;47.43;74.07;2.9;18.04;22.02
2024-11-04T12:00+01:00;171.405;21651.615;35.91;46.02;68.98;2.45;12.53;22.96
2024-11-04T13:00+01:00;173.655;21279.765;34.75;44.99;70.27;1.02;11.55;21.38
2024-11-04T14:00+01:00;173.22;20968.53;34.34;45.57;74.84;0.94;11.02;20.74
2024-11-04T15:00+01:00;172.18;20254.98;35.67;46.63;80.34;0;10.34;21.78
2024-11-04T16:00+01:00;173.7;20099.63;43.97;59.5;114.55;-0.35;9.12;23.42
2024-11-04T17:00+01:00;173.28;19928.84;72.65;107.36;129.98;-0.09;8.4;26.18
2024-11-04T18:00+01:00;172.85;19686.65;60.41;87.36;134.03;-0.02;8.8;24.38
2024-11-04T19:00+01:00;173.265;20250.535;90.2;144.59;115.76;0.49;10.08;22.08
2024-11-04T20:00+01:00;179.7;20118.11;54.19;82;86.86;0.45;10.14;21.2
2024-11-04T21:00+01:00;179.805;20109.515;38.95;53.56;71.5;0.44;9.96;21.98
2024-11-04T22:00+01:00;181.115;19853.855;35.43;48.93;65.54;0.44;10.08;20.13
2024-11-04T23:00+01:00;182.255;19075.545;29.33;45.57;54.14;0.42;8.26;13.3
2024-11-05T00:00+01:00;179.05;18160.84;29.12;41.03;43.16;0.49;4.7;19.55
2024-11-05T01:00+01:00;179.165;18155.325;29.17;40.77;42.92;2.9;3.8;20.71
2024-11-05T02:00+01:00;178.665;17782.125;29.47;40.77;42.07;2.6;3.51;21.7
2024-11-05T03:00+01:00;180.12;17597.36;28.96;40.65;41.99;2.61;3.32;20.55
2024-11-05T04:00+01:00;179.845;17463.375;29.14;40.73;41.56;2.61;3.35;20.59
2024-11-05T05:00+01:00;178.775;17167.645;30.68;40.87;42;-0.01;4.92;22.43
2024-11-05T06:00+01:00;176.82;17980.75;32.48;42;52.84;-0.16;2.79;21.81
2024-11-05T07:00+01:00;174.555;18712.105;36.91;48.86;93.74;-0.08;2.21;22.66
2024-11-05T08:00+01:00;175.35;18904.26;37.23;48.9;98;-0.05;4.12;23.46
2024-11-05T09:00+01:00;178.84;18962.21;38.91;49.92;72.07;-0.03;4.9;26.45
2024-11-05T10:00+01:00;180.41;18882.97;37.45;45.16;54.53;-0.05;4.2;29.67
2024-11-05T11:00+01:00;181.725;18808.375;34.27;43.51;48.31;-0.05;4.18;24.03
2024-11-05T12:00+01:00;179.275;18978.325;33.57;42.52;47.52;-0.06;4.18;23.62
2024-11-05T13:00+01:00;179.545;19056.935;33.7;43.34;47.52;-0.07;4.14;22.85
2024-11-05T14:00+01:00;180.53;19017.18;33.37;43.29;55.48;-0.06;4.1;22.11
2024-11-05T15:00+01:00;179.305;19209.595;32.6;42.58;65.09;-0.06;4.15;22.07
2024-11-05T16:00+01:00;180.05;19278.06;33.51;44.31;83.56;-0.05;2.77;22.42
2024-11-05T17:00+01:00;179.96;19060.62;34.47;45.48;101.9;-0.06;2.78;23.21
2024-11-05T18:00+01:00;180.335;18762.095;35.25;46.98;86.93;-0.07;4.18;22.89
2024-11-05T19:00+01:00;179.195;18544.795;32.82;44.9;83.15;0.01;7.4;22.35
2024-11-05T20:00+01:00;179.53;18495.61;34.35;46.66;63.94;-0.03;7.54;20.72
2024-11-05T21:00+01:00;179.595;18524.085;33.4;45.2;51.96;-0.05;7.74;20.13
2024-11-05T22:00+01:00;179.81;18544.63;32.09;43.35;47.83;1.57;5.02;19.01
2024-11-05T23:00+01:00;179.975;18177.545;31.58;41.33;44.17;3.28;4.18;20.13
2024-11-06T00:00+01:00;179.13;17613.37;28.85;41.23;41.49;-0.04;2.72;21.78
2024-11-06T01:00+01:00;179.4;17309.09;28.71;41.03;41;-0.03;2.45;21.77
2024-11-06T02:00+01:00;177.615;17171.465;28.57;40.87;40.94;-0.01;2.58;21.78
2024-11-06T03:00+01:00;179.11;17198.81;28.47;40.84;41;-0.03;3.01;21.78
2024-11-06T04:00+01:00;178.28;17542.12;29.06;40.84;41.01;1.03;3.82;22.68
2024-11-06T05:00+01:00;178.87;17867.94;28.9;41.09;41.57;-0.02;5.95;22.5
2024-11-06T06:00+01:00;176.685;18899.375;30.6;41.64;46.27;-0.1;9.25;25.99
2024-11-06T07:00+01:00;175.275;19594.415;36.74;43.56;50.61;-0.59;9.43;28.08
2024-11-06T08:00+01:00;177.075;20032.775;37.68;44.88;52.97;-0.16;9.68;32
2024-11-06T09:00+01:00;177.715;20565.295;35.93;42.61;50.01;0;10.08;30.36
2024-11-06T10:00+01:00;178.68;20730.28;32.6;42.09;43.92;0.58;10.04;27.14
2024-11-06T11:00+01:00;179.67;21441.73;31.11;41.66;43.49;1.55;10.37;27.12
2024-11-06T12:00+01:00;179.73;21472.67;31.6;41.54;43.09;1.21;10.07;27.13
2024-11-06T13:00+01:00;177.635;20936.635;33.95;41.67;44.1;1.84;9.66;27.12
2024-11-06T14:00+01:00;177.06;20370.13;32.87;41.51;43.66;0.54;9.41;24.11
2024-11-06T15:00+01:00;177.475;20299.345;29.74;41.62;44.12;-0.04;9.55;24.1
2024-11-06T16:00+01:00;177.675;20472.945;34.9;42.02;46.06;-0.14;9.05;25.09
2024-11-06T17:00+01:00;177.86;20112.67;29.29;42.56;49.25;-1.15;8.31;26
2024-11-06T18:00+01:00;177.52;19558.92;30.82;41.89;45.06;-0.41;8.39;25.99
2024-11-06T19:00+01:00;177.34;19661.69;31.69;43.5;45.99;-0.62;7.44;26.52
2024-11-06T20:00+01:00;177.14;19715.13;31.55;43.23;45.25;-0.05;7.54;26.02
2024-11-06T21:00+01:00;176.68;19534.19;30.96;42.03;44.99;0.04;6.75;26.53
2024-11-06T22:00+01:00;177.635;19187.815;30.95;41.65;43;0.4;5.82;26.53
2024-11-06T23:00+01:00;179.885;18788.675;29.63;41.15;41.52;0.08;3.77;24.11
2024-11-07T00:00+01:00;187.73;18572.02;29.11;40.01;37.52;0;2.55;24.39
2024-11-07T01:00+01:00;186.845;18440.075;28.61;38.86;37.13;0.45;1.87;23.78
2024-11-07T02:00+01:00;186.945;18017.965;28.51;38.62;37.26;0.49;1.31;23.61
