Date (GMT+1);Nuclear;Non-Renewable;Renewable;Day Ahead Auction (SE1);Day Ahead Auction (SE2);Day Ahead Auction (SE3);Day Ahead Auction (SE4)
2025-02-10T02:00+01:00;6873;879.66;14511.25;3.66;3.97;30.96;58.16
2025-02-10T03:00+01:00;6872;883.94;14627.65;4.04;4.04;30.96;57.59
2025-02-10T04:00+01:00;6872;889.88;15290.37;5.05;4.65;31.82;58.46
2025-02-10T05:00+01:00;6871;966.83;15787.62;6;5.5;36.5;60.86
2025-02-10T06:00+01:00;6881;1224.45;15991.1;6.06;4.99;51.77;71.16
2025-02-10T07:00+01:00;6880;1456.86;16488.3;6.24;4.98;100.78;112.92
2025-02-10T08:00+01:00;6880;1478.3;16387.98;6.95;4.99;126.16;129.04
2025-02-10T09:00+01:00;6882;1495.02;16420.79;6.23;6.95;121.42;119.32
2025-02-10T10:00+01:00;6875;1513.24;16463.63;7.73;7.74;105.99;104.09
2025-02-10T11:00+01:00;6933;1504.34;16384.23;11.18;17.97;80.15;80.04
2025-02-10T12:00+01:00;6934;1508.34;15982.44;12.24;14.42;70.38;69.57
2025-02-10T13:00+01:00;6965;1555.51;15596.65;12.06;21.4;77.96;78.85
2025-02-10T14:00+01:00;6966;1697.01;15377.14;10.26;22.28;74.26;75.46
2025-02-10T15:00+01:00;6966;1838.15;15642.2;9.58;20.34;77.9;79.11
2025-02-10T16:00+01:00;6966;1839.21;15795.34;6.95;11.19;83.2;82.91
2025-02-10T17:00+01:00;6992;1878.53;15724.65;5.35;16.04;92.39;93.48
2025-02-10T18:00+01:00;6991;1922.18;15754.46;5.18;8.62;86.44;85.75
2025-02-10T19:00+01:00;6991;1841.26;16091.46;5.19;7.7;74.66;73.93
2025-02-10T20:00+01:00;6992;1458.17;16779.8;6.17;7.01;67.57;66.5
2025-02-10T21:00+01:00;6993;1186.78;16623.12;6.44;7.34;59.84;64.18
2025-02-10T22:00+01:00;7024;1059.94;16456.33;6.29;7.03;44.22;60.8
2025-02-10T23:00+01:00;7026;942.28;16324.04;6.29;6.99;35.37;59.76
2025-02-11T00:00+01:00;7023;880.73;16385.38;8.12;9.34;44.66;59.07
2025-02-11T01:00+01:00;7023;833.71;16222.18;8.61;9.74;39.72;54.29
2025-02-11T02:00+01:00;7023;817.06;16157.06;9.99;11.37;33.72;52.31
2025-02-11T03:00+01:00;7025;791.74;16101.92;9.63;10.94;31.37;52.24
2025-02-11T04:00+01:00;7039;815.18;16020.3;10.25;11.69;32.5;52.34
2025-02-11T05:00+01:00;7039;874.96;15744.46;8.22;9.24;42.42;55.03
2025-02-11T06:00+01:00;7038;1159.57;15950.15;7.42;6.47;56.06;65.56
2025-02-11T07:00+01:00;7038;1338.75;16061.72;6.7;5.65;72.24;70.95
2025-02-11T08:00+01:00;7038;1303.04;16255.42;7.5;6.22;89.56;87.94
2025-02-11T09:00+01:00;7038;1292.98;16268.7;7.82;6.79;76.78;75.43
2025-02-11T10:00+01:00;7038;1317.68;16088.08;8.82;7.93;72.05;70.8
2025-02-11T11:00+01:00;7036;1273.25;15923.23;9.06;8.65;71.6;70.45
2025-02-11T12:00+01:00;7021;1204.85;15814.63;10.61;9.81;68.21;67.02
2025-02-11T13:00+01:00;7020;1179.45;15681.12;12.17;11.41;66.04;64.94
2025-02-11T14:00+01:00;7020;1259.33;15411.5;12.16;11.4;59.13;64.86
2025-02-11T15:00+01:00;7020;1197.3;15296.74;10.64;9.83;50.18;66.22
2025-02-11T16:00+01:00;7021;1113.32;15475.77;10.63;9.75;52.97;70
2025-02-11T17:00+01:00;7019;1098.61;15571.22;10.22;9.11;64.82;83.35
2025-02-11T18:00+01:00;7019;1094.64;15777.84;8.23;6.93;65.94;92.76
2025-02-11T19:00+01:00;7018;1049.74;15880.42;7.42;6.38;51.49;74.92
2025-02-11T20:00+01:00;7019;1027.42;16195.6;8.91;7.98;41.95;68.38
2025-02-11T21:00+01:00;7018;968.88;15807.14;7.53;7.99;42.18;67.85
2025-02-11T22:00+01:00;7019;913.54;15199.17;6.25;7.36;35.68;66.59
2025-02-11T23:00+01:00;7021;883.89;14278.97;4.65;5.37;34.53;66.23
2025-02-12T00:00+01:00;7021;745.33;13518.13;3.8;4.78;36.67;70.52
2025-02-12T01:00+01:00;7024;738.18;13414.3;3.77;4.74;36.28;69.8
2025-02-12T02:00+01:00;7023;741.6;13472.59;3.77;4.72;36.03;69.39
2025-02-12T03:00+01:00;7024;765.63;13870.25;5.06;4.42;36.57;68.9
2025-02-12T04:00+01:00;7024;839.72;14277.48;5.91;4.99;37.01;68.89
2025-02-12T05:00+01:00;7025;1070.06;14381.14;6.5;5.52;52.51;70.61
2025-02-12T06:00+01:00;7025;1336.98;14463.81;6.28;4.81;85.76;103.32
2025-02-12T07:00+01:00;7022;1428.01;14806.25;6.24;7.18;136.66;159.91
2025-02-12T08:00+01:00;7022;1443.41;15019.8;6.97;8.34;170.93;179.15
2025-02-12T09:00+01:00;7023;1454.51;14954.62;7.76;9.22;153.19;171.02
2025-02-12T10:00+01:00;7023;1460.97;14727.42;10.08;11.77;133.34;133.42
2025-02-12T11:00+01:00;7025;1484.85;14778.75;12.94;15.23;117.28;115.67
2025-02-12T12:00+01:00;7026;1491.45;14857.93;16.63;25.8;109.95;110.67
2025-02-12T13:00+01:00;7025;1494.8;14350.49;17.31;20.41;113.79;112.88
2025-02-12T14:00+01:00;7025;1491.49;14211;15.25;17.75;120.02;125.51
2025-02-12T15:00+01:00;7023;1487.77;14193.45;14.61;16.9;118.44;133.59
2025-02-12T16:00+01:00;7024;1478.92;14229.42;14.81;17.18;124.61;169.11
2025-02-12T17:00+01:00;7027;1488.27;14542.27;14.97;17.24;132.78;182.75
2025-02-12T18:00+01:00;7025;1485.24;14851.85;16.54;19.62;140;192.47
2025-02-12T19:00+01:00;7022;1485.6;14869.06;15.28;17.75;124.26;187.99
2025-02-12T20:00+01:00;7020;1462.55;14771.59;18.34;21.74;110.01;169.79
2025-02-12T21:00+01:00;7023;1421.76;14641.32;16.94;19.76;96.77;152.11
2025-02-12T22:00+01:00;7023;1325.01;14526.8;17.79;21.03;87.36;145.4
2025-02-12T23:00+01:00;7023;1190.05;14240.09;15.11;17.53;56.27;97
2025-02-13T00:00+01:00;7023;1037.46;13938.55;18.9;20.21;68.78;119.99
2025-02-13T01:00+01:00;7023;1017.15;13829.11;15.12;18.29;54.79;93.78
2025-02-13T02:00+01:00;7023;981.18;13862.45;14.36;17.31;46.37;77.21
2025-02-13T03:00+01:00;7023;979.89;13807.03;13.65;16.28;45.98;77.24
2025-02-13T04:00+01:00;7023;1004.08;14019.34;13.69;16.4;46.02;77.24
2025-02-13T05:00+01:00;7022;1184.93;14715.04;16.6;20.18;59.06;100
2025-02-13T06:00+01:00;7023;1401.69;15252.72;26.7;32.97;93.5;137.69
2025-02-13T07:00+01:00;7023;1445.37;15670.29;60.24;74.76;130.75;190.57
2025-02-13T08:00+01:00;7024;1444.88;15733.21;44.99;60.37;150.53;223.97
2025-02-13T09:00+01:00;7023;1462.58;15950.31;76.9;96.83;159.2;214.91
2025-02-13T10:00+01:00;7023;1462.16;16064.89;66.54;84.11;145.03;199.19
2025-02-13T11:00+01:00;7023;1492.52;15939.26;59.1;75.66;133.8;180.45
2025-02-13T12:00+01:00;7023;1490.11;15844.37;62.81;80.02;131.16;168.58
2025-02-13T13:00+01:00;7023;1539.83;15637.16;56.57;64.44;103.93;132.84
2025-02-13T14:00+01:00;7023;1497.83;15584.27;47.08;53.88;103.19;136.45
2025-02-13T15:00+01:00;7023;1517.47;15489.55;45;54.06;103.18;137.52
2025-02-13T16:00+01:00;7023;1557.61;15581.92;29.99;43.99;115.81;152.12
2025-02-13T17:00+01:00;7024;1578.97;15962.48;30.99;46.55;144.55;204.36
2025-02-13T18:00+01:00;7023;1532.66;15839.85;47.5;59.76;157.15;200.87
2025-02-13T19:00+01:00;7023;1538.03;15799.42;64.69;79.54;147.57;169.08
2025-02-13T20:00+01:00;7023;1522.47;15625.78;77.36;94.99;129.41;137.31
2025-02-13T21:00+01:00;7024;1516.95;15381.59;71.92;89.37;119.9;121.44
2025-02-13T22:00+01:00;7024;1496.84;14996.55;72.13;89.56;98.39;100.37
2025-02-13T23:00+01:00;7024;1462.55;14815.86;57.24;69.89;96.25;97.24
2025-02-14T00:00+01:00;7024;1410.65;14583.43;54.29;66.28;115.1;124.43
2025-02-14T01:00+01:00;7023;1357.05;14598.56;56.93;69.99;114.4;116.38
2025-02-14T02:00+01:00;7019;1366.9;14540;55.42;68.2;109.42;123.38
2025-02-14T03:00+01:00;7020;1353.77;14533.05;51.94;64.09;100.12;122.54
2025-02-14T04:00+01:00;7021;1366.61;14658.73;33.54;41.03;106.93;107.17
2025-02-14T05:00+01:00;7019;1444.67;14667.92;14.82;23.47;103.22;128.19
2025-02-14T06:00+01:00;7019;1502;15196.67;31.32;38.27;163.06;161.47
2025-02-14T07:00+01:00;7018;1527.97;15189.22;40.73;49.21;232.43;229.99
2025-02-14T08:00+01:00;7018;1512.43;15194.49;62.8;78.11;268.15;266.37
2025-02-14T09:00+01:00;7018;1547.36;15266.99;74.99;92.25;215.66;215.32
2025-02-14T10:00+01:00;7018;1562.04;15286.75;103.04;110.71;181.69;181.23
2025-02-14T11:00+01:00;7018;1586.89;15204.62;139.03;138.97;162.67;162.23
2025-02-14T12:00+01:00;7018;1613.56;15112.04;101.8;108.82;146.16;146.26
2025-02-14T13:00+01:00;7018;1621.97;14887.74;100;118.61;131.53;133.55
2025-02-14T14:00+01:00;7013;1596.61;14837.65;100;122.81;126.41;129.11
2025-02-14T15:00+01:00;7012;1581.52;15042.28;68.19;83.17;130.53;131.4
2025-02-14T16:00+01:00;7017;1531.76;15110.07;20.02;24.02;198.44;195.43
2025-02-14T17:00+01:00;7021;1518.9;15331.19;14.13;13.14;291.93;292.13
2025-02-14T18:00+01:00;7021;1501.29;15235;13.05;8.95;274.15;274.49
2025-02-14T19:00+01:00;7022;1502.76;15330.65;11.73;8.45;220.37;220.54
2025-02-14T20:00+01:00;7025;1487.02;15163.71;10.13;7.42;149.28;179.32
2025-02-14T21:00+01:00;7024;1467.77;15149.87;9.22;6.83;135.84;159.95
2025-02-14T22:00+01:00;7025;1448.77;14944.95;7.97;5.83;111.22;143.96
2025-02-14T23:00+01:00;7025;1317.75;15012.8;6.95;5.39;70.29;106.91
2025-02-15T00:00+01:00;7024;1166.78;14231.99;6.59;5.41;81.27;120.88
2025-02-15T01:00+01:00;7026;1037.99;14286.18;6.48;4.95;75.18;116.89
2025-02-15T02:00+01:00;7026;966.69;14361.39;6.15;4.96;67.13;106.33
2025-02-15T03:00+01:00;7025;908.01;14182.22;5.04;5.59;59.47;105.98
2025-02-15T04:00+01:00;7025;883.51;14361.2;4.74;5.12;61.14;110.96
2025-02-15T05:00+01:00;7025;896.2;14734.28;5.24;5.04;63.82;117.78
2025-02-15T06:00+01:00;7025;937.91;14909.6;5.91;4.6;68.25;130.85
2025-02-15T07:00+01:00;7025;1006.78;15399.05;6.48;4.83;77.27;148.05
2025-02-15T08:00+01:00;7025;1046.74;15875.74;6.42;7.35;84.56;149.98
2025-02-15T09:00+01:00;7026;1063.9;15931.43;6.66;7.36;84.26;136.3
2025-02-15T10:00+01:00;7025;1042.51;16511.93;7.86;8.46;82.1;123.98
2025-02-15T11:00+01:00;7025;1071.2;16442.48;9.99;8.72;85.19;115.73
2025-02-15T12:00+01:00;7023;1110.24;16575.18;10.73;12.29;69.22;110.08
2025-02-15T13:00+01:00;7024;1101.64;16288.95;10.36;13.4;72.75;107.75
2025-02-15T14:00+01:00;7024;1117.39;16295.06;10.57;13.19;70.04;104.63
2025-02-15T15:00+01:00;7026;1204.54;16373.49;7.61;13.85;91.08;124.53
2025-02-15T16:00+01:00;7026;1307.26;16931.21;6.14;14.73;96.18;127.04
2025-02-15T17:00+01:00;7025;1397.4;17353.64;6.78;9.75;121.55;161.09
2025-02-15T18:00+01:00;7025;1399.32;17811.34;7.98;7.59;137.12;170.72
2025-02-15T19:00+01:00;7025;1385.54;17688.45;6.78;6.08;130.06;160.95
2025-02-15T20:00+01:00;7027;1368.9;17425.85;7.2;4.92;124.17;144.85
2025-02-15T21:00+01:00;7027;1294.28;17580.5;6.83;4.89;121.32;124.09
2025-02-15T22:00+01:00;7027;1279.65;17256.26;6.3;4.54;105.85;114.03
2025-02-15T23:00+01:00;7026;1253.4;16892.4;6.31;4.59;104.33;108.99
2025-02-16T00:00+01:00;7025;1245.31;16236.24;6.14;4.03;129.54;126.83
2025-02-16T01:00+01:00;7028;1245.02;16158.78;6.1;4.01;127.8;125.14
2025-02-16T02:00+01:00;7029;1237.79;16066.22;6.03;4.01;123.35;120.78
2025-02-16T03:00+01:00;7029;1250.39;15612.58;5.93;4.02;117.89;117.2
2025-02-16T04:00+01:00;7029;1328.54;15476.23;5.95;4.03;117.73;116.88
2025-02-16T05:00+01:00;7029;1352.39;15715.72;6.14;4.39;118.32;118.09
2025-02-16T06:00+01:00;7029;1416.85;15834.25;6.15;4.35;118.73;118.86
2025-02-16T07:00+01:00;7029;1431.05;15970.19;8.7;3.05;119.15;123.97
2025-02-16T08:00+01:00;7031;1443.87;15835.75;9.39;3.51;119.78;125.16
2025-02-16T09:00+01:00;7030;1477.34;15892.48;4.76;8.06;105.32;126.45
2025-02-16T10:00+01:00;7030;1452.18;15832.06;7.89;5.31;115.54;123
2025-02-16T11:00+01:00;7029;1479.82;15493.18;11.53;5.7;114;119.12
2025-02-16T12:00+01:00;7029;1485.15;15152.18;8.83;10.04;99.54;120.65
2025-02-16T13:00+01:00;7030;1449.99;15004.79;12.93;7.28;108.48;113.31
2025-02-16T14:00+01:00;7028;1419.72;14931.46;12.4;7.74;114.34;117.47
2025-02-16T15:00+01:00;7029;1403.68;15382.49;13.16;7.08;117.64;123.4
2025-02-16T16:00+01:00;7029;1458.15;15606.61;12.53;7.53;131.14;134.26
2025-02-16T17:00+01:00;7029;1463.21;16179.93;13.21;7.54;146.5;149.97
2025-02-16T18:00+01:00;7029;1470.49;16422.68;13.68;7.13;159.34;164.45
2025-02-16T19:00+01:00;7028;1469.53;16661.74;14.68;7.32;143.43;151.17
2025-02-16T20:00+01:00;7028;1466.86;16668.57;14.5;7.62;132.94;146.14
2025-02-16T21:00+01:00;7029;1421.92;16687.67;14.25;8.06;126.67;132.51
2025-02-16T22:00+01:00;7028;1367.73;16706.53;14.18;7.97;125.21;131.25
2025-02-16T23:00+01:00;7029;1342.51;16468.61;14.27;9.51;92.61;97.99
2025-02-17T00:00+01:00;7029;1289.75;15957.79;8.62;5.23;113.73;114.52
2025-02-17T01:00+01:00;7028;1290.89;15900.86;10.61;4.85;99.99;105.18
2025-02-17T02:00+01:00;7029;1252.92;15839.24;10.92;4.93;97.65;103.85
2025-02-17T03:00+01:00;7029;1273.83;15836.36;11.96;4.91;91.62;100.01
2025-02-17T04:00+01:00;7029;1276.87;15844.5;10.14;5.58;106.08;109.5
2025-02-17T05:00+01:00;7028;1358.63;16202.92;15.5;4.47;119.51;128.38
2025-02-17T06:00+01:00;7029;1430.73;16328.03;14.56;4.65;150.16;155.37
2025-02-17T07:00+01:00;7028;1455.4;16512.4;10.93;5.83;207.89;206.29
2025-02-17T08:00+01:00;7028;1436.05;16587.07;12.8;9.12;216.75;213.41
2025-02-17T09:00+01:00;7030;1442.13;16811.22;14.67;10.29;171.49;171.3
2025-02-17T10:00+01:00;7026;1442.19;16651.93;15.51;12.02;139.82;139.67
2025-02-17T11:00+01:00;7027;1457.57;16042.44;17.96;15.18;117.31;117.19
2025-02-17T12:00+01:00;7027;1464.11;15691.81;37.21;34.9;108.94;109.31
2025-02-17T13:00+01:00;7026;1434.2;15369.94;42.53;40.72;106.85;106.78
2025-02-17T14:00+01:00;7027;1398.37;15280.73;27.64;25.28;111.99;111.89
2025-02-17T15:00+01:00;7026;1382.35;15338.51;17.16;11.23;132.5;134.5
2025-02-17T16:00+01:00;7025;1410.43;15170.16;17.82;5.39;156.9;163.88
2025-02-17T17:00+01:00;7024;1387.21;15687.67;27.89;4.73;215.08;230.85
2025-02-17T18:00+01:00;7024;1385.03;16025.92;31.97;4.74;240.73;279.76
2025-02-17T19:00+01:00;7026;1388.6;16230.21;17.95;4.46;183.82;215.27
2025-02-17T20:00+01:00;7027;1388.97;15767.24;15.21;3.41;151.84;179.55
2025-02-17T21:00+01:00;7026;1380.95;15764.31;13.94;3.68;131.24;155.93
2025-02-17T22:00+01:00;7026;1342.57;15242.01;12.06;3.11;114.99;136.05
2025-02-17T23:00+01:00;7026;1195.08;14937;10.48;2.29;96.99;126.77
2025-02-18T00:00+01:00;7028;1076.56;14755.48;5.44;3.86;72.47;126.68
2025-02-18T01:00+01:00;7028;1091.21;14849.94;4.66;3.63;54.92;106.78
2025-02-18T02:00+01:00;7030;1069.42;14744.54;4.25;3.13;52.96;103.02
2025-02-18T03:00+01:00;7030;1081.13;15030.32;3.77;2.53;57.29;111.85
2025-02-18T04:00+01:00;7030;997.09;15141.65;3.26;2.1;54.2;106.45
2025-02-18T05:00+01:00;7030;1040.32;15384.6;3.49;1.86;60.47;117.2
2025-02-18T06:00+01:00;7030;1137.37;16177.72;4.26;1.85;79.82;141.29
2025-02-18T07:00+01:00;7031;1159.7;16367.56;5.16;1.59;109.33;195.29
2025-02-18T08:00+01:00;7032;1190.78;16592.76;5;4.01;111.53;195.19
2025-02-18T09:00+01:00;7030;1192.93;16385.67;4.93;4.1;84.75;142.81
2025-02-18T10:00+01:00;7028;1213.07;16128.98;5.6;4.98;73.15;121.92
2025-02-18T11:00+01:00;7029;1222.92;15820.01;6.43;6.31;66.38;107.11
2025-02-18T12:00+01:00;7030;1244.87;15311.79;6.92;6.83;61.15;94.13
2025-02-18T13:00+01:00;7026;1330.17;15090.64;7.24;7.22;56.01;86.42
2025-02-18T14:00+01:00;7026;1407.03;14855.99;7.83;7.89;57.8;96.02
2025-02-18T15:00+01:00;7027;1515.11;14630.28;7.94;8.01;62.39;107.39
2025-02-18T16:00+01:00;7028;1521.16;14847.11;8.03;7.45;71.73;123.94
2025-02-18T17:00+01:00;7028;1526.86;15599.27;6.94;6.04;103.1;172.1
2025-02-18T18:00+01:00;7028;1524.73;15568.74;6.17;5.38;105.64;170.19
2025-02-18T19:00+01:00;7028;1361.33;16039.62;6.23;5.45;91.77;152.88
2025-02-18T20:00+01:00;7029;1124.5;15664.96;6.11;5.8;78.77;139.02
2025-02-18T21:00+01:00;7029;1098.23;15297.63;6.52;6.38;77.68;126.34
2025-02-18T22:00+01:00;7030;1063.04;15031.9;6.77;6.52;71.37;119
2025-02-18T23:00+01:00;7029;1036.54;14927.36;8.49;8.04;70.27;111.35
2025-02-19T00:00+01:00;7028;974.62;14471.8;6.45;5;72.71;102.09
2025-02-19T01:00+01:00;7030;953.81;14518.66;6.73;6.15;70.13;99.47
2025-02-19T02:00+01:00;7027;937.41;14338.95;6.94;6.6;66.84;99.83
2025-02-19T03:00+01:00;7030;964.57;14327.75;8.02;7.45;68.21;97.52
2025-02-19T04:00+01:00;7031;1052.56;14600;9.31;8.77;69.99;94.74
2025-02-19T05:00+01:00;7030;1211.5;14917.14;6.8;16.82;86.95;99.8
2025-02-19T06:00+01:00;7030;1242.46;14929.5;6.94;22.12;114.53;117.4
2025-02-19T07:00+01:00;7031;1272.41;15045.35;7.82;136.9;148.76;152.78
2025-02-19T08:00+01:00;7030;1312.86;14904.36;6.99;151.84;165.41;170.08
2025-02-19T09:00+01:00;7031;1341.32;14813.85;6.85;105.45;125.12;128.25
2025-02-19T10:00+01:00;7030;1286.71;14827.02;6.66;92.59;104.53;107.18
2025-02-19T11:00+01:00;7032;1225.48;14683.02;6.55;29.04;89.15;91.65
2025-02-19T12:00+01:00;7031;1240.01;14805.98;6.54;26.66;81.46;83.61
2025-02-19T13:00+01:00;7027;1307.65;14687.32;6.55;33.55;79.18;81.17
2025-02-19T14:00+01:00;7027;1252.16;14378.32;6.53;51.72;70;71.05
2025-02-19T15:00+01:00;7026;1200.38;14518.48;6.61;29.56;72.53;88.42
2025-02-19T16:00+01:00;7023;1207.6;14401.33;6.45;6.98;85.04;112.44
2025-02-19T17:00+01:00;7024;1237.03;14437.51;6.33;5.47;94.71;132.24
2025-02-19T18:00+01:00;7026;1231.09;14488.57;6.27;4.93;94.11;146.79
2025-02-19T19:00+01:00;7025;1213.16;14558.67;6.23;4.22;88.56;141.19
2025-02-19T20:00+01:00;7026;1130.23;14663.86;6.09;4.25;69.28;118.19
2025-02-19T21:00+01:00;7028;1064;14769.19;6.01;4.5;58.39;111.18
2025-02-19T22:00+01:00;7027;970.28;14734.9;5.68;4.36;47.14;104.7
2025-02-19T23:00+01:00;7028;942.9;14496.99;4.46;4.24;43.28;82.82
2025-02-20T00:00+01:00;7030;844.07;14224.46;5;5;38.81;73.83
2025-02-20T01:00+01:00;7031;791.99;14393.7;4.99;5.42;37.49;71.11
2025-02-20T02:00+01:00;7030;754.14;14516.67;5.15;5.76;37.2;70.21
2025-02-20T03:00+01:00;7031;767.96;14941.35;5.86;6.78;36.65;68.32
2025-02-20T04:00+01:00;7031;764.73;15586.48;7.73;9.12;36.73;66.47
2025-02-20T05:00+01:00;7030;859.01;15731.8;7.47;8.55;39.02;65.4
2025-02-20T06:00+01:00;7030;1008.73;15874.82;6.03;4.89;56.25;75.68
2025-02-20T07:00+01:00;7031;1019.26;16111.33;5.9;4.22;80.28;107.97
2025-02-20T08:00+01:00;7032;1057.82;15887.4;5.03;5.16;87.79;121.98
2025-02-20T09:00+01:00;7033;1092.8;16326.42;5.33;4.21;63.48;77.83
2025-02-20T10:00+01:00;7032;1162.17;15969.3;4.91;4.82;61.93;75.01
2025-02-20T11:00+01:00;7032;1316.74;16178.63;5.03;5.59;55.07;72.24
2025-02-20T12:00+01:00;7026;1364.9;16582.82;5.57;6.04;50.11;63.91
2025-02-20T13:00+01:00;7029;1347.44;16716.8;5.67;6.17;44.91;62.95
2025-02-20T14:00+01:00;7030;1283.39;16307.71;4.91;4.97;42.52;64.13
2025-02-20T15:00+01:00;7030;1202.66;16320.3;4.64;4.1;38.66;68.4
2025-02-20T16:00+01:00;7028;1166.11;16285.5;4.2;3.42;36.25;68.68
2025-02-20T17:00+01:00;7029;1036.43;16586.46;4.03;2.78;37.95;72.72
2025-02-20T18:00+01:00;7029;762.53;17197.76;3.51;2.73;35.36;67.36
2025-02-20T19:00+01:00;7023;735.28;17778.17;3.28;3.13;31.82;60.78
2025-02-20T20:00+01:00;7022;717.35;17704.56;3.01;2.88;30;57.19
2025-02-20T21:00+01:00;7025;694.87;17833.72;3.05;3.05;26.68;50.03
2025-02-20T22:00+01:00;7029;677.84;17559.73;2.61;2.54;23.87;44.83
2025-02-20T23:00+01:00;7030;601.58;17005.23;2.06;2.01;10;17.85
2025-02-21T00:00+01:00;7030;569.01;16055.81;1.4;1.09;20.44;39.08
2025-02-21T01:00+01:00;7029;602.47;15684.38;0.95;0.54;11.9;23.21
2025-02-21T02:00+01:00;7030;613.52;15642.98;0.78;0.36;10.04;19.84
2025-02-21T03:00+01:00;7026;609.52;15453.33;0.79;0.37;10.04;19.86
2025-02-21T04:00+01:00;7031;637.14;15280.61;1.01;0.52;10.01;19.85
2025-02-21T05:00+01:00;7029;735.45;15363;1.8;1.38;28.49;54.77
2025-02-21T06:00+01:00;7029;843.73;15034.13;1.36;0.64;33.11;64.25
2025-02-21T07:00+01:00;7029;903.25;15311.3;2;1.06;47.37;92.83
2025-02-21T08:00+01:00;7028;952.68;15190.53;2.83;1.65;72.08;141.53
2025-02-21T09:00+01:00;7029;947.74;14799.07;3.02;2.23;55.84;108.95
2025-02-21T10:00+01:00;7028;848.61;14364.84;3.02;2.57;47.24;92.72
2025-02-21T11:00+01:00;7028;827.92;13747.16;3.21;2.68;39.92;77.59
2025-02-21T12:00+01:00;7029;797.35;13598.28;3.17;3.22;38.24;73.86
2025-02-21T13:00+01:00;7028;749.28;13266.39;3.36;3.48;37.29;71.68
2025-02-21T14:00+01:00;7028;747.67;13224.44;3.05;3.09;37.21;71.8
2025-02-21T15:00+01:00;7028;781.91;13184.47;3.65;2.65;39.09;74.95
2025-02-21T16:00+01:00;7029;775.75;13642.53;3.2;2.49;39.05;75
2025-02-21T17:00+01:00;7028;778.83;13950.83;3.08;2.15;41.34;79.41
2025-02-21T18:00+01:00;7028;822.93;14446.65;2.5;2.25;38.77;74.51
2025-02-21T19:00+01:00;7029;780.96;14698.74;2.6;2.4;32.48;62.14
2025-02-21T20:00+01:00;7028;769.08;15170.39;2.61;2.53;29.55;56
2025-02-21T21:00+01:00;7028;739.07;15581.02;2.89;2.85;27.9;52.22
2025-02-21T22:00+01:00;7028;723.81;15629.18;2.53;2.48;26.41;49.51
2025-02-21T23:00+01:00;7028;634;15177.38;2.12;2.04;25.7;48.63
2025-02-22T00:00+01:00;7029;592.8;14695.75;1.93;1.91;23.43;40.25
2025-02-22T01:00+01:00;7029;589.5;14414.21;1.71;1.55;19.96;34.52
2025-02-22T02:00+01:00;7027;566.37;14406.24;1.52;1.35;4.91;7.87
2025-02-22T03:00+01:00;7029;565.38;14490.19;1.58;1.49;8.03;13.32
2025-02-22T04:00+01:00;7029;559.9;14495.24;1.59;1.5;7.99;13.29
2025-02-22T05:00+01:00;7029;568.98;14601.54;1.4;1.18;10.01;16.96
2025-02-22T06:00+01:00;7029;636.82;14397.12;1.63;1.5;18.21;31.23
2025-02-22T07:00+01:00;7028;722.67;14280.63;1.71;1.62;29.19;50.24
2025-02-22T08:00+01:00;6898;763.76;14328.83;1.85;1.65;30.62;52.86
2025-02-22T09:00+01:00;6666;795.55;14664.05;1.93;1.76;31.86;55.1
2025-02-22T10:00+01:00;6608;880.35;14615.32;2.13;1.97;30.26;51.95
2025-02-22T11:00+01:00;6607;936.8;14587.66;2.6;2.55;19.69;32.86
2025-02-22T12:00+01:00;6607;921.96;14190.35;2.53;2.41;17.33;28.84
2025-02-22T13:00+01:00;6606;935.47;13863.02;2.29;2.15;29.63;50.65
2025-02-22T14:00+01:00;6606;926.21;13539.67;1.97;1.78;31.81;55.04
2025-02-22T15:00+01:00;6607;918.67;13647.6;1.98;1.8;31.72;54.78
2025-02-22T16:00+01:00;6606;920.02;13929.54;2.06;1.9;32.74;56.51
2025-02-22T17:00+01:00;6605;916.56;14552.18;2.27;1.98;34.74;59.57
2025-02-22T18:00+01:00;6607;926.1;15079.04;2.3;2.01;34.52;59.18
2025-02-22T19:00+01:00;6628;914.06;14960.54;2.04;1.97;34.24;58.65
2025-02-22T20:00+01:00;6638;840.62;14338.85;1.87;1.97;33.44;57.67
2025-02-22T21:00+01:00;6661;805.81;14261.46;1.86;2.06;32.46;55.79
2025-02-22T22:00+01:00;6683;813.81;13957.29;1.85;1.87;33.18;57.24
2025-02-22T23:00+01:00;6629;777.51;13658.32;1.38;0.95;31.2;54.19
2025-02-23T00:00+01:00;6725;759.85;13239.91;0.12;0.54;29.96;53.37
2025-02-23T01:00+01:00;6745;706.91;13022.88;0.11;0.51;30.07;53.55
2025-02-23T02:00+01:00;6765;706.3;12686.44;0.1;0.5;29.95;53.34
2025-02-23T03:00+01:00;6779;716.03;12267.68;0.1;0.5;29.95;53.33
2025-02-23T04:00+01:00;6790;720.3;11952.33;0.11;0.51;29.99;53.39
2025-02-23T05:00+01:00;6801;732.89;11442.95;0.94;0.55;30.43;53.57
2025-02-23T06:00+01:00;6810;770.44;11189.36;0.89;0.51;30.66;53.99
2025-02-23T07:00+01:00;6813;810.13;10915.77;2.06;1.7;31.2;54.04
2025-02-23T08:00+01:00;6813;876.08;11010.65;2.25;2.38;33.8;58.83
