Date,DK1,DK2,FI,NO1,NO2,NO2NSL,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2024-08-05,637.2600000000001,590.2900000000001,347.09999999999997,74.37,464.65999999999997,0.0,277.37999999999994,272.75,278.58,-38.25,-37.700000000000045,-31.160000000000025,535.2600000000001
2024-08-06,717.08,672.61,264.1599999999999,66.81999999999994,439.1600000000002,0.0,242.5,234.51000000000005,265.42,-111.18000000000006,-37.72000000000003,-37.72000000000003,431.1
2024-08-07,195.62999999999965,144.9299999999996,190.59000000000003,120.41,488.77000000000004,0.0,139.10000000000002,120.32000000000004,266.52000000000004,-85.55000000000001,-85.55000000000001,-78.64999999999998,560.7699999999999
2024-08-08,524.67,169.85000000000014,-15.170000000000002,61.039999999999964,416.53,0.0,62.24000000000004,-30.22999999999996,182.74999999999997,-222.92999999999995,-222.92999999999995,-222.92999999999995,126.39999999999986
2024-08-09,10.43999999999994,-9.300000000000011,-43.45,-189.33999999999997,-114.55000000000001,0.0,18.060000000000002,-23.56000000000003,19.100000000000023,-274.95,-277.95,-277.95,-267.31000000000006
2024-08-10,-171.6,-129.33999999999997,-121.88999999999999,-636.4399999999999,-396.96,0.0,-172.79999999999998,-237.06,-157.95999999999998,-432.08,-500.31,-511.2,-521.75
2024-08-11,-32.15999999999994,-274.11999999999995,-89.72999999999999,-599.0,33.099999999999994,0.0,-161.07,-239.42000000000002,-145.4,-371.17,-455.25,-455.25,-443.88
2024-08-12,51.870000000000005,1.2300000000000182,-119.92999999999995,-223.37999999999994,181.30999999999995,0.0,27.189999999999998,-85.76999999999998,21.840000000000003,-130.07000000000005,-124.97000000000003,-121.25000000000003,74.85000000000002
2024-08-13,297.3800000000001,267.8399999999999,-496.65,-231.80999999999995,180.71000000000026,0.0,137.05999999999997,85.94999999999999,49.25,-55.610000000000014,-52.629999999999995,-46.94999999999999,-167.76
2024-08-14,-1149.8600000000004,-1375.3900000000003,115.61999999999989,-133.23999999999995,382.69999999999993,0.0,96.15,43.71000000000001,-80.26999999999998,-13.04000000000002,-7.3700000000000045,-13.04000000000002,-159.0
2024-08-15,79.0,35.559999999999945,-24.960000000000008,76.39999999999998,487.18,0.0,114.19999999999999,136.66,135.37999999999997,-149.77,-160.66,-131.53,-132.62
2024-08-16,550.3399999999997,501.14999999999975,-16.72,85.94,553.1899999999998,0.0,-45.28,-71.66999999999996,94.12,-208.195,-198.20999999999998,-193.70999999999998,-48.50000000000023
2024-08-17,1019.4300000000002,969.2500000000002,-258.42999999999995,-5.339999999999975,643.6600000000001,0.0,54.81,52.26000000000003,60.32000000000001,-41.29999999999998,-39.95999999999998,1.3200000000000216,23.660000000000082
2024-08-18,815.7600000000001,816.8699999999999,-95.70000000000005,2.0,551.64,0.0,17.829999999999984,39.43999999999998,16.599999999999994,-89.17000000000002,-89.17000000000002,-61.67999999999998,210.67000000000007
2024-08-19,653.1700000000001,606.5099999999999,-37.45000000000002,-169.31,564.1099999999999,0.0,-62.83000000000001,-63.03,34.03999999999999,-128.52,-135.47000000000003,-115.05999999999999,39.80000000000007
2024-08-20,187.37,334.7099999999999,-77.91,-252.81,257.33000000000004,0.0,-90.78999999999999,-73.08,-0.04000000000000625,-267.93,-267.93,-267.93,-295.51000000000005
2024-08-21,-478.9000000000001,-527.8799999999998,-770.2199999999999,-330.93,-428.80999999999995,0.0,-47.58000000000001,-56.13000000000001,-135.82000000000002,-736.1899999999999,-750.54,-740.54,-544.1300000000001
2024-08-22,208.70000000000002,92.47999999999996,-37.25000000000001,-130.97000000000003,-161.23999999999995,0.0,-43.44999999999999,-26.440000000000012,-43.66000000000001,-169.04000000000002,-159.06000000000003,-206.45999999999998,-220.79999999999998
2024-08-23,-106.91999999999999,-79.07,-252.31000000000006,-235.57,-47.25,0.0,-54.690000000000005,-43.300000000000004,-122.69000000000003,-216.57,-217.65999999999997,-209.41000000000003,-203.49
2024-08-24,95.63,151.54999999999998,-177.69,-230.35999999999999,229.22999999999996,0.0,-166.04000000000002,-164.54000000000002,-114.73750000000001,-359.19,-385.09,-384.49,-316.92
2024-08-25,-106.71000000000004,-155.01999999999998,-133.15,-189.37,-143.07999999999998,0.0,-147.29999999999998,-152.85,-132.4,-423.24,-450.94,-441.34,-434.59
2024-08-26,-1126.84,-968.0600000000002,-90.61,-140.31,29.639999999999986,0.0,-88.13,-117.2,-84.69000000000001,-335.63,-335.63,-335.64,-316.36
2024-08-27,-243.3900000000001,286.09000000000003,-30.670000000000005,-184.57999999999998,284.1200000000001,0.0,-86.44,-99.81,-154.59000000000003,-276.86,-276.86,-270.9,-100.71000000000004
2024-08-28,-535.3299999999999,-826.3199999999997,-67.67000000000002,-237.62,341.9099999999999,0.0,-70.30000000000001,-89.11000000000003,-96.69000000000003,-265.46,-259.41999999999996,-256.27000000000004,-425.61999999999995
2024-08-29,134.71000000000004,-744.51,-304.39,-343.01,274.06000000000006,0.0,-56.14,-49.300000000000004,-203.96,-118.19999999999999,-112.52000000000001,-111.27000000000001,-113.25
2024-08-30,364.7700000000002,295.8699999999999,-117.18999999999998,-224.51,425.2600000000001,0.0,10.149999999999991,25.879999999999995,-181.9,-229.73,-224.54,-188.35,-125.49000000000001
2024-08-31,444.84000000000015,699.2000000000002,-640.6299999999999,-94.81,304.69000000000005,0.0,-74.65000000000002,-93.51000000000002,-39.08000000000001,-193.76999999999998,-191.72,-186.06,-143.35999999999996
2024-09-01,-224.91000000000008,-268.07000000000005,25.25999999999999,-25.769999999999953,442.79999999999995,0.0,135.69000000000005,91.94000000000005,66.07,-137.89,-137.89,-0.14000000000001478,45.50999999999999
2024-09-02,1212.15,1267.88,-488.06000000000006,197.89999999999998,478.2700000000001,0.0,12.090000000000003,-23.560000000000002,321.78999999999996,-100.5,-93.81,60.579999999999984,-1837.9099999999999
2024-09-03,519.4200000000001,882.27,-202.66999999999996,-153.88000000000005,231.55000000000007,0.0,-11.239999999999995,-40.239999999999995,-116.06000000000006,-221.43999999999997,-221.43999999999997,-155.20999999999992,-1957.8000000000002
2024-09-04,364.7900000000002,490.0699999999997,-712.1300000000001,-230.07000000000005,325.0799999999999,0.0,41.02999999999997,35.04999999999998,-182.86,-278.36,-249.53,-145.76000000000002,-1166.1100000000001
2024-09-05,-445.45000000000005,-463.80000000000007,159.81999999999982,-85.03000000000003,69.55999999999995,0.0,107.08000000000004,79.19000000000005,-83.18000000000006,-479.97,-435.19,-400.15999999999997,-322.28999999999996
2024-09-06,-2.480000000000132,-32.030000000000086,-420.7499999999999,-61.02999999999997,61.75999999999999,0.0,111.52,103.37000000000002,-104.44,-329.86,-329.86,-293.88000000000005,-154.84000000000003
2024-09-07,-10093.250000000002,-10093.240000000002,-169.73999999999998,-105.27,220.9000000000001,0.0,8.629999999999995,-44.79999999999998,-118.64,-886.38,-105.44999999999997,-67.15000000000002,8.719999999999999
2024-09-08,456.37,442.23,-92.70000000000005,-115.05999999999999,221.47999999999996,0.0,-12.049999999999983,-45.71999999999997,-79.98999999999998,-747.84,-146.44,-142.18999999999997,32.84
2024-09-09,540.0100000000001,491.32000000000005,-662.14,-185.69,446.6700000000001,0.0,-55.580000000000005,-121.71000000000001,-185.63,-587.1899999999999,-161.29000000000002,-137.28,-131.32999999999998
2024-09-10,-17.359999999999985,-61.34,-68.44999999999999,-437.21999999999997,-329.48999999999995,0.0,-119.84000000000002,-191.21,-400.14,-597.6800000000001,-186.95,-158.73,-73.42
2024-09-11,230.87,273.44,-256.20000000000005,-269.81,-36.31000000000006,0.0,-81.39000000000001,-181.13000000000002,-89.46000000000001,-259.42,-169.20999999999998,-86.91000000000001,14.769999999999996
2024-09-12,665.0499999999998,1142.2799999999997,141.6099999999999,-431.8399999999999,208.24,0.0,6.550000000000004,-163.90000000000003,-266.16999999999996,-3265.2,-3149.4100000000003,-3096.3900000000003,-3015.03
2024-09-13,715.2599999999998,618.6299999999999,2438.6400000000003,-365.78,274.38,0.0,-108.66999999999999,-85.19,-133.01999999999995,-32.67999999999995,147.87,-6.950000000000017,39.56999999999999
2024-09-14,119.5,-45.40000000000009,-1702.9399999999996,-143.43,310.86,0.0,36.57000000000001,-11.859999999999985,-107.96000000000001,-119.75,-134.21000000000004,-125.02000000000001,-23.110000000000014
2024-09-15,-12.910000000000082,-29.220000000000027,406.35,-164.45,-16.769999999999982,0.0,65.34,8.659999999999997,47.769999999999996,1.0599999999999739,30.559999999999988,30.559999999999988,52.920000000000016
2024-09-16,905.6999999999999,855.6099999999999,1436.0699999999997,56.84000000000003,322.53999999999996,0.0,-77.08999999999997,-25.819999999999993,44.59,-108.34000000000003,12.269999999999982,305.17,320.38
2024-09-17,1065.9999999999998,1018.9399999999998,1224.62,-76.86999999999995,206.68,0.0,-54.069999999999936,-330.63,120.09000000000006,-403.48,-168.55999999999995,-71.82999999999998,23.53000000000003
2024-09-18,644.01,614.82,-649.6999999999998,-140.82,95.37,0.0,41.650000000000006,-543.5,37.920000000000016,-611.51,11.380000000000052,126.28000000000003,126.10000000000002
2024-09-19,452.89,402.49,-621.29,-186.23000000000002,48.98000000000002,0.0,138.64,-2.2600000000000193,21.519999999999982,-39.569999999999965,68.69,57.599999999999994,182.38
2024-09-20,-208.67000000000007,-235.56999999999994,184.56999999999994,-171.38,192.74,0.0,163.95,19.160000000000025,76.67000000000002,-331.34999999999997,-34.56999999999999,-38.84000000000003,81.66
2024-09-21,762.0699999999999,686.21,-690.2775,-113.47999999999996,248.04000000000002,0.0,87.37,69.05000000000001,41.72,-221.53000000000003,-146.9,-173.57,-51.97
2024-09-22,335.69000000000005,308.68999999999994,-141.07000000000016,101.44,358.53000000000003,0.0,182.42000000000002,179.34,167.28000000000003,-62.47,90.89000000000001,93.74000000000001,350.67999999999995
2024-09-23,996.08,946.28,-6167.720000000001,-275.34000000000003,217.57000000000005,0.0,-23.57000000000005,152.21000000000004,150.53000000000003,-149.76000000000002,-187.43500000000006,-161.35000000000002,-60.889999999999986
2024-09-24,802.2500000000002,782.4499999999999,-216.84000000000003,60.24999999999997,431.25000000000006,0.0,115.92999999999998,116.75,82.53999999999996,-178.43,-65.94000000000005,-54.60000000000002,19.629999999999995
2024-09-25,-231.56000000000006,-462.47,16.370000000000033,73.61999999999998,306.31999999999994,0.0,151.08,156.46999999999997,122.01000000000002,-207.32999999999998,-60.21000000000001,-61.56,-27.39999999999999
2024-09-26,128.5000000000001,54.190000000000055,120.54000000000008,84.07999999999998,252.82000000000005,0.0,152.21000000000004,126.70000000000002,123.02000000000001,-145.04000000000002,-11.569999999999993,-16.78000000000003,26.129999999999995
2024-09-27,50.27000000000004,28.379999999999995,-1178.7299999999998,-19.74000000000001,1.0800000000000125,0.0,158.07999999999998,164.36,88.18999999999998,-125.64999999999999,-123.55,-103.88,-47.21
2024-09-28,-274.65000000000003,-228.26999999999998,-98.43000000000006,-96.45000000000002,-162.80999999999995,0.0,50.54999999999998,18.78,167.86,-222.57999999999998,-303.34000000000003,-299.75000000000006,-247.66000000000008
2024-09-29,342.34000000000003,118.63999999999999,-5.660000000000011,-168.13000000000005,-40.440000000000055,0.0,88.94,-33.0,399.34,-176.64999999999998,-182.64999999999998,-576.52,-306.15000000000003
2024-09-30,109.35999999999999,15.559999999999974,181.7199999999998,-50.26999999999998,-48.50000000000006,0.0,-12.569999999999993,24.549999999999983,95.18999999999997,13.840000000000003,-85.15999999999997,30.950000000000017,135.66
2024-10-01,-495.91999999999985,-538.41,-94.39000000000004,292.41999999999996,252.43,0.0,313.01,83.93999999999997,326.96,-158.49000000000004,111.08000000000004,155.7,155.82
2024-10-02,408.7000000000003,528.53,1162.9199999999996,363.2200000000001,478.7,0.0,393.1600000000001,240.92999999999998,337.22000000000014,-386.47,-225.59000000000015,-121.6600000000002,-152.26000000000022
2024-10-03,369.6500000000002,342.82000000000016,449.2300000000005,279.80000000000007,322.05000000000007,0.0,238.48000000000002,243.22000000000003,300.80000000000007,-68.28999999999996,-48.819999999999936,235.29000000000008,236.21000000000004
2024-10-04,1154.39,1121.05,-25.330000000000382,332.88999999999993,368.2900000000001,0.0,209.0,247.22,495.08000000000004,-20.27000000000004,-4.909999999999968,66.56000000000006,97.56000000000006
2024-10-05,884.6600000000001,867.9800000000001,583.1099999999999,513.84,684.4000000000001,0.0,251.66,221.24999999999997,610.45,222.16000000000005,251.92000000000002,273.23,349.39
2024-10-06,492.2999999999999,240.10000000000002,198.58999999999997,317.39,423.37,0.0,228.18,211.49999999999997,479.38000000000005,149.98999999999995,132.39999999999995,227.32000000000005,312.06
2024-10-07,-37.59000000000003,-52.55000000000007,697.14,193.62,190.27999999999997,0.0,268.67,184.25999999999996,359.63,-19.110000000000014,53.04000000000002,161.57,240.23000000000002
2024-10-08,1150.13,1105.18,316.15000000000003,209.70000000000005,261.7900000000001,0.0,206.15999999999997,190.01,481.53,-55.190000000000055,66.77000000000004,130.50000000000003,121.91000000000003
2024-10-09,888.65,838.06,-61.80999999999999,452.89000000000004,510.02,0.0,88.55,80.84000000000003,552.8800000000001,-222.60999999999999,-95.51,-80.96000000000001,7.049999999999997
