Delivery Start (CET);Delivery End (CET);NO1 Accepted Down Volume (MW);NO1 Accepted Up Volume (MW);NO1 Activated Down Volume (MW);NO1 Activated Up Volume (MW);NO1 Down Price (EUR);NO1 Imbalance Price (EUR);NO1 Up Price (EUR);NO2 Accepted Down Volume (MW);NO2 Accepted Up Volume (MW);NO2 Activated Down Volume (MW);NO2 Activated Up Volume (MW);NO2 Down Price (EUR);NO2 Imbalance Price (EUR);NO2 Up Price (EUR);NO3 Accepted Down Volume (MW);NO3 Accepted Up Volume (MW);NO3 Activated Down Volume (MW);NO3 Activated Up Volume (MW);NO3 Down Price (EUR);NO3 Imbalance Price (EUR);NO3 Up Price (EUR);NO4 Accepted Down Volume (MW);NO4 Accepted Up Volume (MW);NO4 Activated Down Volume (MW);NO4 Activated Up Volume (MW);NO4 Down Price (EUR);NO4 Imbalance Price (EUR);NO4 Up Price (EUR);NO5 Accepted Down Volume (MW);NO5 Accepted Up Volume (MW);NO5 Activated Down Volume (MW);NO5 Activated Up Volume (MW);NO5 Down Price (EUR);NO5 Imbalance Price (EUR);NO5 Up Price (EUR)
02.01.2024 03:45:00;02.01.2024 04:00:00;0;741;0;0;32.29;32.29;32.29;642;6508;0;0;32.29;32.29;32.29;1640;1466;21;0;17.5;17.5;32.29;1968;697;687;0;17.5;17.5;32.29;557;4309;0;0;57.55;57.55;57.55
02.01.2024 04:00:00;02.01.2024 04:15:00;0;741;0;0;20;20;36.7;632;6508;140;0;20;20;36.7;1651;1466;21;0;17.5;17.5;36.7;2037;637;750;0;17.5;17.5;33.22;566;4309;0;0;58.1;58.1;58.1
02.01.2024 04:15:00;02.01.2024 04:30:00;0;741;0;0;20;20;36.7;632;6508;140;0;20;20;36.7;1651;1466;21;0;17.5;17.5;36.7;2037;637;750;0;17.5;17.5;33.22;566;4309;0;0;58.1;58.1;58.1
02.01.2024 04:30:00;02.01.2024 04:45:00;0;741;0;0;20;20;36.7;632;6508;140;0;20;20;36.7;1651;1466;21;0;17.5;17.5;36.7;2037;668;750;0;17.5;17.5;33.22;566;4309;0;0;58.1;58.1;58.1
02.01.2024 04:45:00;02.01.2024 05:00:00;0;741;0;0;20;20;36.7;632;6508;140;0;20;20;36.7;1651;1466;21;0;17.5;17.5;36.7;2037;668;750;0;17.5;17.5;33.22;566;4309;0;0;58.1;58.1;58.1
02.01.2024 05:00:00;02.01.2024 05:15:00;0;505;0;0;20;20;41.72;753;6607;140;0;20;20;41.72;1652;1911;21;0;17.5;17.5;41.72;1969;852;671;0;17.5;17.5;38.18;534;4427;0;0;59.3;59.3;59.3
02.01.2024 05:15:00;02.01.2024 05:30:00;0;505;0;0;20;20;41.72;753;6607;140;0;20;20;41.72;1652;1911;21;0;17.5;17.5;41.72;1969;852;671;0;17.5;17.5;38.18;534;4427;0;0;59.3;59.3;59.3
02.01.2024 05:30:00;02.01.2024 05:45:00;0;505;0;0;20;20;41.72;753;6607;140;0;20;20;41.72;1652;1911;21;0;17.5;17.5;41.72;1969;852;671;0;17.5;17.5;38.18;534;4427;0;0;59.3;59.3;59.3
02.01.2024 05:45:00;02.01.2024 06:00:00;0;505;0;0;20;20;41.72;753;6607;140;0;20;20;41.72;1652;1911;21;0;17.5;17.5;41.72;1969;852;551;0;17.5;17.5;38.18;534;4427;0;0;59.3;59.3;59.3
02.01.2024 06:00:00;02.01.2024 06:15:00;0;659;0;0;49.18;49.18;49.18;1024;6184;0;0;49.18;49.18;49.18;1909;1487;67;0;22.5;22.5;49.18;2176;790;524;0;22.5;22.5;41.83;548;4362;0;0;58.55;58.55;58.55
02.01.2024 06:15:00;02.01.2024 06:30:00;0;659;0;0;49.18;49.18;49.18;1024;6184;0;0;49.18;49.18;49.18;1909;1487;67;0;22.5;22.5;49.18;2176;790;524;0;22.5;22.5;41.83;548;4362;0;0;58.55;58.55;58.55
02.01.2024 06:30:00;02.01.2024 06:45:00;0;659;0;0;49.18;49.18;49.18;1024;6184;0;0;49.18;49.18;49.18;1909;1487;67;0;22.5;22.5;49.18;2176;790;411;0;22.5;22.5;41.83;632;4311;0;0;58.55;58.55;58.55
02.01.2024 06:45:00;02.01.2024 07:00:00;0;659;0;0;49.18;49.18;49.18;1024;6116;0;0;49.18;49.18;49.18;1909;1487;67;0;22.5;22.5;49.18;2176;790;411;0;22.5;22.5;41.83;632;4286;0;0;58.55;58.55;58.55
02.01.2024 07:00:00;02.01.2024 07:15:00;0;597;0;0;62.04;62.04;62.04;1684;5058;0;0;62.04;62.04;62.04;2212;1197;0;0;58.75;58.75;58.75;2333;713;0;0;44.42;44.42;44.42;632;4372;0;0;62.04;62.04;62.04
02.01.2024 07:15:00;02.01.2024 07:30:00;0;597;0;0;62.04;62.04;62.04;1980;4780;0;0;62.04;62.04;62.04;2212;1197;0;0;58.75;58.75;58.75;2333;713;0;0;44.42;44.42;44.42;657;4347;0;0;62.04;62.04;62.04
02.01.2024 07:30:00;02.01.2024 07:45:00;0;597;0;0;62.04;62.04;62.04;2056;4704;0;0;62.04;62.04;62.04;2252;1157;0;0;58.75;58.75;58.75;2333;713;0;0;44.42;44.42;44.42;687;4199;0;0;62.04;62.04;62.04
02.01.2024 07:45:00;02.01.2024 08:00:00;0;597;0;0;62.04;62.04;62.04;2056;4704;0;0;62.04;62.04;62.04;2252;1157;0;0;58.75;58.75;58.75;2333;713;0;0;44.42;44.42;44.42;956;3909;0;0;62.04;62.04;62.04
02.01.2024 08:00:00;02.01.2024 08:15:00;0;587;0;0;65.67;65.67;65.67;2682;3760;0;0;65.67;65.67;65.67;2320;1068;0;0;65.67;65.67;65.67;2473;680;0;0;44.44;44.44;44.44;1060;3745;0;0;65.67;65.67;65.67
02.01.2024 08:15:00;02.01.2024 08:30:00;0;587;0;0;65.67;65.67;65.67;3141;3295;0;0;65.67;65.67;65.67;2320;1068;0;0;65.67;65.67;65.67;2473;680;0;0;44.44;44.44;44.44;1146;3659;0;0;65.67;65.67;65.67
02.01.2024 08:30:00;02.01.2024 08:45:00;0;587;0;0;65.67;65.67;65.67;3345;3098;0;0;65.67;65.67;65.67;2320;1068;0;0;65.67;65.67;65.67;2473;711;0;0;44.44;44.44;44.44;1146;3659;0;0;65.67;65.67;65.67
02.01.2024 08:45:00;02.01.2024 09:00:00;0;587;0;0;65.67;65.67;65.67;3345;3098;0;0;65.67;65.67;65.67;2320;1068;0;0;65.67;65.67;65.67;2473;711;0;0;44.44;44.44;44.44;1146;3659;0;0;65.67;65.67;65.67
02.01.2024 09:00:00;02.01.2024 09:15:00;0;581;0;0;66.8;73;73;3927;2902;0;0;66.8;73;73;2375;981;0;0;66.11;73;73;2493;711;0;0;44.44;73;73;1305;3520;0;0;66.8;73;73
02.01.2024 09:15:00;02.01.2024 09:30:00;0;581;0;73;66.8;73;73;3927;2902;0;0;66.8;73;73;2375;981;0;0;66.11;73;73;2493;711;0;0;44.44;73;73;1305;3520;0;10;66.8;73;73
02.01.2024 09:30:00;02.01.2024 09:45:00;0;581;0;73;66.8;73;73;3927;2902;0;633;66.8;73;73;2375;981;0;0;66.11;73;73;2493;711;0;0;44.44;73;73;1305;3520;0;59;66.8;73;73
02.01.2024 09:45:00;02.01.2024 10:00:00;0;581;0;73;66.8;73;73;4155;2657;0;513;66.8;73;73;2375;981;0;0;66.11;73;73;2493;711;0;0;44.44;73;73;1335;3485;0;59;66.8;73;73
02.01.2024 10:00:00;02.01.2024 10:15:00;57;418;0;78;71.08;84.5;84.5;4577;2103;0;237;71.08;84.5;84.5;2489;904;0;48;68.98;84.5;84.5;2482;666;0;0;44.41;44.41;44.41;1396;3320;0;722;71.08;84.5;84.5
02.01.2024 10:15:00;02.01.2024 10:30:00;57;418;0;78;71.08;84.5;84.5;4647;2069;0;213;71.08;84.5;84.5;2489;904;0;48;68.98;84.5;84.5;2482;666;0;0;44.41;44.41;44.41;1486;3230;0;722;71.08;84.5;84.5
02.01.2024 10:30:00;02.01.2024 10:45:00;57;418;0;78;71.08;84.5;84.5;4647;2069;0;213;71.08;84.5;84.5;2489;904;0;48;68.98;84.5;84.5;2482;666;0;0;44.41;44.41;44.41;1486;3230;0;722;71.08;84.5;84.5
02.01.2024 10:45:00;02.01.2024 11:00:00;57;418;0;78;71.08;84.5;84.5;4693;1988;0;213;71.08;84.5;84.5;2489;904;0;48;68.98;84.5;84.5;2482;666;0;0;44.41;44.41;44.41;1486;3230;0;722;71.08;84.5;84.5
02.01.2024 11:00:00;02.01.2024 11:15:00;69;410;0;98;73.54;85;85;4906;1646;0;92;73.54;85;85;2455;783;0;42;73.54;85;85;2480;665;0;0;44.41;44.41;44.41;1934;2591;0;455;73.54;85;85
02.01.2024 11:15:00;02.01.2024 11:30:00;69;410;0;98;73.54;85;85;4906;1628;0;92;73.54;85;85;2455;783;0;42;73.54;85;85;2480;665;0;0;44.41;44.41;44.41;1934;2591;0;620;73.54;85;85
02.01.2024 11:30:00;02.01.2024 11:45:00;69;410;0;98;73.54;85;85;4906;1628;0;92;73.54;85;85;2455;783;0;42;73.54;85;85;2480;665;0;0;44.41;44.41;44.41;1934;2591;0;620;73.54;85;85
02.01.2024 11:45:00;02.01.2024 12:00:00;69;410;0;98;73.54;85;85;4906;1628;0;92;73.54;85;85;2498;734;0;25;73.54;85;85;2480;665;0;0;44.41;44.41;44.41;2146;2328;0;503;73.54;85;85
02.01.2024 12:00:00;02.01.2024 12:15:00;98;316;0;279;78.16;90.16;90.16;5155;1330;0;144;78.16;90.16;90.16;2575;635;0;0;78.16;90.16;90.16;2475;618;0;0;44.87;44.87;44.87;2770;1936;0;299;78.16;90.16;90.16
02.01.2024 12:15:00;02.01.2024 12:30:00;98;316;0;279;78.16;90.16;90.16;5179;1303;0;117;78.16;90.16;90.16;2575;635;0;0;78.16;90.16;90.16;2475;618;0;0;44.87;44.87;44.87;2770;1936;0;299;78.16;90.16;90.16
02.01.2024 12:30:00;02.01.2024 12:45:00;98;316;0;279;78.16;90.16;90.16;5179;1303;0;117;78.16;90.16;90.16;2575;635;0;0;78.16;90.16;90.16;2475;649;0;0;44.87;44.87;44.87;2770;1936;0;299;78.16;90.16;90.16
02.01.2024 12:45:00;02.01.2024 13:00:00;98;316;0;279;78.16;90.16;90.16;5179;1303;0;117;78.16;90.16;90.16;2575;635;0;0;78.16;90.16;90.16;2475;649;0;0;44.87;44.87;44.87;2770;1936;0;299;78.16;90.16;90.16
02.01.2024 13:00:00;02.01.2024 13:15:00;135;258;0;221;78.87;90.87;90.87;5078;1070;0;123;78.87;90.87;90.87;2710;653;0;20;78.87;90.87;90.87;2408;649;0;0;47.06;47.06;47.06;2828;1868;0;275;78.87;90.87;90.87
02.01.2024 13:15:00;02.01.2024 13:30:00;135;258;0;133;78.87;90.87;90.87;5078;1070;0;48;78.87;90.87;90.87;2710;653;0;20;78.87;90.87;90.87;2408;649;0;0;47.06;47.06;47.06;2828;1868;0;202;78.87;90.87;90.87
02.01.2024 13:30:00;02.01.2024 13:45:00;135;258;0;0;78.87;90.87;90.87;5078;1070;0;48;78.87;90.87;90.87;2710;653;0;20;78.87;90.87;90.87;2408;649;0;0;47.06;47.06;47.06;2828;1868;0;75;78.87;90.87;90.87
02.01.2024 13:45:00;02.01.2024 14:00:00;135;258;0;0;78.87;90.87;90.87;5078;1070;0;48;78.87;90.87;90.87;2710;653;0;20;78.87;90.87;90.87;2408;649;0;0;47.06;47.06;47.06;2828;1868;0;75;78.87;90.87;90.87
02.01.2024 14:00:00;02.01.2024 14:15:00;133;258;0;0;79.24;82;82;5091;1058;0;10;79.24;82;82;2718;653;0;20;79.24;82;82;2406;649;0;0;48.87;48.87;48.87;2874;1811;0;10;79.24;82;82
02.01.2024 14:15:00;02.01.2024 14:30:00;133;258;0;0;79.24;82;82;5091;1058;0;10;79.24;82;82;2718;653;0;20;79.24;82;82;2406;649;0;0;48.87;48.87;48.87;2874;1811;0;10;79.24;82;82
02.01.2024 14:30:00;02.01.2024 14:45:00;133;258;0;0;79.24;82;82;5091;1058;0;10;79.24;82;82;2718;653;0;20;79.24;82;82;2406;649;0;0;48.87;48.87;48.87;2874;1811;0;10;79.24;82;82
02.01.2024 14:45:00;02.01.2024 15:00:00;133;258;0;0;79.24;82;82;5091;1058;0;10;79.24;82;82;2718;653;0;20;79.24;82;82;2406;649;0;0;48.87;48.87;48.87;2874;1811;0;10;79.24;82;82
02.01.2024 15:00:00;02.01.2024 15:15:00;137;287;0;0;79.96;88;88;5045;1134;0;0;79.96;88;88;2730;639;0;0;79.96;88;88;2499;695;0;0;49.63;49.63;49.63;3004;1703;0;10;79.96;88;88
02.01.2024 15:15:00;02.01.2024 15:30:00;137;287;0;133;79.96;88;88;5045;1134;0;0;79.96;88;88;2730;639;0;0;79.96;88;88;2499;695;0;0;49.63;49.63;49.63;3004;1703;0;75;79.96;88;88
02.01.2024 15:30:00;02.01.2024 15:45:00;137;287;0;150;79.96;88;88;5045;1134;0;21;79.96;88;88;2730;639;0;0;79.96;88;88;2499;695;0;0;49.63;49.63;49.63;3004;1703;0;217;79.96;88;88
02.01.2024 15:45:00;02.01.2024 16:00:00;137;287;0;150;79.96;88;88;5045;1134;0;21;79.96;88;88;2730;639;0;0;79.96;88;88;2499;695;0;0;49.63;49.63;49.63;3004;1703;0;217;79.96;88;88
02.01.2024 16:00:00;02.01.2024 16:15:00;141;258;0;133;81.46;88;88;5024;1044;0;0;81.46;88;88;2766;629;0;0;81.46;88;88;2492;664;0;0;46.37;46.37;46.37;3069;1644;0;205;81.46;88;88
02.01.2024 16:15:00;02.01.2024 16:30:00;141;258;0;133;81.46;88;88;5025;1034;0;0;81.46;88;88;2766;629;0;0;81.46;88;88;2492;664;0;0;46.37;46.37;46.37;3069;1644;0;205;81.46;88;88
02.01.2024 16:30:00;02.01.2024 16:45:00;141;258;0;133;81.46;88;88;5025;1044;0;0;81.46;88;88;2766;629;0;0;81.46;88;88;2492;695;0;0;46.37;46.37;46.37;3069;1644;0;205;81.46;88;88
02.01.2024 16:45:00;02.01.2024 17:00:00;141;258;0;133;81.46;88;88;5025;1044;0;0;81.46;88;88;2766;629;0;0;81.46;88;88;2492;695;0;0;46.37;46.37;46.37;3069;1644;0;205;81.46;88;88
02.01.2024 17:00:00;02.01.2024 17:15:00;131;258;0;133;80.92;88.08;88.08;5002;1077;0;0;80.92;88.08;88.08;2789;638;0;0;80.92;88.08;88.08;2469;718;0;0;44.47;44.47;44.47;3057;1662;0;211;80.92;88.08;88.08
02.01.2024 17:15:00;02.01.2024 17:30:00;131;258;0;133;80.92;88.08;88.08;5002;1078;0;0;80.92;88.08;88.08;2789;638;0;0;80.92;88.08;88.08;2469;718;0;0;44.47;44.47;44.47;3057;1662;0;211;80.92;88.08;88.08
02.01.2024 17:30:00;02.01.2024 17:45:00;131;258;0;133;80.92;88.08;88.08;4918;1162;0;0;80.92;88.08;88.08;2789;638;0;0;80.92;88.08;88.08;2469;718;0;0;44.47;44.47;44.47;3057;1662;0;75;80.92;88.08;88.08
02.01.2024 17:45:00;02.01.2024 18:00:00;131;258;0;133;80.92;88.08;88.08;4896;1186;0;24;80.92;88.08;88.08;2789;638;0;0;80.92;88.08;88.08;2469;718;0;0;44.47;44.47;44.47;2827;1890;0;75;80.92;88.08;88.08
02.01.2024 18:00:00;02.01.2024 18:15:00;115;354;0;56;74.95;80.11;80.11;4646;1530;0;27;74.95;80.11;80.11;2571;698;0;0;74.95;80.11;80.11;2444;727;0;0;44.02;44.02;44.02;2141;2520;0;305;74.95;80.11;80.11
02.01.2024 18:15:00;02.01.2024 18:30:00;115;354;0;56;74.95;80.11;80.11;4646;1530;0;0;74.95;80.11;80.11;2571;698;0;0;74.95;80.11;80.11;2444;727;0;0;44.02;44.02;44.02;2141;2520;0;153;74.95;80.11;80.11
02.01.2024 18:30:00;02.01.2024 18:45:00;115;354;0;56;74.95;80.11;80.11;4567;1550;0;0;74.95;80.11;80.11;2539;730;0;0;74.95;80.11;80.11;2444;727;0;0;44.02;44.02;44.02;2133;2531;0;66;74.95;80.11;80.11
02.01.2024 18:45:00;02.01.2024 19:00:00;115;354;0;0;74.95;80.11;80.11;4391;1631;0;0;74.95;80.11;80.11;2524;788;0;0;74.95;80.11;80.11;2444;727;0;0;44.02;44.02;44.02;1869;2770;0;0;74.95;80.11;80.11
02.01.2024 19:00:00;02.01.2024 19:15:00;0;596;0;0;66.77;66.77;66.77;4056;2354;0;0;66.77;66.77;66.77;2303;1160;0;0;63.18;63.18;63.18;2408;751;0;0;42.6;42.6;42.6;1510;3142;0;0;66.77;66.77;66.77
02.01.2024 19:15:00;02.01.2024 19:30:00;0;596;0;0;66.77;66.77;66.77;3754;2811;0;0;66.77;66.77;66.77;2303;1160;0;0;63.18;63.18;63.18;2408;751;0;0;42.6;42.6;42.6;1270;3383;0;0;66.77;66.77;66.77
02.01.2024 19:30:00;02.01.2024 19:45:00;0;596;0;0;66.77;66.77;66.77;3571;3074;0;0;66.77;66.77;66.77;2303;1160;0;0;63.18;63.18;63.18;2408;751;0;0;42.6;42.6;42.6;1270;3383;0;0;66.77;66.77;66.77
02.01.2024 19:45:00;02.01.2024 20:00:00;0;596;0;0;66.77;66.77;66.77;3489;3098;0;0;66.77;66.77;66.77;2303;1160;0;0;63.18;63.18;63.18;2408;751;0;0;42.6;42.6;42.6;1083;3546;0;0;66.77;66.77;66.77
02.01.2024 20:00:00;02.01.2024 20:15:00;46;631;0;58;64.92;70;70;3325;3354;0;0;64.92;70;70;2078;1353;0;141;57.11;70;70;2370;765;0;0;44.46;44.46;44.46;1034;3258;0;32;64.92;70;70
02.01.2024 20:15:00;02.01.2024 20:30:00;46;631;0;58;64.92;70;70;3278;3466;0;0;64.92;70;70;2078;1353;0;141;57.11;70;70;2370;765;0;0;44.46;44.46;44.46;1018;3274;0;32;64.92;70;70
02.01.2024 20:30:00;02.01.2024 20:45:00;46;631;0;58;64.92;70;70;3059;3687;0;0;64.92;70;70;2078;1353;0;141;57.11;70;70;2370;796;0;0;44.46;44.46;44.46;1018;3274;0;32;64.92;70;70
02.01.2024 20:45:00;02.01.2024 21:00:00;46;631;0;58;64.92;70;70;3059;3687;0;0;64.92;70;70;2078;1353;0;141;57.11;70;70;2370;796;0;0;44.46;44.46;44.46;1018;3274;0;32;64.92;70;70
02.01.2024 21:00:00;02.01.2024 21:15:00;58;567;0;58;64.43;70;70;2640;4365;0;12;64.43;70;70;1785;1643;0;267;48.04;70;70;2335;814;0;0;42.91;42.91;42.91;846;3362;0;10;64.43;70;70
02.01.2024 21:15:00;02.01.2024 21:30:00;58;567;0;58;64.43;70;70;2640;4365;0;12;64.43;70;70;1785;1643;0;267;48.04;70;70;2335;814;0;0;42.91;42.91;42.91;846;3362;0;10;64.43;70;70
02.01.2024 21:30:00;02.01.2024 21:45:00;58;567;0;58;64.43;70;70;2640;4365;0;12;64.43;70;70;1785;1643;0;267;48.04;70;70;2335;814;0;0;42.91;42.91;42.91;846;3362;0;10;64.43;70;70
02.01.2024 21:45:00;02.01.2024 22:00:00;58;567;0;58;64.43;70;70;2640;4365;0;12;64.43;70;70;1785;1643;0;267;48.04;70;70;2335;814;0;0;42.91;42.91;42.91;846;3362;0;10;64.43;70;70
02.01.2024 22:00:00;02.01.2024 22:15:00;42;525;0;58;62.61;72.5;72.5;2056;4993;0;318;62.61;72.5;72.5;1695;1800;0;359;45.43;72.5;72.5;2267;830;0;0;40.44;40.44;40.44;726;3358;0;30;62.61;72.5;72.5
02.01.2024 22:15:00;02.01.2024 22:30:00;42;525;0;58;62.61;72.5;72.5;2056;4993;0;318;62.61;72.5;72.5;1695;1800;0;359;45.43;72.5;72.5;2267;830;0;0;40.44;40.44;40.44;726;3333;0;30;62.61;72.5;72.5
02.01.2024 22:30:00;02.01.2024 22:45:00;42;525;0;58;62.61;72.5;72.5;2056;4993;0;318;62.61;72.5;72.5;1695;1800;0;359;45.43;72.5;72.5;2267;830;0;0;40.44;40.44;40.44;726;3333;0;30;62.61;72.5;72.5
02.01.2024 22:45:00;02.01.2024 23:00:00;42;525;0;58;62.61;72.5;72.5;2056;4993;0;0;62.61;72.5;72.5;1695;1800;0;359;45.43;72.5;72.5;2267;830;0;0;40.44;40.44;40.44;726;3333;0;10;62.61;72.5;72.5
02.01.2024 23:00:00;02.01.2024 23:15:00;42;535;0;0;59.16;69;69;1768;5471;0;29;59.16;69;69;1667;1841;0;338;42.5;69;69;2122;850;0;149;38.18;69;69;483;3627;0;70;59.24;69;69
02.01.2024 23:15:00;02.01.2024 23:30:00;42;535;0;0;59.16;69;69;1768;5471;0;29;59.16;69;69;1667;1841;0;338;42.5;69;69;2122;850;0;149;38.18;69;69;483;3627;0;70;59.24;69;69
02.01.2024 23:30:00;02.01.2024 23:45:00;42;535;0;0;59.16;69;69;1768;5471;0;29;59.16;69;69;1667;1841;0;338;42.5;69;69;2122;850;0;149;38.18;69;69;483;3627;0;70;59.24;69;69
02.01.2024 23:45:00;03.01.2024 00:00:00;42;535;0;0;59.16;69;69;1768;5471;0;29;59.16;69;69;1667;1841;0;338;42.5;69;69;2122;850;0;149;38.18;69;69;483;3627;0;70;59.24;69;69
03.01.2024 00:00:00;03.01.2024 00:15:00;116;477;0;0;58;67;67;1663;5003;0;0;58;67;67;1691;1505;0;504;40.8;67;67;2146;580;0;161;40.44;67;67;593;3166;0;0;58;67;67
03.01.2024 00:15:00;03.01.2024 00:30:00;116;477;0;0;58;67;67;1663;5003;0;0;58;67;67;1691;1505;0;504;40.8;67;67;2146;580;0;161;40.44;67;67;593;3166;0;0;58;67;67
03.01.2024 00:30:00;03.01.2024 00:45:00;116;477;0;0;58;67;67;1663;5003;0;0;58;67;67;1691;1505;0;504;40.8;67;67;2146;580;0;161;40.44;67;67;593;3166;0;0;58;67;67
03.01.2024 00:45:00;03.01.2024 01:00:00;116;477;0;0;58;67;67;1663;5003;0;0;58;67;67;1691;1505;0;437;40.8;67;67;2146;580;0;151;40.44;67;67;593;3166;0;0;58;67;67
03.01.2024 01:00:00;03.01.2024 01:15:00;89;589;0;0;58.39;58.39;58.39;1895;4921;0;0;58.39;58.39;58.39;1704;1470;0;163;39.21;54;54;2165;646;0;130;38.27;54;54;602;3339;0;0;58.39;58.39;58.39
03.01.2024 01:15:00;03.01.2024 01:30:00;89;589;0;0;58.39;58.39;58.39;1895;4921;0;0;58.39;58.39;58.39;1704;1470;0;163;39.21;54;54;2165;646;0;130;38.27;54;54;602;3339;0;0;58.39;58.39;58.39
03.01.2024 01:30:00;03.01.2024 01:45:00;89;589;0;0;58.39;58.39;58.39;1895;4921;0;0;58.39;58.39;58.39;1704;1470;0;163;39.21;54;54;2165;646;0;130;38.27;54;54;602;3339;0;0;58.39;58.39;58.39
03.01.2024 01:45:00;03.01.2024 02:00:00;89;589;0;0;58.39;58.39;58.39;1895;4921;0;0;58.39;58.39;58.39;1704;1470;0;163;39.21;54;54;2165;646;0;130;38.27;54;54;602;3339;0;0;58.39;58.39;58.39
03.01.2024 02:00:00;03.01.2024 02:15:00;118;561;0;0;58.41;59;59;1897;4921;0;0;58.41;59;59;1718;1449;0;140;37.36;59;59;2059;645;0;129;33.73;59;59;619;3323;0;0;58.41;59;59
03.01.2024 02:15:00;03.01.2024 02:30:00;118;561;0;0;58.41;59;59;1897;4921;0;0;58.41;59;59;1718;1449;0;140;37.36;59;59;2059;645;0;129;33.73;59;59;619;3323;0;0;58.41;59;59
03.01.2024 02:30:00;03.01.2024 02:45:00;118;561;0;0;58.41;59;59;1897;4921;0;0;58.41;59;59;1718;1449;0;202;37.36;59;59;2059;645;0;182;33.73;59;59;619;3323;0;0;58.41;59;59
03.01.2024 02:45:00;03.01.2024 03:00:00;118;561;0;0;58.41;59;59;1897;4921;0;0;58.41;59;59;1718;1449;0;202;37.36;59;59;2059;645;0;182;33.73;59;59;619;3323;0;0;58.41;59;59
03.01.2024 03:00:00;03.01.2024 03:15:00;36;619;0;0;55.84;59;59;1524;5295;0;0;55.84;59;59;1631;1570;0;318;36.17;59;59;2060;645;0;182;33.59;59;59;536;3394;0;0;55.84;59;59
03.01.2024 03:15:00;03.01.2024 03:30:00;36;619;0;0;55.84;59;59;1524;5295;0;0;55.84;59;59;1631;1570;0;318;36.17;59;59;2060;645;0;182;33.59;59;59;536;3394;0;0;55.84;59;59
03.01.2024 03:30:00;03.01.2024 03:45:00;36;619;0;0;55.84;59;59;1524;5295;0;0;55.84;59;59;1631;1570;0;318;36.17;59;59;2060;645;0;182;33.59;59;59;536;3394;0;0;55.84;59;59
03.01.2024 03:45:00;03.01.2024 04:00:00;36;619;0;0;55.84;59;59;1524;5295;0;0;55.84;59;59;1631;1570;0;318;36.17;59;59;2060;645;0;182;33.59;59;59;536;3394;0;0;55.84;59;59
03.01.2024 04:00:00;03.01.2024 04:15:00;50;619;0;0;54.53;59;59;1438;5377;0;0;54.53;59;59;1674;1525;0;278;38.21;59;59;2173;645;0;182;35.65;59;59;510;3461;0;0;54.53;59;59
03.01.2024 04:15:00;03.01.2024 04:30:00;50;619;0;0;54.53;59;59;1438;5377;0;0;54.53;59;59;1674;1525;0;278;38.21;59;59;2173;645;0;182;35.65;59;59;510;3461;0;0;54.53;59;59
03.01.2024 04:30:00;03.01.2024 04:45:00;50;619;0;0;54.53;59;59;1438;5377;0;0;54.53;59;59;1674;1525;0;278;38.21;59;59;2173;645;0;182;35.65;59;59;510;3461;0;0;54.53;59;59
03.01.2024 04:45:00;03.01.2024 05:00:00;50;619;0;0;54.53;59;59;1438;5377;0;0;54.53;59;59;1674;1525;0;278;38.21;59;59;2173;645;0;182;35.65;59;59;510;3461;0;0;54.53;59;59
03.01.2024 05:00:00;03.01.2024 05:15:00;62;528;0;0;58.41;59;59;1785;5269;0;0;58.41;59;59;1738;1900;0;221;42.58;59;59;2107;845;0;152;40.15;59;59;475;3532;0;0;58.41;59;59
03.01.2024 05:15:00;03.01.2024 05:30:00;62;528;0;0;58.41;59;59;1785;5269;0;0;58.41;59;59;1738;1900;0;221;42.58;59;59;2107;845;0;152;40.15;59;59;475;3532;0;0;58.41;59;59
03.01.2024 05:30:00;03.01.2024 05:45:00;62;528;0;0;58.41;59;59;1785;5269;0;0;58.41;59;59;1738;1900;0;221;42.58;59;59;2107;845;0;152;40.15;59;59;546;3517;0;0;58.41;59;59
03.01.2024 05:45:00;03.01.2024 06:00:00;62;528;0;0;58.41;59;59;1785;5269;0;0;58.41;59;59;1804;1809;0;273;42.58;59;59;2107;845;0;152;40.15;59;59;546;3517;0;0;58.41;59;59
03.01.2024 06:00:00;03.01.2024 06:15:00;144;411;0;0;62.7;62.7;62.7;1940;4866;0;0;62.7;62.7;62.7;1918;1726;0;24;49.44;59;59;2293;778;0;99;44.56;59;59;562;3435;0;0;62.7;62.7;62.7
03.01.2024 06:15:00;03.01.2024 06:30:00;144;411;0;0;62.7;62.7;62.7;2226;4580;0;0;62.7;62.7;62.7;1918;1726;0;165;49.44;59;59;2293;778;0;99;44.56;59;59;562;3435;0;0;62.7;62.7;62.7
03.01.2024 06:30:00;03.01.2024 06:45:00;144;411;0;0;62.7;62.7;62.7;2226;4580;0;0;62.7;62.7;62.7;1945;1699;0;138;49.44;59;59;2293;778;0;99;44.56;59;59;562;3435;0;0;62.7;62.7;62.7
03.01.2024 06:45:00;03.01.2024 07:00:00;144;411;0;0;62.7;62.7;62.7;2226;4580;0;0;62.7;62.7;62.7;1945;1699;0;138;49.44;59;59;2293;778;0;152;44.56;59;59;672;3305;0;0;62.7;62.7;62.7
03.01.2024 07:00:00;03.01.2024 07:15:00;211;327;0;0;64.81;74;74;2520;4200;0;0;64.81;74;74;2014;1533;0;41;53.53;74;74;2452;728;0;83;44.53;60.5;60.5;705;3131;0;0;64.81;74;74
