Delivery Start (CET);Delivery End (CET);DK1 Accepted Down Volume (MW);DK1 Accepted Up Volume (MW);DK1 Activated Down Volume (MW);DK1 Activated Up Volume (MW);DK1 Down Price (EUR);DK1 Imbalance Price (EUR);DK1 Up Price (EUR);DK2 Accepted Down Volume (MW);DK2 Accepted Up Volume (MW);DK2 Activated Down Volume (MW);DK2 Activated Up Volume (MW);DK2 Down Price (EUR);DK2 Imbalance Price (EUR);DK2 Up Price (EUR);FI Accepted Down Volume (MW);FI Accepted Up Volume (MW);FI Activated Down Volume (MW);FI Activated Up Volume (MW);FI Down Price (EUR);FI Imbalance Price (EUR);FI Up Price (EUR);SE1 Accepted Down Volume (MW);SE1 Accepted Up Volume (MW);SE1 Activated Down Volume (MW);SE1 Activated Up Volume (MW);SE1 Down Price (EUR);SE1 Imbalance Price (EUR);SE1 Up Price (EUR);SE2 Accepted Down Volume (MW);SE2 Accepted Up Volume (MW);SE2 Activated Down Volume (MW);SE2 Activated Up Volume (MW);SE2 Down Price (EUR);SE2 Imbalance Price (EUR);SE2 Up Price (EUR);SE3 Accepted Down Volume (MW);SE3 Accepted Up Volume (MW);SE3 Activated Down Volume (MW);SE3 Activated Up Volume (MW);SE3 Down Price (EUR);SE3 Imbalance Price (EUR);SE3 Up Price (EUR);SE4 Accepted Down Volume (MW);SE4 Accepted Up Volume (MW);SE4 Activated Down Volume (MW);SE4 Activated Up Volume (MW);SE4 Down Price (EUR);SE4 Imbalance Price (EUR);SE4 Up Price (EUR)
09.01.2025 22:45:00;09.01.2025 23:00:00;;;;;;;;;;;;;;;992;1559;16;0;70;45;99.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.01.2025 23:00:00;10.01.2025 00:00:00;808;439;0;0;88.19;88.19;88.19;405;709;0;0;88.19;88.19;88.19;;;;;;;;1482;192;0;0;69.59;69.59;69.59;1535;118;0;0;66.58;66.58;66.58;608;331;0;0;68.53;68.53;68.53;47;8;0;0;68.02;68.02;68.02
09.01.2025 23:00:00;09.01.2025 23:15:00;;;;;;;;;;;;;;;993;1633;0;0;69.51;69.51;69.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.01.2025 23:15:00;09.01.2025 23:30:00;;;;;;;;;;;;;;;993;1633;0;0;69.51;69.51;69.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.01.2025 23:30:00;09.01.2025 23:45:00;;;;;;;;;;;;;;;993;1633;0;0;69.51;69.51;69.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.01.2025 23:45:00;10.01.2025 00:00:00;;;;;;;;;;;;;;;993;1633;0;0;69.51;69.51;69.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 00:00:00;10.01.2025 01:00:00;740;502;0;0;84.79;84.79;84.79;408;742;0;0;84.79;84.79;84.79;;;;;;;;1681;310;0;0;68.82;68.82;68.82;1363;60;0;0;65.58;65.58;65.58;547;410;0;0;67.28;67.28;67.28;50;8;0;0;66.47;66.47;66.47
10.01.2025 00:00:00;10.01.2025 00:15:00;;;;;;;;;;;;;;;849;1669;0;0;68.75;68.75;68.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 00:15:00;10.01.2025 00:30:00;;;;;;;;;;;;;;;849;1669;0;0;68.75;68.75;68.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 00:30:00;10.01.2025 00:45:00;;;;;;;;;;;;;;;849;1669;0;0;68.75;68.75;68.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 00:45:00;10.01.2025 01:00:00;;;;;;;;;;;;;;;849;1669;0;0;68.75;68.75;68.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 01:00:00;10.01.2025 02:00:00;743;574;37;0;47;47;80.23;378;739;71;0;47;47;80.23;;;;;;;;1676;304;7;0;47;47;58.53;1361;60;0;0;47;47;55.93;547;410;22;0;47;47;54.97;54;8;19;0;47;47;54.36
10.01.2025 01:00:00;10.01.2025 01:15:00;;;;;;;;;;;;;;;717;1915;0;0;58.49;58.49;58.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 01:15:00;10.01.2025 01:30:00;;;;;;;;;;;;;;;717;1915;0;0;58.49;58.49;58.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 01:30:00;10.01.2025 01:45:00;;;;;;;;;;;;;;;717;1915;0;0;58.49;58.49;58.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 01:45:00;10.01.2025 02:00:00;;;;;;;;;;;;;;;717;1915;0;0;58.49;58.49;58.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 02:00:00;10.01.2025 03:00:00;752;589;0;88;71.29;176.17;176.17;346;763;0;86;71.29;176.17;176.17;;;;;;;;1678;311;10;0;40;40;54.98;1357;60;0;0;40;40;52.59;547;410;131;0;40;40;51.7;54;8;27;0;40;40;51.14
10.01.2025 02:00:00;10.01.2025 02:15:00;;;;;;;;;;;;;;;701;1898;0;0;54.95;54.95;54.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 02:15:00;10.01.2025 02:30:00;;;;;;;;;;;;;;;701;1898;0;0;54.95;54.95;54.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 02:30:00;10.01.2025 02:45:00;;;;;;;;;;;;;;;701;1898;0;0;54.95;54.95;54.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 02:45:00;10.01.2025 03:00:00;;;;;;;;;;;;;;;701;1898;0;0;54.95;54.95;54.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 03:00:00;10.01.2025 04:00:00;777;596;0;174;69.05;201;201;363;763;0;136;69.05;201;201;;;;;;;;1680;312;10;0;40;40;50.99;1356;60;0;0;40;40;48.82;547;410;131;0;40;40;48;26;8;0;0;40;40;47.5
10.01.2025 03:00:00;10.01.2025 03:15:00;;;;;;;;;;;;;;;687;1951;0;0;50.94;50.94;50.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 03:15:00;10.01.2025 03:30:00;;;;;;;;;;;;;;;687;1951;0;0;50.94;50.94;50.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 03:30:00;10.01.2025 03:45:00;;;;;;;;;;;;;;;687;1951;0;0;50.94;50.94;50.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 03:45:00;10.01.2025 04:00:00;;;;;;;;;;;;;;;687;1951;0;0;50.94;50.94;50.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 04:00:00;10.01.2025 05:00:00;816;594;0;0;69.89;69.89;69.89;339;678;0;0;69.89;69.89;69.89;;;;;;;;1679;308;10;0;40;40;52.9;1366;55;0;0;40;40;50.63;547;410;131;0;40;40;49.75;35;8;0;0;40;40;49.22
10.01.2025 04:00:00;10.01.2025 04:15:00;;;;;;;;;;;;;;;708;1864;0;64;52.86;174.11;109;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 04:15:00;10.01.2025 04:30:00;;;;;;;;;;;;;;;708;1864;0;64;52.86;174.11;109;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 04:30:00;10.01.2025 04:45:00;;;;;;;;;;;;;;;708;1864;0;64;52.86;174.11;109;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 04:45:00;10.01.2025 05:00:00;;;;;;;;;;;;;;;708;1864;0;64;52.86;174.11;109;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 05:00:00;10.01.2025 06:00:00;843;565;123;0;38;38;83.9;288;664;7;0;38;38;83.9;;;;;;;;1712;250;10;0;38;38;62.91;1414;50;0;0;38;38;60.08;547;410;131;0;38;38;58.98;66;3;27;0;38;38;58.34
10.01.2025 05:00:00;10.01.2025 05:15:00;;;;;;;;;;;;;;;824;1732;0;170;62.85;155;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 05:15:00;10.01.2025 05:30:00;;;;;;;;;;;;;;;824;1732;0;170;62.85;155;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 05:30:00;10.01.2025 05:45:00;;;;;;;;;;;;;;;824;1732;0;170;62.85;155;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 05:45:00;10.01.2025 06:00:00;;;;;;;;;;;;;;;824;1732;0;170;62.85;155;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 06:00:00;10.01.2025 07:00:00;1021;427;100;0;40;40;99.09;287;674;4;0;40;40;99.09;;;;;;;;1732;231;6;0;40;40;101.27;1468;101;0;0;40;40;96.99;582;349;77;0;40;40;97.12;73;3;14;0;40;40;96.72
10.01.2025 06:00:00;10.01.2025 06:15:00;;;;;;;;;;;;;;;898;1625;0;60;101.21;221.18;151;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 06:15:00;10.01.2025 06:30:00;;;;;;;;;;;;;;;898;1625;0;60;101.21;221.18;151;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 06:30:00;10.01.2025 06:45:00;;;;;;;;;;;;;;;898;1625;0;60;101.21;221.18;151;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 06:45:00;10.01.2025 07:00:00;;;;;;;;;;;;;;;898;1625;0;60;101.21;221.18;151;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 07:00:00;10.01.2025 08:00:00;1159;381;0;0;123.92;123.92;123.92;295;667;0;0;123.92;123.92;123.92;;;;;;;;1723;262;0;0;125.54;125.54;125.54;1567;110;0;0;125.7;125.7;125.7;591;349;0;0;124.64;124.64;124.64;81;3;0;0;124.08;124.08;124.08
10.01.2025 07:00:00;10.01.2025 07:15:00;;;;;;;;;;;;;;;998;1467;0;0;125.63;125.63;125.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 07:15:00;10.01.2025 07:30:00;;;;;;;;;;;;;;;998;1467;0;0;125.63;125.63;125.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 07:30:00;10.01.2025 07:45:00;;;;;;;;;;;;;;;998;1467;0;0;125.63;125.63;125.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 07:45:00;10.01.2025 08:00:00;;;;;;;;;;;;;;;998;1467;0;0;125.63;125.63;125.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 08:00:00;10.01.2025 09:00:00;1230;390;0;0;139.47;139.47;139.47;335;655;0;0;139.47;139.47;139.47;;;;;;;;1680;259;0;0;140.78;140.78;140.78;1518;40;0;0;141.41;141.41;141.41;428;364;0;0;140.24;140.24;140.24;80;3;0;0;139.64;139.64;139.64
10.01.2025 08:00:00;10.01.2025 08:15:00;;;;;;;;;;;;;;;995;1456;0;0;141.3;141.3;141.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 08:15:00;10.01.2025 08:30:00;;;;;;;;;;;;;;;995;1456;0;0;141.3;141.3;141.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 08:30:00;10.01.2025 08:45:00;;;;;;;;;;;;;;;995;1456;0;0;141.3;141.3;141.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 08:45:00;10.01.2025 09:00:00;;;;;;;;;;;;;;;995;1456;0;0;141.3;141.3;141.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 09:00:00;10.01.2025 10:00:00;1316;394;0;0;136.92;136.92;136.92;313;664;0;0;136.92;136.92;136.92;;;;;;;;1681;107;0;0;135.78;136;136;1507;45;0;0;137.47;137.47;137.47;399;369;0;0;136.56;136.56;136.56;88;3;0;0;136.12;136.12;136.12
10.01.2025 09:00:00;10.01.2025 09:15:00;;;;;;;;;;;;;;;1058;1453;0;0;137.3;137.3;137.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 09:15:00;10.01.2025 09:30:00;;;;;;;;;;;;;;;1058;1453;0;0;137.3;137.3;137.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 09:30:00;10.01.2025 09:45:00;;;;;;;;;;;;;;;1058;1453;0;0;137.3;137.3;137.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 09:45:00;10.01.2025 10:00:00;;;;;;;;;;;;;;;1058;1453;0;0;137.3;137.3;137.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 10:00:00;10.01.2025 11:00:00;1329;398;0;0;123.57;123.57;123.57;336;638;0;0;123.57;123.57;123.57;;;;;;;;1648;107;0;0;124.08;124.08;124.08;1524;45;0;0;124.88;124.88;124.88;326;394;0;0;123.9;123.9;123.9;95;3;0;0;123.42;123.42;123.42
10.01.2025 10:00:00;10.01.2025 10:15:00;;;;;;;;;;;;;;;1055;1457;0;0;124.76;124.76;124.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 10:15:00;10.01.2025 10:30:00;;;;;;;;;;;;;;;1055;1457;0;0;124.76;124.76;124.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 10:30:00;10.01.2025 10:45:00;;;;;;;;;;;;;;;1055;1457;0;0;124.76;124.76;124.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 10:45:00;10.01.2025 11:00:00;;;;;;;;;;;;;;;1055;1457;0;0;124.76;124.76;124.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 11:00:00;10.01.2025 12:00:00;1409;404;0;5;113.59;119;119;467;638;0;16;113.59;119;119;;;;;;;;1647;107;0;21;115.06;119;119;1515;35;0;0;115.21;119;119;242;394;0;16;114.24;119;119;99;3;0;0;113.74;119;119
10.01.2025 11:00:00;10.01.2025 11:15:00;;;;;;;;;;;;;;;1035;1464;0;1;115.15;119;119;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 11:15:00;10.01.2025 11:30:00;;;;;;;;;;;;;;;1035;1464;0;1;115.15;119;119;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 11:30:00;10.01.2025 11:45:00;;;;;;;;;;;;;;;1035;1464;0;1;115.15;119;119;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 11:45:00;10.01.2025 12:00:00;;;;;;;;;;;;;;;1035;1464;0;1;115.15;119;119;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 12:00:00;10.01.2025 13:00:00;1493;417;43;0;63;63;107.43;497;622;20;0;63;63;107.76;;;;;;;;1642;107;8;0;63;63;110.25;1509;35;8;0;63;63;109.64;252;419;15;0;63;63;108.53;87;3;0;0;63;63;107.94
10.01.2025 12:00:00;10.01.2025 12:15:00;;;;;;;;;;;;;;;1042;1467;21;0;63;22.42;110.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 12:15:00;10.01.2025 12:30:00;;;;;;;;;;;;;;;1042;1467;21;0;63;22.42;110.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 12:30:00;10.01.2025 12:45:00;;;;;;;;;;;;;;;1042;1467;21;0;63;22.42;110.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 12:45:00;10.01.2025 13:00:00;;;;;;;;;;;;;;;1042;1467;21;0;63;22.42;110.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 13:00:00;10.01.2025 14:00:00;1584;409;7;0;68;105.01;105.01;587;622;10;0;68;104.69;104.69;;;;;;;;1644;107;4;0;75;75;104.89;1500;45;4;0;75;75;105.82;242;419;7;0;68;105.05;105.05;136;3;0;0;68;104.67;104.67
10.01.2025 13:00:00;10.01.2025 13:15:00;;;;;;;;;;;;;;;1078;1508;15;0;68;105.01;105.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 13:15:00;10.01.2025 13:30:00;;;;;;;;;;;;;;;1078;1508;15;0;68;105.01;105.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 13:30:00;10.01.2025 13:45:00;;;;;;;;;;;;;;;1078;1508;15;0;68;105.01;105.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 13:45:00;10.01.2025 14:00:00;;;;;;;;;;;;;;;1078;1508;15;0;68;105.01;105.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 14:00:00;10.01.2025 15:00:00;1717;409;0;0;110.01;110.01;110.01;706;622;0;0;110.02;110.02;110.02;;;;;;;;1643;107;0;0;108.67;108.67;108.67;1500;45;0;0;110.18;110.18;110.18;421;419;0;0;109.46;109.46;109.46;152;3;0;0;109.12;109.12;109.12
10.01.2025 14:00:00;10.01.2025 14:15:00;;;;;;;;;;;;;;;1133;1509;0;0;110.01;110.01;110.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 14:15:00;10.01.2025 14:30:00;;;;;;;;;;;;;;;1133;1509;0;0;110.01;110.01;110.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 14:30:00;10.01.2025 14:45:00;;;;;;;;;;;;;;;1133;1509;0;0;110.01;110.01;110.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 14:45:00;10.01.2025 15:00:00;;;;;;;;;;;;;;;1133;1509;0;0;110.01;110.01;110.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 15:00:00;10.01.2025 16:00:00;1736;399;5;0;69;69;128.69;800;686;5;0;69;69;128.69;;;;;;;;1575;107;90;0;5.22;5.22;121.76;1476;45;214;0;5.22;5.22;125.96;421;419;2;0;69;69;125.66;169;3;0;0;69;69;125.61
10.01.2025 15:00:00;10.01.2025 15:15:00;;;;;;;;;;;;;;;1151;1491;0;0;125.66;125.66;125.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 15:15:00;10.01.2025 15:30:00;;;;;;;;;;;;;;;1151;1491;0;0;125.66;125.66;125.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 15:30:00;10.01.2025 15:45:00;;;;;;;;;;;;;;;1151;1491;0;0;125.66;125.66;125.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 15:45:00;10.01.2025 16:00:00;;;;;;;;;;;;;;;1151;1491;0;0;125.66;125.66;125.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 16:00:00;10.01.2025 17:00:00;1814;388;19;0;69;69;134.87;821;622;20;0;69;69;134.87;;;;;;;;1573;107;90;0;5.22;5.22;124.46;1492;45;214;0;5.22;5.22;130.33;414;419;10;0;69;69;130.34;176;3;0;0;69;69;130.48
10.01.2025 16:00:00;10.01.2025 16:15:00;;;;;;;;;;;;;;;1206;1500;0;0;129.91;129.91;129.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 16:15:00;10.01.2025 16:30:00;;;;;;;;;;;;;;;1206;1500;0;0;129.91;129.91;129.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 16:30:00;10.01.2025 16:45:00;;;;;;;;;;;;;;;1206;1500;0;0;129.91;129.91;129.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 16:45:00;10.01.2025 17:00:00;;;;;;;;;;;;;;;1206;1500;0;0;129.91;129.91;129.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 17:00:00;10.01.2025 18:00:00;1847;375;14;0;69;69;142.56;828;622;20;0;69;69;142.56;;;;;;;;1318;107;85;0;5.22;5.22;138.12;1472;45;214;0;5.22;5.22;137.88;421;419;8;0;69;69;138.11;173;3;0;0;69;69;137.95
10.01.2025 17:00:00;10.01.2025 17:15:00;;;;;;;;;;;;;;;1241;1511;0;0;138.25;138.25;138.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 17:15:00;10.01.2025 17:30:00;;;;;;;;;;;;;;;1241;1511;0;0;138.25;138.25;138.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 17:30:00;10.01.2025 17:45:00;;;;;;;;;;;;;;;1241;1511;0;0;138.25;138.25;138.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 17:45:00;10.01.2025 18:00:00;;;;;;;;;;;;;;;1241;1511;0;0;138.25;138.25;138.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 18:00:00;10.01.2025 19:00:00;1881;374;0;0;144.12;144.12;144.12;828;622;0;0;144.11;144.11;144.11;;;;;;;;1382;107;85;0;5.22;5.22;135.86;1437;153;214;0;5.22;5.22;134.54;421;419;0;0;135.91;135.91;135.91;170;3;0;0;136.07;136.07;136.07
10.01.2025 18:00:00;10.01.2025 18:15:00;;;;;;;;;;;;;;;1199;1506;0;0;135.95;135.95;135.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 18:15:00;10.01.2025 18:30:00;;;;;;;;;;;;;;;1199;1506;0;0;135.95;135.95;135.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 18:30:00;10.01.2025 18:45:00;;;;;;;;;;;;;;;1199;1506;0;0;135.95;135.95;135.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 18:45:00;10.01.2025 19:00:00;;;;;;;;;;;;;;;1199;1506;0;0;135.95;135.95;135.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 19:00:00;10.01.2025 20:00:00;1815;380;0;0;141.05;141.05;141.05;815;622;0;0;141.05;141.05;141.05;;;;;;;;1414;540;93;0;4.78;4.78;95.92;1430;96;214;0;4.78;4.78;96.69;443;419;13;0;58;58;96;179;3;0;0;58;58;95.62
10.01.2025 19:00:00;10.01.2025 19:15:00;;;;;;;;;;;;;;;1153;1604;32;0;58;32.61;96.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 19:15:00;10.01.2025 19:30:00;;;;;;;;;;;;;;;1153;1604;32;0;58;32.61;96.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 19:30:00;10.01.2025 19:45:00;;;;;;;;;;;;;;;1153;1604;32;0;58;32.61;96.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 19:45:00;10.01.2025 20:00:00;;;;;;;;;;;;;;;1153;1604;32;0;58;32.61;96.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 20:00:00;10.01.2025 21:00:00;1813;388;0;192;128.81;335.11;335.11;853;650;0;51;134.82;335.11;335.11;;;;;;;;1343;695;100;0;4.78;4.78;55.08;1371;158;190;0;4.78;4.78;53.53;461;471;31;0;47;47;54.98;185;3;27;0;47;47;55.31
10.01.2025 20:00:00;10.01.2025 20:15:00;;;;;;;;;;;;;;;1064;1680;7;0;47;25.44;55.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 20:15:00;10.01.2025 20:30:00;;;;;;;;;;;;;;;1064;1680;7;0;47;25.44;55.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 20:30:00;10.01.2025 20:45:00;;;;;;;;;;;;;;;1064;1680;7;0;47;25.44;55.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 20:45:00;10.01.2025 21:00:00;;;;;;;;;;;;;;;1064;1680;7;0;47;25.44;55.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 21:00:00;10.01.2025 22:00:00;1720;430;221;0;34.82;34.82;109.7;643;665;7;0;34.82;34.82;94.42;;;;;;;;1350;699;100;0;4.78;4.78;46.85;1344;175;190;0;4.78;4.78;44.85;326;611;31;0;34.82;34.82;45.89;158;30;0;0;34.82;34.82;45.4
10.01.2025 21:00:00;10.01.2025 21:15:00;;;;;;;;;;;;;;;1089;1631;95;0;34.82;10.89;46.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 21:15:00;10.01.2025 21:30:00;;;;;;;;;;;;;;;1089;1631;95;0;34.82;10.89;46.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 21:30:00;10.01.2025 21:45:00;;;;;;;;;;;;;;;1089;1631;95;0;34.82;10.89;46.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 21:45:00;10.01.2025 22:00:00;;;;;;;;;;;;;;;1089;1631;95;0;34.82;10.89;46.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.01.2025 22:00:00;10.01.2025 23:00:00;1601;455;216;0;30;30;116.33;682;665;7;0;30;30;75.18;;;;;;;;1357;688;100;0;4.78;4.78;40.49;1355;148;190;0;4.78;4.78;39.09;294;625;17;0;30;30;40.19;162;35;0;0;30;30;40.07
