Delivery Start (CET);Delivery End (CET);DK1 Accepted Down Volume (MW);DK1 Accepted Up Volume (MW);DK1 Activated Down Volume (MW);DK1 Activated Up Volume (MW);DK1 Down Price (EUR);DK1 Imbalance Price (EUR);DK1 Up Price (EUR);DK2 Accepted Down Volume (MW);DK2 Accepted Up Volume (MW);DK2 Activated Down Volume (MW);DK2 Activated Up Volume (MW);DK2 Down Price (EUR);DK2 Imbalance Price (EUR);DK2 Up Price (EUR);FI Accepted Down Volume (MW);FI Accepted Up Volume (MW);FI Activated Down Volume (MW);FI Activated Up Volume (MW);FI Down Price (EUR);FI Imbalance Price (EUR);FI Up Price (EUR);SE1 Accepted Down Volume (MW);SE1 Accepted Up Volume (MW);SE1 Activated Down Volume (MW);SE1 Activated Up Volume (MW);SE1 Down Price (EUR);SE1 Imbalance Price (EUR);SE1 Up Price (EUR);SE2 Accepted Down Volume (MW);SE2 Accepted Up Volume (MW);SE2 Activated Down Volume (MW);SE2 Activated Up Volume (MW);SE2 Down Price (EUR);SE2 Imbalance Price (EUR);SE2 Up Price (EUR);SE3 Accepted Down Volume (MW);SE3 Accepted Up Volume (MW);SE3 Activated Down Volume (MW);SE3 Activated Up Volume (MW);SE3 Down Price (EUR);SE3 Imbalance Price (EUR);SE3 Up Price (EUR);SE4 Accepted Down Volume (MW);SE4 Accepted Up Volume (MW);SE4 Activated Down Volume (MW);SE4 Activated Up Volume (MW);SE4 Down Price (EUR);SE4 Imbalance Price (EUR);SE4 Up Price (EUR)
04.12.2024 18:30:00;04.12.2024 18:45:00;;;;;;;;;;;;;;;1663;1415;0;0;140.18;140.18;140.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.12.2024 18:45:00;04.12.2024 19:00:00;;;;;;;;;;;;;;;1663;1415;0;0;140.18;140.18;140.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.12.2024 19:00:00;04.12.2024 20:00:00;1437;376;48;0;70;70;194;337;699;5;0;70;70;194.05;;;;;;;;2097;460;74;0;1;1;23.69;976;1102;30;0;1;1;3.33;632;273;52;0;70;70;115.02;112;3;27;0;70;70;130
04.12.2024 19:00:00;04.12.2024 19:15:00;;;;;;;;;;;;;;;1752;1518;15;0;70;-19.41;88.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.12.2024 19:15:00;04.12.2024 19:30:00;;;;;;;;;;;;;;;1752;1518;15;0;70;-19.41;88.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.12.2024 19:30:00;04.12.2024 19:45:00;;;;;;;;;;;;;;;1752;1518;15;0;70;-19.41;88.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.12.2024 19:45:00;04.12.2024 20:00:00;;;;;;;;;;;;;;;1752;1518;15;0;70;-19.41;88.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.12.2024 20:00:00;04.12.2024 21:00:00;1374;427;17;0;70.02;70.02;158.8;302;749;30;0;70.02;70.02;158.84;;;;;;;;2192;460;140;0;-1;-1;26.45;991;1154;10;0;2;2;2.87;612;340;52;0;70.02;70.02;115.44;109;3;27;0;70.02;70.02;136.02
04.12.2024 20:00:00;04.12.2024 20:15:00;;;;;;;;;;;;;;;1756;1584;300;0;-1;-5;79.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.12.2024 20:15:00;04.12.2024 20:30:00;;;;;;;;;;;;;;;1756;1584;300;0;-1;-5;79.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.12.2024 20:30:00;04.12.2024 20:45:00;;;;;;;;;;;;;;;1756;1584;300;0;-1;-5;79.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.12.2024 20:45:00;04.12.2024 21:00:00;;;;;;;;;;;;;;;1756;1584;300;0;-1;-5;79.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.12.2024 21:00:00;04.12.2024 22:00:00;1408;490;7;0;70.45;70.45;133;261;696;30;0;70.45;70.45;133.03;;;;;;;;2050;493;246;0;-2;-2;25.42;865;1131;0;0;1.49;1.49;1.49;613;340;52;0;70.45;70.45;114.61;104;3;27;0;70.45;70.45;135.45
04.12.2024 21:00:00;04.12.2024 21:15:00;;;;;;;;;;;;;;;1934;1577;448;0;-2;-2;78.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.12.2024 21:15:00;04.12.2024 21:30:00;;;;;;;;;;;;;;;1934;1577;448;0;-2;-2;78.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.12.2024 21:30:00;04.12.2024 21:45:00;;;;;;;;;;;;;;;1934;1577;448;0;-2;-2;78.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.12.2024 21:45:00;04.12.2024 22:00:00;;;;;;;;;;;;;;;1934;1577;448;0;-2;-2;78.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.12.2024 22:00:00;04.12.2024 23:00:00;1365;450;0;0;120;120;120;156;696;0;0;119.99;119.99;119.99;;;;;;;;1079;1183;466;0;0.31;0.31;17.32;781;1152;0;0;1.09;1.09;1.09;477;474;0;0;80.77;80.77;80.77;100;3;0;0;100.13;100.13;100.13
04.12.2024 22:00:00;04.12.2024 22:15:00;;;;;;;;;;;;;;;1920;1719;230;0;0.31;-17.26;47.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.12.2024 22:15:00;04.12.2024 22:30:00;;;;;;;;;;;;;;;1920;1719;230;0;0.31;-17.26;47.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.12.2024 22:30:00;04.12.2024 22:45:00;;;;;;;;;;;;;;;1920;1719;230;0;0.31;-17.26;47.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.12.2024 22:45:00;04.12.2024 23:00:00;;;;;;;;;;;;;;;1920;1719;230;0;0.31;-17.26;47.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.12.2024 23:00:00;05.12.2024 00:00:00;1433;465;0;0;111;111;111;128;696;0;0;110.99;110.99;110.99;;;;;;;;527;1794;10;0;6.5;6.5;12.73;901;1087;0;0;2.05;2.05;2.05;412;539;0;0;53.61;53.61;53.61;64;30;0;0;66.14;66.14;66.14
04.12.2024 23:00:00;04.12.2024 23:15:00;;;;;;;;;;;;;;;1831;1807;68;0;6.5;-4.58;26.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.12.2024 23:15:00;04.12.2024 23:30:00;;;;;;;;;;;;;;;1831;1807;68;0;6.5;-4.58;26.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.12.2024 23:30:00;04.12.2024 23:45:00;;;;;;;;;;;;;;;1831;1807;68;0;6.5;-4.58;26.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.12.2024 23:45:00;05.12.2024 00:00:00;;;;;;;;;;;;;;;1831;1807;68;0;6.5;-4.58;26.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 00:00:00;05.12.2024 01:00:00;1535;559;0;0;114.77;114.77;114.77;181;707;0;0;114.77;114.77;114.77;;;;;;;;483;1805;7;0;1;1;5.14;1133;956;72;0;1;1;4.31;366;505;0;12;50.35;56;56;68;8;0;0;56.39;56.39;56.39
05.12.2024 00:00:00;05.12.2024 00:15:00;;;;;;;;;;;;;;;1747;2000;44;0;1;-3.37;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 00:15:00;05.12.2024 00:30:00;;;;;;;;;;;;;;;1747;2000;44;0;1;-3.37;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 00:30:00;05.12.2024 00:45:00;;;;;;;;;;;;;;;1747;2000;44;0;1;-3.37;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 00:45:00;05.12.2024 01:00:00;;;;;;;;;;;;;;;1747;2000;44;0;1;-3.37;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 01:00:00;05.12.2024 02:00:00;1646;566;0;0;105.74;105.74;105.74;140;707;0;0;105.74;105.74;105.74;;;;;;;;463;1804;10;0;0.5;0.5;5.03;1074;956;126;0;0.5;0.5;4.2;357;514;0;29;39.74;56;56;46;8;0;0;55.85;56;56
05.12.2024 01:00:00;05.12.2024 01:15:00;;;;;;;;;;;;;;;1689;2083;46;0;0.5;0.5;24.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 01:15:00;05.12.2024 01:30:00;;;;;;;;;;;;;;;1689;2083;46;0;0.5;0.5;24.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 01:30:00;05.12.2024 01:45:00;;;;;;;;;;;;;;;1689;2083;46;0;0.5;0.5;24.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 01:45:00;05.12.2024 02:00:00;;;;;;;;;;;;;;;1689;2083;46;0;0.5;0.5;24.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 02:00:00;05.12.2024 03:00:00;1856;549;0;0;100.1;100.1;100.1;166;722;0;0;100.1;100.1;100.1;;;;;;;;482;1804;10;0;0.5;0.5;5.02;1087;937;126;0;0.5;0.5;4.18;290;638;0;111;30.57;60;60;46;8;0;0;56.09;60;60
05.12.2024 02:00:00;05.12.2024 02:15:00;;;;;;;;;;;;;;;1658;2108;21;0;0.5;0.5;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 02:15:00;05.12.2024 02:30:00;;;;;;;;;;;;;;;1658;2108;21;0;0.5;0.5;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 02:30:00;05.12.2024 02:45:00;;;;;;;;;;;;;;;1658;2108;21;0;0.5;0.5;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 02:45:00;05.12.2024 03:00:00;;;;;;;;;;;;;;;1658;2108;21;0;0.5;0.5;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 03:00:00;05.12.2024 04:00:00;1937;559;0;0;87.14;87.14;87.14;153;722;0;0;87.14;87.14;87.14;;;;;;;;475;1822;10;0;0.5;0.5;4.98;1085;970;101;0;0.5;0.5;4.14;457;468;0;43;29.35;60;60;46;8;0;0;55.51;60;60
05.12.2024 03:00:00;05.12.2024 03:15:00;;;;;;;;;;;;;;;1720;2125;16;0;0.5;-8.91;4.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 03:15:00;05.12.2024 03:30:00;;;;;;;;;;;;;;;1720;2125;16;0;0.5;-8.91;4.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 03:30:00;05.12.2024 03:45:00;;;;;;;;;;;;;;;1720;2125;16;0;0.5;-8.91;4.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 03:45:00;05.12.2024 04:00:00;;;;;;;;;;;;;;;1720;2125;16;0;0.5;-8.91;4.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 04:00:00;05.12.2024 05:00:00;2097;566;0;0;76.94;76.94;76.94;176;748;0;0;76.94;76.94;76.94;;;;;;;;471;1822;54;0;-1.21;-1.21;4.97;1085;911;150;0;-1.21;-1.21;4.16;457;482;0;50;30.39;66;66;33;8;0;0;55.55;66;66
05.12.2024 04:00:00;05.12.2024 04:15:00;;;;;;;;;;;;;;;1762;2120;31;0;-1.21;-8.71;6.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 04:15:00;05.12.2024 04:30:00;;;;;;;;;;;;;;;1762;2120;31;0;-1.21;-8.71;6.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 04:30:00;05.12.2024 04:45:00;;;;;;;;;;;;;;;1762;2120;31;0;-1.21;-8.71;6.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 04:45:00;05.12.2024 05:00:00;;;;;;;;;;;;;;;1762;2120;31;0;-1.21;-8.71;6.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 05:00:00;05.12.2024 06:00:00;2182;583;0;154;77.7;187.72;187.72;147;738;0;113;77.7;187.72;187.72;;;;;;;;469;1819;21;0;-1;-1;4.97;1072;956;131;0;-1;-1;4.12;466;488;0;50;50.24;66;66;30;3;0;0;57.41;66;66
05.12.2024 05:00:00;05.12.2024 05:15:00;;;;;;;;;;;;;;;1855;1901;81;0;-1;-16.54;43.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 05:15:00;05.12.2024 05:30:00;;;;;;;;;;;;;;;1855;1901;81;0;-1;-16.54;43.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 05:30:00;05.12.2024 05:45:00;;;;;;;;;;;;;;;1855;1901;81;0;-1;-16.54;43.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 05:45:00;05.12.2024 06:00:00;;;;;;;;;;;;;;;1855;1901;81;0;-1;-16.54;43.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 06:00:00;05.12.2024 07:00:00;2303;461;0;0;91.3;91.3;91.3;119;722;0;84;91.3;200;200;;;;;;;;563;1765;73;0;-1;-1;5.47;1012;1075;170;0;-1;-1;4.01;516;427;0;43;81.1;200;200;38;3;0;0;91.66;200;200
05.12.2024 06:00:00;05.12.2024 06:15:00;;;;;;;;;;;;;;;2034;1645;178;0;-1;-1;83.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 06:15:00;05.12.2024 06:30:00;;;;;;;;;;;;;;;2034;1645;178;0;-1;-1;83.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 06:30:00;05.12.2024 06:45:00;;;;;;;;;;;;;;;2034;1645;178;0;-1;-1;83.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 06:45:00;05.12.2024 07:00:00;;;;;;;;;;;;;;;2034;1645;178;0;-1;-1;83.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 07:00:00;05.12.2024 08:00:00;2341;454;0;18;115;168.81;168.81;134;628;0;3;139.65;168.81;168.81;;;;;;;;543;1752;73;0;0;0;6.43;962;1145;108;0;0;0;4.08;569;370;0;9;114.53;168.81;168.81;35;3;0;0;140.19;168.81;168.81
05.12.2024 07:00:00;05.12.2024 07:15:00;;;;;;;;;;;;;;;2090;1491;245;0;0;-8.69;117.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 07:15:00;05.12.2024 07:30:00;;;;;;;;;;;;;;;2090;1491;245;0;0;-8.69;117.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 07:30:00;05.12.2024 07:45:00;;;;;;;;;;;;;;;2090;1491;245;0;0;-8.69;117.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 07:45:00;05.12.2024 08:00:00;;;;;;;;;;;;;;;2090;1491;245;0;0;-8.69;117.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 08:00:00;05.12.2024 09:00:00;2352;458;0;288;128;464.12;464.12;158;627;0;242;137.37;464.12;464.12;;;;;;;;564;1720;73;0;0;0;6.93;983;1181;63;0;0;0;4.14;565;380;0;60;132.3;464.12;464.12;35;3;0;0;138;464.12;464.12
05.12.2024 08:00:00;05.12.2024 08:15:00;;;;;;;;;;;;;;;2078;1486;300;0;0;-4.74;124.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 08:15:00;05.12.2024 08:30:00;;;;;;;;;;;;;;;2078;1486;300;0;0;-4.74;124.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 08:30:00;05.12.2024 08:45:00;;;;;;;;;;;;;;;2078;1486;300;0;0;-4.74;124.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 08:45:00;05.12.2024 09:00:00;;;;;;;;;;;;;;;2078;1486;300;0;0;-4.74;124.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 09:00:00;05.12.2024 10:00:00;2451;472;0;47;99.91;216.09;216.09;323;627;0;10;131.77;216.09;216.09;;;;;;;;583;1572;73;0;0;0;6.26;1051;1148;145;0;0;0;4.18;559;400;0;9;103.51;216.09;216.09;42;3;0;0;128.16;216.09;216.09
05.12.2024 09:00:00;05.12.2024 09:15:00;;;;;;;;;;;;;;;2134;1446;287;0;0;0;106.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 09:15:00;05.12.2024 09:30:00;;;;;;;;;;;;;;;2134;1446;287;0;0;0;106.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 09:30:00;05.12.2024 09:45:00;;;;;;;;;;;;;;;2134;1446;287;0;0;0;106.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 09:45:00;05.12.2024 10:00:00;;;;;;;;;;;;;;;2134;1446;287;0;0;0;106.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 10:00:00;05.12.2024 11:00:00;2519;504;0;0;91.87;91.87;91.87;273;690;0;0;121.93;121.93;121.93;;;;;;;;577;1797;8;0;0;0;6.1;1054;1186;36;0;0;0;4.19;586;400;0;0;95.15;95.15;95.15;41;3;0;0;121.52;121.52;121.52
05.12.2024 10:00:00;05.12.2024 10:15:00;;;;;;;;;;;;;;;2085;1507;279;0;0;0;97.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 10:15:00;05.12.2024 10:30:00;;;;;;;;;;;;;;;2085;1507;279;0;0;0;97.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 10:30:00;05.12.2024 10:45:00;;;;;;;;;;;;;;;2085;1507;279;0;0;0;97.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 10:45:00;05.12.2024 11:00:00;;;;;;;;;;;;;;;2085;1507;279;0;0;0;97.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 11:00:00;05.12.2024 12:00:00;2504;528;0;0;80.14;80.14;80.14;299;690;0;0;104.75;104.75;104.75;;;;;;;;640;1927;50;0;1;1;5.83;1121;1219;82;0;1;1;4.19;583;405;0;0;82.95;82.95;82.95;47;3;0;0;104.41;104.41;104.41
05.12.2024 11:00:00;05.12.2024 11:15:00;;;;;;;;;;;;;;;2043;1498;293;0;1;1;85.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 11:15:00;05.12.2024 11:30:00;;;;;;;;;;;;;;;2043;1498;293;0;1;1;85.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 11:30:00;05.12.2024 11:45:00;;;;;;;;;;;;;;;2043;1498;293;0;1;1;85.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 11:45:00;05.12.2024 12:00:00;;;;;;;;;;;;;;;2043;1498;293;0;1;1;85.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 12:00:00;05.12.2024 13:00:00;2632;541;0;0;75.35;75.35;75.35;339;750;0;0;77.69;77.69;77.69;;;;;;;;615;2046;0;0;5.98;5.98;5.98;1169;1129;0;0;4.46;4.46;4.46;528;447;0;0;77.98;77.98;77.98;47;3;0;0;77.38;77.38;77.38
05.12.2024 12:00:00;05.12.2024 12:15:00;;;;;;;;;;;;;;;1917;1470;0;0;80.01;80.01;80.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 12:15:00;05.12.2024 12:30:00;;;;;;;;;;;;;;;1917;1470;0;0;80.01;80.01;80.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 12:30:00;05.12.2024 12:45:00;;;;;;;;;;;;;;;1917;1470;0;0;80.01;80.01;80.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 12:45:00;05.12.2024 13:00:00;;;;;;;;;;;;;;;1917;1470;0;0;80.01;80.01;80.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 13:00:00;05.12.2024 14:00:00;2633;621;0;0;70.89;70.89;70.89;451;689;0;0;71.71;71.71;71.71;;;;;;;;409;2133;0;0;6.04;6.04;6.04;1265;1085;0;0;4.73;4.73;4.73;530;446;0;0;73.11;73.11;73.11;64;3;0;0;72.03;72.03;72.03
05.12.2024 13:00:00;05.12.2024 13:15:00;;;;;;;;;;;;;;;1734;1610;0;0;74.95;74.95;74.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 13:15:00;05.12.2024 13:30:00;;;;;;;;;;;;;;;1734;1610;0;0;74.95;74.95;74.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 13:30:00;05.12.2024 13:45:00;;;;;;;;;;;;;;;1734;1610;0;0;74.95;74.95;74.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 13:45:00;05.12.2024 14:00:00;;;;;;;;;;;;;;;1734;1610;0;0;74.95;74.95;74.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 14:00:00;05.12.2024 15:00:00;2518;674;0;0;62.93;62.93;62.93;575;693;0;0;63.65;63.65;63.65;;;;;;;;599;1925;0;0;6.04;6.04;6.04;1389;1007;0;0;4.92;4.92;4.92;529;446;0;0;64.87;64.87;64.87;94;3;0;0;63.93;63.93;63.93
05.12.2024 14:00:00;05.12.2024 14:15:00;;;;;;;;;;;;;;;1791;1621;0;0;66.47;66.47;66.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 14:15:00;05.12.2024 14:30:00;;;;;;;;;;;;;;;1791;1621;0;0;66.47;66.47;66.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 14:30:00;05.12.2024 14:45:00;;;;;;;;;;;;;;;1791;1621;0;0;66.47;66.47;66.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 14:45:00;05.12.2024 15:00:00;;;;;;;;;;;;;;;1791;1621;0;0;66.47;66.47;66.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 15:00:00;05.12.2024 16:00:00;2502;766;0;0;61.79;61.79;61.79;710;693;0;0;62.12;62.12;62.12;;;;;;;;632;1893;25;0;6;6;6.08;1393;999;0;0;4.95;4.95;4.95;526;446;0;0;63.91;63.91;63.91;134;8;0;0;63.69;63.69;63.69
05.12.2024 15:00:00;05.12.2024 15:15:00;;;;;;;;;;;;;;;1748;1597;0;0;65.52;65.52;65.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 15:15:00;05.12.2024 15:30:00;;;;;;;;;;;;;;;1748;1597;0;0;65.52;65.52;65.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 15:30:00;05.12.2024 15:45:00;;;;;;;;;;;;;;;1748;1597;0;0;65.52;65.52;65.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 15:45:00;05.12.2024 16:00:00;;;;;;;;;;;;;;;1748;1597;0;0;65.52;65.52;65.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 16:00:00;05.12.2024 17:00:00;2440;761;0;0;54.42;54.42;54.42;790;701;0;0;60.8;60.8;60.8;;;;;;;;632;1892;63;0;6;6;6.06;1409;1037;0;0;4.97;4.97;4.97;544;447;0;0;62.56;62.56;62.56;159;8;0;0;62.35;62.35;62.35
05.12.2024 16:00:00;05.12.2024 16:15:00;;;;;;;;;;;;;;;1746;1668;0;0;64.16;64.16;64.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 16:15:00;05.12.2024 16:30:00;;;;;;;;;;;;;;;1746;1668;0;0;64.16;64.16;64.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 16:30:00;05.12.2024 16:45:00;;;;;;;;;;;;;;;1746;1668;0;0;64.16;64.16;64.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 16:45:00;05.12.2024 17:00:00;;;;;;;;;;;;;;;1746;1668;0;0;64.16;64.16;64.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 17:00:00;05.12.2024 18:00:00;2495;828;0;0;60.4;60.4;60.4;930;701;0;0;61.1;61.1;61.1;;;;;;;;667;1876;0;0;5.92;5.92;5.92;1372;1037;0;0;4.92;4.92;4.92;544;447;0;0;62.28;62.28;62.28;175;8;0;0;61.37;61.37;61.37
05.12.2024 17:00:00;05.12.2024 17:15:00;;;;;;;;;;;;;;;1766;1697;0;0;63.83;63.83;63.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 17:15:00;05.12.2024 17:30:00;;;;;;;;;;;;;;;1766;1697;0;0;63.83;63.83;63.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 17:30:00;05.12.2024 17:45:00;;;;;;;;;;;;;;;1766;1697;0;0;63.83;63.83;63.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 17:45:00;05.12.2024 18:00:00;;;;;;;;;;;;;;;1766;1697;0;0;63.83;63.83;63.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 18:00:00;05.12.2024 19:00:00;2448;805;0;44;53.64;64;64;911;702;0;0;53.31;64;64;;;;;;;;652;1871;0;0;6.36;6.36;6.36;1365;935;0;0;4.93;4.93;4.93;503;509;0;0;52.83;64;64;188;8;0;0;53.18;64;64
05.12.2024 18:00:00;05.12.2024 18:15:00;;;;;;;;;;;;;;;1740;1705;0;1;52;74.2;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 18:15:00;05.12.2024 18:30:00;;;;;;;;;;;;;;;1740;1705;0;1;52;74.2;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 18:30:00;05.12.2024 18:45:00;;;;;;;;;;;;;;;1740;1705;0;1;52;74.2;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 18:45:00;05.12.2024 19:00:00;;;;;;;;;;;;;;;1740;1705;0;1;52;74.2;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 19:00:00;05.12.2024 20:00:00;2387;762;0;12;44.59;52;52;916;703;0;0;42.86;52;52;;;;;;;;560;1936;0;0;8.03;8.03;8.03;1393;927;0;0;4.94;4.94;4.94;493;528;0;13;37.9;52;52;192;8;0;0;41.75;52;52
05.12.2024 19:00:00;05.12.2024 19:15:00;;;;;;;;;;;;;;;1671;1866;0;97;30.85;64.08;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 19:15:00;05.12.2024 19:30:00;;;;;;;;;;;;;;;1671;1866;0;97;30.85;64.08;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 19:30:00;05.12.2024 19:45:00;;;;;;;;;;;;;;;1671;1866;0;97;30.85;64.08;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 19:45:00;05.12.2024 20:00:00;;;;;;;;;;;;;;;1671;1866;0;97;30.85;64.08;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 20:00:00;05.12.2024 21:00:00;2298;841;0;0;40.75;40.75;40.75;975;705;0;0;34.01;52;52;;;;;;;;572;1924;0;0;9.41;9.41;9.41;1343;922;0;0;4.95;4.95;4.95;312;682;0;174;25.34;52;52;194;8;0;0;32.08;52;52
05.12.2024 20:00:00;05.12.2024 20:15:00;;;;;;;;;;;;;;;1633;2019;0;83;12.91;52;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 20:15:00;05.12.2024 20:30:00;;;;;;;;;;;;;;;1633;2019;0;83;12.91;52;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.12.2024 20:30:00;05.12.2024 20:45:00;;;;;;;;;;;;;;;1633;2019;0;83;12.91;52;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
