sim_name,sim_date,simulation_day,bidding_zone,run_id,elapsed_time,f,Ran Successfully,Reached Weightgoal,eps,DLI_avg,DLI variance,DLI_max,DLI_min,Final fresh weight,Costs,CM Earnings,AM Earnings,Total,Cost Reduction,Termination Message
Batch2_MPC_7day_2024_06_10_NO2_est,2025-05-25 16:24:18,2024-06-10,NO2,complete_MPC,373.6979470252991,22316491.548189208,False,False,22.31411027256157,-0.6722117908294797,527.9233931140309,12.18677402067102,-55.613981431308325,0.0,2587.717429784112,102.47586071419332,61.09972092395172,2424.1418481459664,23.68%,"AM failed: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Infeasible_Problem_Detected'"
Batch2_MPC_7day_2024_06_10_SE1_est,2025-05-25 16:30:39,2024-06-10,SE1,complete_MPC,134.97327518463135,775457.8252756479,True,False,0.7734051305964265,11.164566979608937,0.3070441482481378,12.808718960261944,10.292973390764466,21.540705141965145,2290.2962838611784,137.0733366467535,125.12097626128396,2028.101970953141,19.72%,
Batch2_MPC_7day_2024_06_10_DK1_est,2025-05-25 16:33:00,2024-06-10,DK1,complete_MPC,202.5322053432465,956725.37884737,True,False,0.953739006378182,11.093670746738068,0.6445236440693567,13.087627172504654,10.39965690455046,21.36037126618339,3146.6079210794187,2.12778516063491,65.26885189362886,3079.211284025155,23.24%,
Batch2_MPC_7day_2024_06_10_FI_est,2025-05-25 16:36:28,2024-06-10,FI,complete_MPC,90.35142946243286,1722851.272888132,True,False,1.7198219785860438,10.827008193754676,0.6802142539155945,12.770068323474684,9.750132802450231,20.594288293975527,3135.190208003838,0.0,46.608599911618064,3088.58160809222,35.08%,
Batch2_MPC_7day_2024_06_17_NO2_est,2025-05-25 16:38:09,2024-06-17,NO2,complete_MPC,109.55149269104004,2040621.9749377333,True,False,2.0372710008275945,10.671915246264945,0.3776823502412872,12.37862202162174,10.05196161730634,20.276839271733976,3645.5715887699166,367.23580805267846,49.49837107880328,3228.837409638435,27.27%,
Batch2_MPC_7day_2024_06_17_SE1_est,2025-05-25 16:40:05,2024-06-17,SE1,complete_MPC,152.05388927459717,1356183.098151012,True,False,1.3545272081850506,10.953852104858042,0.180081504187105,11.53493660017898,10.200950544931082,20.95958306437652,1844.946119545722,149.9286271313082,98.96676355372512,1596.0507288606889,25.87%,
Batch2_MPC_7day_2024_06_17_DK1_est,2025-05-25 16:42:43,2024-06-17,DK1,complete_MPC,243.8571417331696,22316725.38967073,False,False,22.31411027256157,-0.6650260480359592,215.5534331418017,12.789449069818918,-35.1097322813219,0.0,2670.48333085283,0.3847499426372369,20.48955117460573,2649.609029735587,56.73%,"CM failed: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Maximum_Iterations_Exceeded'"
Batch2_MPC_7day_2024_06_17_FI_est,2025-05-25 16:46:53,2024-06-17,FI,complete_MPC,148.5877718925476,1626810.121850672,True,False,1.6255564191742344,10.86686022123156,0.5855819109625495,12.250557573887257,9.75025905316317,20.688553853387337,1272.677812173868,0.0,24.642272324039325,1248.0355398498286,42.74%,
Batch2_MPC_7day_2024_06_24_NO2_est,2025-05-25 16:49:33,2024-06-24,NO2,complete_MPC,232.6165838241577,1916213.122468469,True,False,1.9139259828275,10.649620064608976,0.5198919856865161,12.671990766333636,10.042474722257056,20.40018428973407,2499.1257741687527,94.3894538776734,61.864646844296935,2342.871673446782,20.07%,
Batch2_MPC_7day_2024_06_24_SE1_est,2025-05-25 16:53:32,2024-06-24,SE1,complete_MPC,187.63739323616028,22314481.20667986,False,False,22.31411027256157,-0.6809032733266925,26.522568090833165,11.671915426163316,-11.671915426163316,0.0,415.1769340692461,10.630991724409332,18.048625546847635,386.4973167979891,78.29%,"CM failed: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Maximum_Iterations_Exceeded'"
