sim_name,sim_date,simulation_day,bidding_zone,run_id,elapsed_time,f,Ran Successfully,Reached Weightgoal,eps,DLI_avg,DLI variance,DLI_max,DLI_min,Final fresh weight,Costs,CM Earnings,AM Earnings,Total,Cost Reduction,Termination Message
Batch5_MPC_7day_2024_07_15_NO2_exact_actrate025,2025-05-28 19:13:55,2024-07-15,NO2,complete_MPC,174.1958556175232,76643545.74417576,True,True,0.0,10.85074403871182,0.2744079169981065,11.782184047634772,10.321190076381832,22.31812172060228,2576.05893217673,334.3988912608146,48.52849689096468,2193.131544024951,22.36%,
Batch5_MPC_7day_2024_07_15_SE1_exact_actrate025,2025-05-28 19:16:53,2024-07-15,SE1,complete_MPC,146.14009141921997,77445310.32767132,True,True,0.0,10.954202498538308,0.4034802790371564,12.079589555240098,9.862714150349715,22.34776535854996,1409.0982973026412,561.5346375307278,68.40798874370033,779.1556710282131,48.84%,
Batch5_MPC_7day_2024_07_15_DK1_exact_actrate025,2025-05-28 19:19:23,2024-07-15,DK1,complete_MPC,141.12568831443787,78560129.70837998,True,True,0.0,11.241183304643627,0.4509930862517783,12.804999660827509,10.456660644669276,22.352172565367177,3844.797736343843,7.402100509885001,227.15640181645207,3610.239234017506,23.21%,
Batch5_MPC_7day_2024_07_15_FI_exact_actrate025,2025-05-28 19:21:47,2024-07-15,FI,complete_MPC,133.9751296043396,79183373.20142369,True,False,0.1435589722203651,11.150097880517864,0.8944218150058709,13.164517987470212,10.061012337704568,22.17055130034121,1094.8115488294354,0.0,61.32218380753126,1033.4893650219042,26.21%,
Batch5_MPC_7day_2024_07_22_NO2_exact_actrate025,2025-05-28 19:24:05,2024-07-22,NO2,complete_MPC,117.50032353401184,77024908.13366465,True,True,0.0,10.921125868855292,0.4928260821686782,12.31257441814797,9.640943590483072,22.46231895659686,2900.4594447587,244.99678965990336,156.09602856302382,2499.3666265357724,22.73%,
Batch5_MPC_7day_2024_07_22_SE1_exact_actrate025,2025-05-28 19:26:06,2024-07-22,SE1,complete_MPC,120.0716187953949,77221211.03361909,True,False,0.1678896492079573,10.897365467573971,0.4262975201841332,12.012440226661472,9.74726185132333,22.146220623353614,1499.634179862899,362.4290683853016,141.72365285391038,995.4814586236868,40.39%,
Batch5_MPC_7day_2024_07_22_DK1_exact_actrate025,2025-05-28 19:28:09,2024-07-22,DK1,complete_MPC,128.03406524658203,79670268.9091707,True,True,0.0,11.17308635101213,0.6856021875682882,13.260051094398705,10.383779566254262,22.442237740408952,4703.841488857803,4.496783191392337,291.21885180381014,4408.1258538626,22.25%,
Batch5_MPC_7day_2024_07_22_FI_exact_actrate025,2025-05-28 19:30:20,2024-07-22,FI,complete_MPC,109.54574537277222,77014127.2896597,True,False,0.233969848281081,10.895512009479736,0.4694130259893999,12.509261828773084,10.134363282609591,22.08014042428049,1733.1260150440835,0.0,127.94111882415964,1605.184896219924,14.70%,
Batch5_MPC_7day_2024_07_29_NO2_exact_actrate025,2025-05-28 19:32:13,2024-07-29,NO2,complete_MPC,119.29495000839232,76077660.03324169,True,True,0.0,10.704174312490938,0.274801908246632,12.395991970908083,10.368009866264968,22.316613901554327,3646.126686013132,205.442764177618,55.28613307980402,3385.39778875571,18.69%,
Batch5_MPC_7day_2024_07_29_SE1_exact_actrate025,2025-05-28 19:34:16,2024-07-29,SE1,complete_MPC,91.6150517463684,43478103.49889415,False,False,14.793726753779328,-0.6114220324659516,57.07597975282753,12.3260031120836,-18.316448286799915,0.0,61.536035712063104,97.87157383800256,0.001402170853539,-36.33694029679298,104.36%,"AM failed at iteration 144: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Maximum_Iterations_Exceeded'"
