AREA,'ISP','Reserve Type','Type of Product','Direction','Offered','Activated','Unavailable'
NO1 SCA,'26.12.2023 12:15 - 26.12.2023 12:30 (CET/CEST)','mFRR','Local','Down','150','0',''
NO1 SCA,'26.12.2023 12:30 - 26.12.2023 12:45 (CET/CEST)','mFRR','Local','Up','293','0',''
NO1 SCA,'26.12.2023 12:30 - 26.12.2023 12:45 (CET/CEST)','mFRR','Local','Down','150','0',''
NO1 SCA,'26.12.2023 12:45 - 26.12.2023 13:00 (CET/CEST)','mFRR','Local','Up','293','0',''
NO1 SCA,'26.12.2023 12:45 - 26.12.2023 13:00 (CET/CEST)','mFRR','Local','Down','150','0',''
NO1 SCA,'26.12.2023 13:00 - 26.12.2023 13:15 (CET/CEST)','mFRR','Local','Up','293','0',''
NO1 SCA,'26.12.2023 13:00 - 26.12.2023 13:15 (CET/CEST)','mFRR','Local','Down','152','0',''
NO1 SCA,'26.12.2023 13:15 - 26.12.2023 13:30 (CET/CEST)','mFRR','Local','Up','293','0',''
NO1 SCA,'26.12.2023 13:15 - 26.12.2023 13:30 (CET/CEST)','mFRR','Local','Down','152','0',''
NO1 SCA,'26.12.2023 13:30 - 26.12.2023 13:45 (CET/CEST)','mFRR','Local','Up','293','0',''
NO1 SCA,'26.12.2023 13:30 - 26.12.2023 13:45 (CET/CEST)','mFRR','Local','Down','152','0',''
NO1 SCA,'26.12.2023 13:45 - 26.12.2023 14:00 (CET/CEST)','mFRR','Local','Up','293','0',''
NO1 SCA,'26.12.2023 13:45 - 26.12.2023 14:00 (CET/CEST)','mFRR','Local','Down','152','0',''
NO1 SCA,'26.12.2023 14:00 - 26.12.2023 14:15 (CET/CEST)','mFRR','Local','Up','293','0',''
NO1 SCA,'26.12.2023 14:00 - 26.12.2023 14:15 (CET/CEST)','mFRR','Local','Down','153','0',''
NO1 SCA,'26.12.2023 14:15 - 26.12.2023 14:30 (CET/CEST)','mFRR','Local','Up','293','0',''
NO1 SCA,'26.12.2023 14:15 - 26.12.2023 14:30 (CET/CEST)','mFRR','Local','Down','153','0',''
NO1 SCA,'26.12.2023 14:30 - 26.12.2023 14:45 (CET/CEST)','mFRR','Local','Up','293','0',''
NO1 SCA,'26.12.2023 14:30 - 26.12.2023 14:45 (CET/CEST)','mFRR','Local','Down','153','0',''
NO1 SCA,'26.12.2023 14:45 - 26.12.2023 15:00 (CET/CEST)','mFRR','Local','Up','293','0',''
NO1 SCA,'26.12.2023 14:45 - 26.12.2023 15:00 (CET/CEST)','mFRR','Local','Down','153','0',''
NO1 SCA,'26.12.2023 15:00 - 26.12.2023 15:15 (CET/CEST)','mFRR','Local','Up','342','0',''
NO1 SCA,'26.12.2023 15:00 - 26.12.2023 15:15 (CET/CEST)','mFRR','Local','Down','99','0',''
NO1 SCA,'26.12.2023 15:15 - 26.12.2023 15:30 (CET/CEST)','mFRR','Local','Up','342','0',''
NO1 SCA,'26.12.2023 15:15 - 26.12.2023 15:30 (CET/CEST)','mFRR','Local','Down','99','0',''
NO1 SCA,'26.12.2023 15:30 - 26.12.2023 15:45 (CET/CEST)','mFRR','Local','Up','342','0',''
NO1 SCA,'26.12.2023 15:30 - 26.12.2023 15:45 (CET/CEST)','mFRR','Local','Down','99','0',''
NO1 SCA,'26.12.2023 15:45 - 26.12.2023 16:00 (CET/CEST)','mFRR','Local','Up','342','0',''
NO1 SCA,'26.12.2023 15:45 - 26.12.2023 16:00 (CET/CEST)','mFRR','Local','Down','99','0',''
NO1 SCA,'26.12.2023 16:00 - 26.12.2023 16:15 (CET/CEST)','mFRR','Local','Up','304','0',''
NO1 SCA,'26.12.2023 16:00 - 26.12.2023 16:15 (CET/CEST)','mFRR','Local','Down','158','0',''
NO1 SCA,'26.12.2023 16:15 - 26.12.2023 16:30 (CET/CEST)','mFRR','Local','Up','304','0',''
NO1 SCA,'26.12.2023 16:15 - 26.12.2023 16:30 (CET/CEST)','mFRR','Local','Down','158','0',''
NO1 SCA,'26.12.2023 16:30 - 26.12.2023 16:45 (CET/CEST)','mFRR','Local','Up','304','0',''
NO1 SCA,'26.12.2023 16:30 - 26.12.2023 16:45 (CET/CEST)','mFRR','Local','Down','158','0',''
NO1 SCA,'26.12.2023 16:45 - 26.12.2023 17:00 (CET/CEST)','mFRR','Local','Up','304','0',''
NO1 SCA,'26.12.2023 16:45 - 26.12.2023 17:00 (CET/CEST)','mFRR','Local','Down','158','0',''
NO1 SCA,'26.12.2023 17:00 - 26.12.2023 17:15 (CET/CEST)','mFRR','Local','Up','304','0',''
NO1 SCA,'26.12.2023 17:00 - 26.12.2023 17:15 (CET/CEST)','mFRR','Local','Down','155','0',''
NO1 SCA,'26.12.2023 17:15 - 26.12.2023 17:30 (CET/CEST)','mFRR','Local','Up','304','0',''
NO1 SCA,'26.12.2023 17:15 - 26.12.2023 17:30 (CET/CEST)','mFRR','Local','Down','155','0',''
NO1 SCA,'26.12.2023 17:30 - 26.12.2023 17:45 (CET/CEST)','mFRR','Local','Up','304','0',''
NO1 SCA,'26.12.2023 17:30 - 26.12.2023 17:45 (CET/CEST)','mFRR','Local','Down','155','0',''
NO1 SCA,'26.12.2023 17:45 - 26.12.2023 18:00 (CET/CEST)','mFRR','Local','Up','304','0',''
NO1 SCA,'26.12.2023 17:45 - 26.12.2023 18:00 (CET/CEST)','mFRR','Local','Down','155','0',''
NO1 SCA,'26.12.2023 18:00 - 26.12.2023 18:15 (CET/CEST)','mFRR','Local','Up','304','0',''
NO1 SCA,'26.12.2023 18:00 - 26.12.2023 18:15 (CET/CEST)','mFRR','Local','Down','88','27',''
NO1 SCA,'26.12.2023 18:15 - 26.12.2023 18:30 (CET/CEST)','mFRR','Local','Up','304','0',''
NO1 SCA,'26.12.2023 18:15 - 26.12.2023 18:30 (CET/CEST)','mFRR','Local','Down','88','27',''
NO1 SCA,'26.12.2023 18:30 - 26.12.2023 18:45 (CET/CEST)','mFRR','Local','Up','304','0',''
NO1 SCA,'26.12.2023 18:30 - 26.12.2023 18:45 (CET/CEST)','mFRR','Local','Down','88','27',''
NO1 SCA,'26.12.2023 18:45 - 26.12.2023 19:00 (CET/CEST)','mFRR','Local','Up','304','0',''
NO1 SCA,'26.12.2023 18:45 - 26.12.2023 19:00 (CET/CEST)','mFRR','Local','Down','88','54',''
NO1 SCA,'26.12.2023 19:00 - 26.12.2023 19:15 (CET/CEST)','mFRR','Local','Up','304','0',''
NO1 SCA,'26.12.2023 19:00 - 26.12.2023 19:15 (CET/CEST)','mFRR','Local','Down','103','59',''
NO1 SCA,'26.12.2023 19:15 - 26.12.2023 19:30 (CET/CEST)','mFRR','Local','Up','304','0',''
NO1 SCA,'26.12.2023 19:15 - 26.12.2023 19:30 (CET/CEST)','mFRR','Local','Down','103','59',''
NO1 SCA,'26.12.2023 19:30 - 26.12.2023 19:45 (CET/CEST)','mFRR','Local','Up','304','0',''
NO1 SCA,'26.12.2023 19:30 - 26.12.2023 19:45 (CET/CEST)','mFRR','Local','Down','103','27',''
NO1 SCA,'26.12.2023 19:45 - 26.12.2023 20:00 (CET/CEST)','mFRR','Local','Up','304','0',''
NO1 SCA,'26.12.2023 19:45 - 26.12.2023 20:00 (CET/CEST)','mFRR','Local','Down','103','27',''
NO1 SCA,'26.12.2023 20:00 - 26.12.2023 20:15 (CET/CEST)','mFRR','Local','Up','304','88',''
NO1 SCA,'26.12.2023 20:00 - 26.12.2023 20:15 (CET/CEST)','mFRR','Local','Down','110','0',''
NO1 SCA,'26.12.2023 20:15 - 26.12.2023 20:30 (CET/CEST)','mFRR','Local','Up','304','88',''
NO1 SCA,'26.12.2023 20:15 - 26.12.2023 20:30 (CET/CEST)','mFRR','Local','Down','110','0',''
NO1 SCA,'26.12.2023 20:30 - 26.12.2023 20:45 (CET/CEST)','mFRR','Local','Up','304','88',''
NO1 SCA,'26.12.2023 20:30 - 26.12.2023 20:45 (CET/CEST)','mFRR','Local','Down','110','0',''
NO1 SCA,'26.12.2023 20:45 - 26.12.2023 21:00 (CET/CEST)','mFRR','Local','Up','304','88',''
NO1 SCA,'26.12.2023 20:45 - 26.12.2023 21:00 (CET/CEST)','mFRR','Local','Down','110','0',''
NO1 SCA,'26.12.2023 21:00 - 26.12.2023 21:15 (CET/CEST)','mFRR','Local','Up','304','220',''
NO1 SCA,'26.12.2023 21:00 - 26.12.2023 21:15 (CET/CEST)','mFRR','Local','Down','136','0',''
NO1 SCA,'26.12.2023 21:15 - 26.12.2023 21:30 (CET/CEST)','mFRR','Local','Up','304','220',''
NO1 SCA,'26.12.2023 21:15 - 26.12.2023 21:30 (CET/CEST)','mFRR','Local','Down','136','0',''
NO1 SCA,'26.12.2023 21:30 - 26.12.2023 21:45 (CET/CEST)','mFRR','Local','Up','304','220',''
NO1 SCA,'26.12.2023 21:30 - 26.12.2023 21:45 (CET/CEST)','mFRR','Local','Down','136','0',''
NO1 SCA,'26.12.2023 21:45 - 26.12.2023 22:00 (CET/CEST)','mFRR','Local','Up','304','220',''
NO1 SCA,'26.12.2023 21:45 - 26.12.2023 22:00 (CET/CEST)','mFRR','Local','Down','136','0',''
NO1 SCA,'26.12.2023 22:00 - 26.12.2023 22:15 (CET/CEST)','mFRR','Local','Up','304','220',''
NO1 SCA,'26.12.2023 22:00 - 26.12.2023 22:15 (CET/CEST)','mFRR','Local','Down','135','0',''
NO1 SCA,'26.12.2023 22:15 - 26.12.2023 22:30 (CET/CEST)','mFRR','Local','Up','304','220',''
NO1 SCA,'26.12.2023 22:15 - 26.12.2023 22:30 (CET/CEST)','mFRR','Local','Down','135','0',''
NO1 SCA,'26.12.2023 22:30 - 26.12.2023 22:45 (CET/CEST)','mFRR','Local','Up','304','220',''
NO1 SCA,'26.12.2023 22:30 - 26.12.2023 22:45 (CET/CEST)','mFRR','Local','Down','135','0',''
NO1 SCA,'26.12.2023 22:45 - 26.12.2023 23:00 (CET/CEST)','mFRR','Local','Up','304','220',''
NO1 SCA,'26.12.2023 22:45 - 26.12.2023 23:00 (CET/CEST)','mFRR','Local','Down','135','0',''
NO1 SCA,'26.12.2023 23:00 - 26.12.2023 23:15 (CET/CEST)','mFRR','Local','Up','293','220',''
NO1 SCA,'26.12.2023 23:00 - 26.12.2023 23:15 (CET/CEST)','mFRR','Local','Down','146','0',''
NO1 SCA,'26.12.2023 23:15 - 26.12.2023 23:30 (CET/CEST)','mFRR','Local','Up','293','220',''
NO1 SCA,'26.12.2023 23:15 - 26.12.2023 23:30 (CET/CEST)','mFRR','Local','Down','146','0',''
NO1 SCA,'26.12.2023 23:30 - 26.12.2023 23:45 (CET/CEST)','mFRR','Local','Up','293','220',''
NO1 SCA,'26.12.2023 23:30 - 26.12.2023 23:45 (CET/CEST)','mFRR','Local','Down','146','0',''
NO1 SCA,'26.12.2023 23:45 - 27.12.2023 00:00 (CET/CEST)','mFRR','Local','Up','293','220',''
NO1 SCA,'26.12.2023 23:45 - 27.12.2023 00:00 (CET/CEST)','mFRR','Local','Down','146','0',''
NO1 SCA,'27.12.2023 00:00 - 27.12.2023 00:15 (CET/CEST)','mFRR','Local','Up','282','44',''
NO1 SCA,'27.12.2023 00:00 - 27.12.2023 00:15 (CET/CEST)','mFRR','Local','Down','124','0',''
NO1 SCA,'27.12.2023 00:15 - 27.12.2023 00:30 (CET/CEST)','mFRR','Local','Up','282','44',''
NO1 SCA,'27.12.2023 00:15 - 27.12.2023 00:30 (CET/CEST)','mFRR','Local','Down','124','0',''
NO1 SCA,'27.12.2023 00:30 - 27.12.2023 00:45 (CET/CEST)','mFRR','Local','Up','282','44',''
NO1 SCA,'27.12.2023 00:30 - 27.12.2023 00:45 (CET/CEST)','mFRR','Local','Down','124','0',''
NO1 SCA,'27.12.2023 00:45 - 27.12.2023 01:00 (CET/CEST)','mFRR','Local','Up','282','44',''
NO1 SCA,'27.12.2023 00:45 - 27.12.2023 01:00 (CET/CEST)','mFRR','Local','Down','124','0',''
NO1 SCA,'27.12.2023 01:00 - 27.12.2023 01:15 (CET/CEST)','mFRR','Local','Up','282','44',''
NO1 SCA,'27.12.2023 01:00 - 27.12.2023 01:15 (CET/CEST)','mFRR','Local','Down','154','0',''
NO1 SCA,'27.12.2023 01:15 - 27.12.2023 01:30 (CET/CEST)','mFRR','Local','Up','282','44',''
NO1 SCA,'27.12.2023 01:15 - 27.12.2023 01:30 (CET/CEST)','mFRR','Local','Down','154','0',''
NO1 SCA,'27.12.2023 01:30 - 27.12.2023 01:45 (CET/CEST)','mFRR','Local','Up','282','44',''
NO1 SCA,'27.12.2023 01:30 - 27.12.2023 01:45 (CET/CEST)','mFRR','Local','Down','154','0',''
NO1 SCA,'27.12.2023 01:45 - 27.12.2023 02:00 (CET/CEST)','mFRR','Local','Up','282','44',''
NO1 SCA,'27.12.2023 01:45 - 27.12.2023 02:00 (CET/CEST)','mFRR','Local','Down','154','0',''
NO1 SCA,'27.12.2023 02:00 - 27.12.2023 02:15 (CET/CEST)','mFRR','Local','Up','282','44',''
NO1 SCA,'27.12.2023 02:00 - 27.12.2023 02:15 (CET/CEST)','mFRR','Local','Down','153','0',''
NO1 SCA,'27.12.2023 02:15 - 27.12.2023 02:30 (CET/CEST)','mFRR','Local','Up','282','44',''
NO1 SCA,'27.12.2023 02:15 - 27.12.2023 02:30 (CET/CEST)','mFRR','Local','Down','153','0',''
NO1 SCA,'27.12.2023 02:30 - 27.12.2023 02:45 (CET/CEST)','mFRR','Local','Up','282','44',''
NO1 SCA,'27.12.2023 02:30 - 27.12.2023 02:45 (CET/CEST)','mFRR','Local','Down','153','0',''
NO1 SCA,'27.12.2023 02:45 - 27.12.2023 03:00 (CET/CEST)','mFRR','Local','Up','282','44',''
NO1 SCA,'27.12.2023 02:45 - 27.12.2023 03:00 (CET/CEST)','mFRR','Local','Down','153','0',''
NO1 SCA,'27.12.2023 03:00 - 27.12.2023 03:15 (CET/CEST)','mFRR','Local','Up','299','44',''
NO1 SCA,'27.12.2023 03:00 - 27.12.2023 03:15 (CET/CEST)','mFRR','Local','Down','95','0',''
NO1 SCA,'27.12.2023 03:15 - 27.12.2023 03:30 (CET/CEST)','mFRR','Local','Up','299','44',''
NO1 SCA,'27.12.2023 03:15 - 27.12.2023 03:30 (CET/CEST)','mFRR','Local','Down','95','0',''
NO1 SCA,'27.12.2023 03:30 - 27.12.2023 03:45 (CET/CEST)','mFRR','Local','Up','299','44',''
NO1 SCA,'27.12.2023 03:30 - 27.12.2023 03:45 (CET/CEST)','mFRR','Local','Down','95','0',''
NO1 SCA,'27.12.2023 03:45 - 27.12.2023 04:00 (CET/CEST)','mFRR','Local','Up','299','44',''
NO1 SCA,'27.12.2023 03:45 - 27.12.2023 04:00 (CET/CEST)','mFRR','Local','Down','95','0',''
NO1 SCA,'27.12.2023 04:00 - 27.12.2023 04:15 (CET/CEST)','mFRR','Local','Up','304','22',''
NO1 SCA,'27.12.2023 04:00 - 27.12.2023 04:15 (CET/CEST)','mFRR','Local','Down','86','0',''
NO1 SCA,'27.12.2023 04:15 - 27.12.2023 04:30 (CET/CEST)','mFRR','Local','Up','304','22',''
NO1 SCA,'27.12.2023 04:15 - 27.12.2023 04:30 (CET/CEST)','mFRR','Local','Down','86','0',''
NO1 SCA,'27.12.2023 04:30 - 27.12.2023 04:45 (CET/CEST)','mFRR','Local','Up','304','22',''
NO1 SCA,'27.12.2023 04:30 - 27.12.2023 04:45 (CET/CEST)','mFRR','Local','Down','86','0',''
NO1 SCA,'27.12.2023 04:45 - 27.12.2023 05:00 (CET/CEST)','mFRR','Local','Up','304','22',''
NO1 SCA,'27.12.2023 04:45 - 27.12.2023 05:00 (CET/CEST)','mFRR','Local','Down','86','0',''
NO1 SCA,'27.12.2023 05:00 - 27.12.2023 05:15 (CET/CEST)','mFRR','Local','Up','287','0',''
NO1 SCA,'27.12.2023 05:00 - 27.12.2023 05:15 (CET/CEST)','mFRR','Local','Down','104','0',''
NO1 SCA,'27.12.2023 05:15 - 27.12.2023 05:30 (CET/CEST)','mFRR','Local','Up','287','0',''
NO1 SCA,'27.12.2023 05:15 - 27.12.2023 05:30 (CET/CEST)','mFRR','Local','Down','104','0',''
NO1 SCA,'27.12.2023 05:30 - 27.12.2023 05:45 (CET/CEST)','mFRR','Local','Up','287','0',''
NO1 SCA,'27.12.2023 05:30 - 27.12.2023 05:45 (CET/CEST)','mFRR','Local','Down','104','0',''
NO1 SCA,'27.12.2023 05:45 - 27.12.2023 06:00 (CET/CEST)','mFRR','Local','Up','287','0',''
NO1 SCA,'27.12.2023 05:45 - 27.12.2023 06:00 (CET/CEST)','mFRR','Local','Down','104','0',''
NO1 SCA,'27.12.2023 06:00 - 27.12.2023 06:15 (CET/CEST)','mFRR','Local','Up','271','0',''
NO1 SCA,'27.12.2023 06:00 - 27.12.2023 06:15 (CET/CEST)','mFRR','Local','Down','149','0',''
NO1 SCA,'27.12.2023 06:15 - 27.12.2023 06:30 (CET/CEST)','mFRR','Local','Up','271','0',''
NO1 SCA,'27.12.2023 06:15 - 27.12.2023 06:30 (CET/CEST)','mFRR','Local','Down','149','0',''
NO1 SCA,'27.12.2023 06:30 - 27.12.2023 06:45 (CET/CEST)','mFRR','Local','Up','271','0',''
NO1 SCA,'27.12.2023 06:30 - 27.12.2023 06:45 (CET/CEST)','mFRR','Local','Down','149','0',''
NO1 SCA,'27.12.2023 06:45 - 27.12.2023 07:00 (CET/CEST)','mFRR','Local','Up','271','0',''
NO1 SCA,'27.12.2023 06:45 - 27.12.2023 07:00 (CET/CEST)','mFRR','Local','Down','149','0',''
NO1 SCA,'27.12.2023 07:00 - 27.12.2023 07:15 (CET/CEST)','mFRR','Local','Up','217','0',''
NO1 SCA,'27.12.2023 07:00 - 27.12.2023 07:15 (CET/CEST)','mFRR','Local','Down','165','0',''
NO1 SCA,'27.12.2023 07:15 - 27.12.2023 07:30 (CET/CEST)','mFRR','Local','Up','217','0',''
NO1 SCA,'27.12.2023 07:15 - 27.12.2023 07:30 (CET/CEST)','mFRR','Local','Down','165','0',''
NO1 SCA,'27.12.2023 07:30 - 27.12.2023 07:45 (CET/CEST)','mFRR','Local','Up','217','0',''
NO1 SCA,'27.12.2023 07:30 - 27.12.2023 07:45 (CET/CEST)','mFRR','Local','Down','165','0',''
NO1 SCA,'27.12.2023 07:45 - 27.12.2023 08:00 (CET/CEST)','mFRR','Local','Up','217','0',''
NO1 SCA,'27.12.2023 07:45 - 27.12.2023 08:00 (CET/CEST)','mFRR','Local','Down','165','0',''
NO1 SCA,'27.12.2023 08:00 - 27.12.2023 08:15 (CET/CEST)','mFRR','Local','Up','130','0',''
NO1 SCA,'27.12.2023 08:00 - 27.12.2023 08:15 (CET/CEST)','mFRR','Local','Down','159','0',''
NO1 SCA,'27.12.2023 08:15 - 27.12.2023 08:30 (CET/CEST)','mFRR','Local','Up','130','0',''
NO1 SCA,'27.12.2023 08:15 - 27.12.2023 08:30 (CET/CEST)','mFRR','Local','Down','159','0',''
NO1 SCA,'27.12.2023 08:30 - 27.12.2023 08:45 (CET/CEST)','mFRR','Local','Up','130','0',''
NO1 SCA,'27.12.2023 08:30 - 27.12.2023 08:45 (CET/CEST)','mFRR','Local','Down','159','0',''
NO1 SCA,'27.12.2023 08:45 - 27.12.2023 09:00 (CET/CEST)','mFRR','Local','Up','130','0',''
NO1 SCA,'27.12.2023 08:45 - 27.12.2023 09:00 (CET/CEST)','mFRR','Local','Down','159','0',''
NO1 SCA,'27.12.2023 09:00 - 27.12.2023 09:15 (CET/CEST)','mFRR','Local','Up','130','0',''
NO1 SCA,'27.12.2023 09:00 - 27.12.2023 09:15 (CET/CEST)','mFRR','Local','Down','159','0',''
NO1 SCA,'27.12.2023 09:15 - 27.12.2023 09:30 (CET/CEST)','mFRR','Local','Up','130','0',''
NO1 SCA,'27.12.2023 09:15 - 27.12.2023 09:30 (CET/CEST)','mFRR','Local','Down','159','0',''
NO1 SCA,'27.12.2023 09:30 - 27.12.2023 09:45 (CET/CEST)','mFRR','Local','Up','130','0',''
NO1 SCA,'27.12.2023 09:30 - 27.12.2023 09:45 (CET/CEST)','mFRR','Local','Down','159','0',''
NO1 SCA,'27.12.2023 09:45 - 27.12.2023 10:00 (CET/CEST)','mFRR','Local','Up','130','0',''
NO1 SCA,'27.12.2023 09:45 - 27.12.2023 10:00 (CET/CEST)','mFRR','Local','Down','159','0',''
NO1 SCA,'27.12.2023 10:00 - 27.12.2023 10:15 (CET/CEST)','mFRR','Local','Up','252','0',''
NO1 SCA,'27.12.2023 10:00 - 27.12.2023 10:15 (CET/CEST)','mFRR','Local','Down','126','0',''
NO1 SCA,'27.12.2023 10:15 - 27.12.2023 10:30 (CET/CEST)','mFRR','Local','Up','252','0',''
NO1 SCA,'27.12.2023 10:15 - 27.12.2023 10:30 (CET/CEST)','mFRR','Local','Down','126','0',''
NO1 SCA,'27.12.2023 10:30 - 27.12.2023 10:45 (CET/CEST)','mFRR','Local','Up','252','0',''
NO1 SCA,'27.12.2023 10:30 - 27.12.2023 10:45 (CET/CEST)','mFRR','Local','Down','126','0',''
NO1 SCA,'27.12.2023 10:45 - 27.12.2023 11:00 (CET/CEST)','mFRR','Local','Up','252','0',''
NO1 SCA,'27.12.2023 10:45 - 27.12.2023 11:00 (CET/CEST)','mFRR','Local','Down','126','0',''
NO1 SCA,'27.12.2023 11:00 - 27.12.2023 11:15 (CET/CEST)','mFRR','Local','Up','252','0',''
NO1 SCA,'27.12.2023 11:00 - 27.12.2023 11:15 (CET/CEST)','mFRR','Local','Down','46','0',''
NO1 SCA,'27.12.2023 11:15 - 27.12.2023 11:30 (CET/CEST)','mFRR','Local','Up','252','0',''
NO1 SCA,'27.12.2023 11:15 - 27.12.2023 11:30 (CET/CEST)','mFRR','Local','Down','46','0',''
NO1 SCA,'27.12.2023 11:30 - 27.12.2023 11:45 (CET/CEST)','mFRR','Local','Up','252','0',''
NO1 SCA,'27.12.2023 11:30 - 27.12.2023 11:45 (CET/CEST)','mFRR','Local','Down','46','0',''
NO1 SCA,'27.12.2023 11:45 - 27.12.2023 12:00 (CET/CEST)','mFRR','Local','Up','252','0',''
NO1 SCA,'27.12.2023 11:45 - 27.12.2023 12:00 (CET/CEST)','mFRR','Local','Down','46','0',''
NO1 SCA,'27.12.2023 12:00 - 27.12.2023 12:15 (CET/CEST)','mFRR','Local','Up','252','0',''
NO1 SCA,'27.12.2023 12:00 - 27.12.2023 12:15 (CET/CEST)','mFRR','Local','Down','81','0',''
NO1 SCA,'27.12.2023 12:15 - 27.12.2023 12:30 (CET/CEST)','mFRR','Local','Up','252','0',''
NO1 SCA,'27.12.2023 12:15 - 27.12.2023 12:30 (CET/CEST)','mFRR','Local','Down','81','0',''
NO1 SCA,'27.12.2023 12:30 - 27.12.2023 12:45 (CET/CEST)','mFRR','Local','Up','252','0',''
NO1 SCA,'27.12.2023 12:30 - 27.12.2023 12:45 (CET/CEST)','mFRR','Local','Down','81','0',''
NO1 SCA,'27.12.2023 12:45 - 27.12.2023 13:00 (CET/CEST)','mFRR','Local','Up','252','0',''
NO1 SCA,'27.12.2023 12:45 - 27.12.2023 13:00 (CET/CEST)','mFRR','Local','Down','81','0',''
NO1 SCA,'27.12.2023 13:00 - 27.12.2023 13:15 (CET/CEST)','mFRR','Local','Up','252','0',''
NO1 SCA,'27.12.2023 13:00 - 27.12.2023 13:15 (CET/CEST)','mFRR','Local','Down','22','0',''
NO1 SCA,'27.12.2023 13:15 - 27.12.2023 13:30 (CET/CEST)','mFRR','Local','Up','252','0',''
NO1 SCA,'27.12.2023 13:15 - 27.12.2023 13:30 (CET/CEST)','mFRR','Local','Down','22','0',''
NO1 SCA,'27.12.2023 13:30 - 27.12.2023 13:45 (CET/CEST)','mFRR','Local','Up','252','0',''
NO1 SCA,'27.12.2023 13:30 - 27.12.2023 13:45 (CET/CEST)','mFRR','Local','Down','22','0',''
NO1 SCA,'27.12.2023 13:45 - 27.12.2023 14:00 (CET/CEST)','mFRR','Local','Up','252','0',''
NO1 SCA,'27.12.2023 13:45 - 27.12.2023 14:00 (CET/CEST)','mFRR','Local','Down','22','0',''
NO1 SCA,'27.12.2023 14:00 - 27.12.2023 14:15 (CET/CEST)','mFRR','Local','Up','251','0',''
NO1 SCA,'27.12.2023 14:00 - 27.12.2023 14:15 (CET/CEST)','mFRR','Local','Down','126','0',''
NO1 SCA,'27.12.2023 14:15 - 27.12.2023 14:30 (CET/CEST)','mFRR','Local','Up','251','0',''
NO1 SCA,'27.12.2023 14:15 - 27.12.2023 14:30 (CET/CEST)','mFRR','Local','Down','126','0',''
NO1 SCA,'27.12.2023 14:30 - 27.12.2023 14:45 (CET/CEST)','mFRR','Local','Up','251','87',''
NO1 SCA,'27.12.2023 14:30 - 27.12.2023 14:45 (CET/CEST)','mFRR','Local','Down','126','0',''
NO1 SCA,'27.12.2023 14:45 - 27.12.2023 15:00 (CET/CEST)','mFRR','Local','Up','251','87',''
NO1 SCA,'27.12.2023 14:45 - 27.12.2023 15:00 (CET/CEST)','mFRR','Local','Down','126','0',''
NO1 SCA,'27.12.2023 15:00 - 27.12.2023 15:15 (CET/CEST)','mFRR','Local','Up','164','159',''
NO1 SCA,'27.12.2023 15:00 - 27.12.2023 15:15 (CET/CEST)','mFRR','Local','Down','124','0',''
NO1 SCA,'27.12.2023 15:15 - 27.12.2023 15:30 (CET/CEST)','mFRR','Local','Up','164','159',''
NO1 SCA,'27.12.2023 15:15 - 27.12.2023 15:30 (CET/CEST)','mFRR','Local','Down','124','0',''
NO1 SCA,'27.12.2023 15:30 - 27.12.2023 15:45 (CET/CEST)','mFRR','Local','Up','164','159',''
NO1 SCA,'27.12.2023 15:30 - 27.12.2023 15:45 (CET/CEST)','mFRR','Local','Down','124','0',''
NO1 SCA,'27.12.2023 15:45 - 27.12.2023 16:00 (CET/CEST)','mFRR','Local','Up','164','159',''
NO1 SCA,'27.12.2023 15:45 - 27.12.2023 16:00 (CET/CEST)','mFRR','Local','Down','124','0',''
NO1 SCA,'27.12.2023 16:00 - 27.12.2023 16:15 (CET/CEST)','mFRR','Local','Up','164','159',''
NO1 SCA,'27.12.2023 16:00 - 27.12.2023 16:15 (CET/CEST)','mFRR','Local','Down','126','0',''
NO1 SCA,'27.12.2023 16:15 - 27.12.2023 16:30 (CET/CEST)','mFRR','Local','Up','164','159',''
NO1 SCA,'27.12.2023 16:15 - 27.12.2023 16:30 (CET/CEST)','mFRR','Local','Down','126','0',''
NO1 SCA,'27.12.2023 16:30 - 27.12.2023 16:45 (CET/CEST)','mFRR','Local','Up','164','159',''
NO1 SCA,'27.12.2023 16:30 - 27.12.2023 16:45 (CET/CEST)','mFRR','Local','Down','126','0',''
NO1 SCA,'27.12.2023 16:45 - 27.12.2023 17:00 (CET/CEST)','mFRR','Local','Up','164','159',''
NO1 SCA,'27.12.2023 16:45 - 27.12.2023 17:00 (CET/CEST)','mFRR','Local','Down','126','0',''
NO1 SCA,'27.12.2023 17:00 - 27.12.2023 17:15 (CET/CEST)','mFRR','Local','Up','129','124',''
NO1 SCA,'27.12.2023 17:00 - 27.12.2023 17:15 (CET/CEST)','mFRR','Local','Down','161','0',''
NO1 SCA,'27.12.2023 17:15 - 27.12.2023 17:30 (CET/CEST)','mFRR','Local','Up','129','124',''
NO1 SCA,'27.12.2023 17:15 - 27.12.2023 17:30 (CET/CEST)','mFRR','Local','Down','161','0',''
NO1 SCA,'27.12.2023 17:30 - 27.12.2023 17:45 (CET/CEST)','mFRR','Local','Up','129','124',''
NO1 SCA,'27.12.2023 17:30 - 27.12.2023 17:45 (CET/CEST)','mFRR','Local','Down','161','0',''
NO1 SCA,'27.12.2023 17:45 - 27.12.2023 18:00 (CET/CEST)','mFRR','Local','Up','129','124',''
